timestamp,action_count,motor_id,target_position,present_position,present_current_mA,present_voltage_V,temperature_C,torque_enabled,present_pwm,present_velocity,hardware_error_status,hardware_error_hex,packet_error,packet_error_hex,hardware_error_decoded
2026-08-22T12:16:36.172779,201,17,3638,3637,10,5.2,22,1,1,1,0,0x00,,None,No hardware error
2026-08-22T12:16:36.300768,201,18,387,390,-13,5.2,24,1,-5,0,0,0x00,,None,No hardware error
2026-08-22T12:16:36.428754,201,19,2984,2974,11,5.2,25,1,17,1,0,0x00,,None,No hardware error
2026-08-22T12:16:37.836828,202,16,3118,3172,-34,5.2,25,1,-83,0,0,0x00,,None,No hardware error
2026-08-22T12:16:37.964779,202,17,3765,3765,-1,5.2,22,1,0,0,0,0x00,,None,No hardware error
2026-08-22T12:16:38.092866,202,18,552,544,12,5.2,24,1,12,1,0,0x00,,None,No hardware error
2026-08-22T12:16:38.220851,202,19,3006,3006,10,5.2,25,1,1,1,0,0x00,,None,No hardware error
2026-08-22T12:16:39.628945,203,16,3262,3212,32,5.2,25,1,79,1,0,0x00,,None,No hardware error
2026-08-22T12:16:39.756825,203,17,3911,3907,11,5.2,22,1,7,1,0,0x00,,None,No hardware error
2026-08-22T12:16:39.884886,203,18,580,550,20,5.2,24,1,46,1,0,0x00,,None,No hardware error
2026-08-22T12:16:40.012869,203,19,2965,2993,-19,5.2,25,1,-43,0,0,0x00,,None,No hardware error
2026-08-22T12:16:41.420916,204,16,3164,3203,-25,5.2,25,1,-61,0,0,0x00,,None,No hardware error
2026-08-22T12:16:41.548785,204,17,3856,3856,0,5.2,22,1,0,0,0,0x00,,None,No hardware error
2026-08-22T12:16:41.676845,204,18,660,568,69,5.1000000000000005,24,1,143,0,0,0x00,,None,No hardware error
2026-08-22T12:16:41.804840,204,19,2838,2952,-95,5.2,25,1,-175,0,0,0x00,,None,No hardware error
2026-08-22T12:16:43.212966,205,16,3346,3263,59,5.1000000000000005,25,1,129,0,0,0x00,,None,No hardware error
2026-08-22T12:16:43.340823,205,17,3786,3787,-12,5.2,22,1,-2,0,0,0x00,,None,No hardware error
2026-08-22T12:16:43.468926,205,18,540,511,20,5.2,24,1,46,0,0,0x00,,None,No hardware error
2026-08-22T12:16:43.596888,205,19,2722,2882,-164,5.0,25,1,-249,0,0,0x00,,None,No hardware error
2026-08-22T12:16:45.005095,206,16,3175,3228,-34,5.2,25,1,-83,0,0,0x00,,None,No hardware error
2026-08-22T12:16:45.133362,206,17,3893,3889,11,5.2,22,1,6,0,0,0x00,,None,No hardware error
2026-08-22T12:16:45.260999,206,18,439,439,0,5.2,24,1,0,0,0,0x00,,None,No hardware error
2026-08-22T12:16:45.389127,206,19,2819,2854,-23,5.2,25,1,-55,0,0,0x00,,None,No hardware error
2026-08-22T12:16:46.797014,207,16,3079,3121,-27,5.2,25,1,-65,0,0,0x00,,None,No hardware error
2026-08-22T12:16:46.924882,207,17,3741,3744,-12,5.2,22,1,-5,0,0,0x00,,None,No hardware error
2026-08-22T12:16:47.052879,207,18,269,273,-12,5.2,24,1,-5,0,0,0x00,,None,No hardware error
2026-08-22T12:16:47.181049,207,19,2789,2806,-13,5.2,25,1,-27,0,0,0x00,,None,No hardware error
2026-08-22T12:16:48.589042,208,16,3086,3120,-22,5.2,25,1,-52,0,0,0x00,,None,No hardware error
2026-08-22T12:16:48.716998,208,17,3741,3744,-12,5.2,22,1,-5,0,0,0x00,,None,No hardware error
2026-08-22T12:16:48.845007,208,18,286,284,11,5.2,24,1,4,1,0,0x00,,None,No hardware error
2026-08-22T12:16:48.973014,208,19,2980,2973,11,5.2,25,1,12,1,0,0x00,,None,No hardware error
2026-08-22T12:16:50.381066,209,16,3057,3101,-28,5.2,25,1,-68,0,0,0x00,,None,No hardware error
2026-08-22T12:16:50.508958,209,17,3787,3784,11,5.2,22,1,4,1,0,0x00,,None,No hardware error
2026-08-22T12:16:50.636982,209,18,228,233,-12,5.2,24,1,-8,0,0,0x00,,None,No hardware error
2026-08-22T12:16:50.765040,209,19,3099,3092,10,5.2,25,1,10,1,0,0x00,,None,No hardware error
2026-08-22T12:16:52.173151,210,16,3137,3106,21,5.2,25,1,48,1,0,0x00,,None,No hardware error
2026-08-22T12:16:52.301119,210,17,3678,3679,0,5.300000000000001,22,1,0,1,0,0x00,,None,No hardware error
2026-08-22T12:16:52.429072,210,18,370,366,12,5.2,24,1,6,1,0,0x00,,None,No hardware error
2026-08-22T12:16:52.557091,210,19,3270,3260,12,5.2,25,1,15,1,0,0x00,,None,No hardware error
2026-08-22T12:16:53.965158,211,16,3273,3226,30,5.2,25,1,75,1,0,0x00,,None,No hardware error
2026-08-22T12:16:54.093101,211,17,3710,3711,10,5.2,22,1,1,1,0,0x00,,None,No hardware error
2026-08-22T12:16:54.221136,211,18,380,369,13,5.2,24,1,17,1,0,0x00,,None,No hardware error
2026-08-22T12:16:54.349138,211,19,3356,3355,9,5.2,25,1,3,1,0,0x00,,None,No hardware error
2026-08-22T12:16:55.757170,212,16,3134,3183,-32,5.2,25,1,-75,0,0,0x00,,None,No hardware error
2026-08-22T12:16:55.885064,212,17,3752,3748,12,5.2,22,1,6,1,0,0x00,,None,No hardware error
2026-08-22T12:16:56.013136,212,18,237,239,-12,5.2,24,1,-4,0,0,0x00,,None,No hardware error
2026-08-22T12:16:56.141141,212,19,3188,3195,-11,5.2,25,1,-10,0,0,0x00,,None,No hardware error
2026-08-22T12:16:57.549237,213,16,2953,2979,-18,5.2,25,1,-41,0,0,0x00,,None,No hardware error
2026-08-22T12:16:57.677128,213,17,3564,3565,-11,5.2,22,1,-2,0,0,0x00,,None,No hardware error
2026-08-22T12:16:57.805166,213,18,76,79,-12,5.2,24,1,-5,0,0,0x00,,None,No hardware error
2026-08-22T12:16:57.933374,213,19,3290,3280,11,5.2,25,1,17,1,0,0x00,,None,No hardware error
2026-08-22T12:16:59.341341,214,16,3065,3035,20,5.2,25,1,48,1,0,0x00,,None,No hardware error
2026-08-22T12:16:59.469117,214,17,3696,3693,11,5.2,22,1,6,1,0,0x00,,None,No hardware error
2026-08-22T12:16:59.597125,214,18,-32,4294967266,-11,5.2,24,1,-2,0,0,0x00,,None,No hardware error
2026-08-22T12:16:59.725125,214,19,3187,3194,-12,5.2,25,1,-10,0,0,0x00,,None,No hardware error
2026-08-22T12:17:01.133284,215,16,3105,3071,23,5.2,25,1,54,1,0,0x00,,None,No hardware error
2026-08-22T12:17:01.261314,215,17,3532,3535,-12,5.2,22,1,-5,0,0,0x00,,None,No hardware error
2026-08-22T12:17:01.389210,215,18,-190,4294967111,-12,5.2,24,1,-8,0,0,0x00,,None,No hardware error
2026-08-22T12:17:01.517267,215,19,3318,3315,11,5.2,25,1,6,1,0,0x00,,None,No hardware error
2026-08-22T12:17:02.925339,216,16,3115,3071,26,5.2,25,1,91,0,0,0x00,,None,No hardware error
2026-08-22T12:17:03.053302,216,17,3709,3709,0,5.300000000000001,22,1,0,1,0,0x00,,None,No hardware error
2026-08-22T12:17:03.181176,216,18,-270,4294967027,0,5.2,24,1,0,0,0,0x00,,None,No hardware error
2026-08-22T12:17:03.309262,216,19,3436,3431,12,5.2,25,1,9,0,0,0x00,,None,No hardware error
2026-08-22T12:17:04.717348,217,16,3236,3192,29,5.2,25,1,70,0,0,0x00,,None,No hardware error
2026-08-22T12:17:04.845254,217,17,3894,3889,12,5.2,22,1,7,1,0,0x00,,None,No hardware error
2026-08-22T12:17:04.973293,217,18,-451,4294966846,-11,5.2,24,1,-2,0,0,0x00,,None,No hardware error
2026-08-22T12:17:05.101449,217,19,3579,3572,10,5.2,25,1,12,1,0,0x00,,None,No hardware error
2026-08-22T12:17:06.509422,218,16,3175,3192,-16,5.2,25,1,-27,0,0,0x00,,None,No hardware error
2026-08-22T12:17:06.637232,218,17,3817,3820,-12,5.300000000000001,22,1,-5,0,0,0x00,,None,No hardware error
2026-08-22T12:17:06.765290,218,18,-582,4294966715,0,5.2,24,1,0,0,0,0x00,,None,No hardware error
2026-08-22T12:17:06.893341,218,19,3594,3589,11,5.2,25,1,9,1,0,0x00,,None,No hardware error
2026-08-22T12:17:08.301400,219,16,3226,3193,22,5.2,25,1,53,1,0,0x00,,None,No hardware error
2026-08-22T12:17:08.429325,219,17,3744,3748,-14,5.2,22,1,-7,0,0,0x00,,None,No hardware error
2026-08-22T12:17:08.557372,219,18,-476,4294966817,12,5.2,24,1,4,1,0,0x00,,None,No hardware error
2026-08-22T12:17:08.685362,219,19,3593,3589,9,5.2,25,1,7,1,0,0x00,,None,No hardware error
2026-08-22T12:17:10.093503,220,16,3123,3172,-31,5.2,25,1,-75,0,0,0x00,,None,No hardware error
2026-08-22T12:17:10.221531,220,17,3908,3906,12,5.2,22,1,4,1,0,0x00,,None,No hardware error
2026-08-22T12:17:10.349337,220,18,-568,4294966729,0,5.2,24,1,0,1,0,0x00,,None,No hardware error
2026-08-22T12:17:10.477432,220,19,3664,3657,11,5.2,25,1,12,1,0,0x00,,None,No hardware error
2026-08-22T12:17:11.885575,221,16,3057,3094,-24,5.2,25,1,-57,0,0,0x00,,None,No hardware error
2026-08-22T12:17:12.013465,221,17,3916,3916,12,5.300000000000001,22,1,1,1,0,0x00,,None,No hardware error
2026-08-22T12:17:12.141414,221,18,-423,4294966870,11,5.2,24,1,4,1,0,0x00,,None,No hardware error
2026-08-22T12:17:12.269434,221,19,3506,3512,-11,5.2,25,1,-8,0,0,0x00,,None,No hardware error
2026-08-22T12:17:13.677494,222,16,3230,3190,26,5.2,25,1,64,1,0,0x00,,None,No hardware error
2026-08-22T12:17:13.805473,222,17,4080,4081,0,5.2,22,1,0,1,0,0x00,,None,No hardware error
2026-08-22T12:17:13.933461,222,18,-255,4294967041,0,5.2,24,1,0,1,0,0x00,,None,No hardware error
2026-08-22T12:17:14.061644,222,19,3661,3656,11,5.2,25,1,9,1,0,0x00,,None,No hardware error
2026-08-22T12:17:15.469548,223,16,3374,3317,37,5.2,25,1,100,0,0,0x00,,None,No hardware error
2026-08-22T12:17:15.597428,223,17,3898,3900,-12,5.2,22,1,-4,0,0,0x00,,None,No hardware error
2026-08-22T12:17:15.725436,223,18,-451,4294966846,-12,5.2,24,1,-2,0,0,0x00,,None,No hardware error
2026-08-22T12:17:15.853414,223,19,3828,3818,12,5.2,25,1,17,1,0,0x00,,None,No hardware error
2026-08-22T12:17:17.261567,224,16,3389,3317,49,5.2,25,1,112,1,0,0x00,,None,No hardware error
2026-08-22T12:17:17.389531,224,17,3730,3732,-12,5.2,22,1,-4,0,0,0x00,,None,No hardware error
2026-08-22T12:17:17.517514,224,18,-264,4294967033,0,5.2,24,1,0,1,0,0x00,,None,No hardware error
2026-08-22T12:17:17.645531,224,19,4025,4015,12,5.2,25,1,15,1,0,0x00,,None,No hardware error
2026-08-22T12:17:19.053654,225,16,3464,3404,38,5.2,25,1,93,1,0,0x00,,None,No hardware error
2026-08-22T12:17:19.181535,225,17,3737,3736,11,5.2,22,1,1,1,0,0x00,,None,No hardware error
2026-08-22T12:17:19.309644,225,18,-460,4294966837,-11,5.2,24,1,-2,0,0,0x00,,None,No hardware error
2026-08-22T12:17:19.437542,225,19,4208,4208,10,5.2,25,1,1,1,0,0x00,,None,No hardware error
2026-08-22T12:17:20.845619,226,16,3657,3634,16,5.2,25,1,35,1,0,0x00,,None,No hardware error
2026-08-22T12:17:20.973569,226,17,3706,3711,-12,5.300000000000001,22,1,-7,0,0,0x00,,None,No hardware error
2026-08-22T12:17:21.101674,226,18,-627,4294966671,-12,5.2,24,1,-2,0,0,0x00,,None,No hardware error
2026-08-22T12:17:21.229521,226,19,4045,4052,-11,5.2,25,1,-11,0,0,0x00,,None,No hardware error
2026-08-22T12:17:22.637641,227,16,3537,3568,-21,5.2,25,1,-49,0,0,0x00,,None,No hardware error
2026-08-22T12:17:22.765681,227,17,3902,3897,12,5.2,22,1,7,1,0,0x00,,None,No hardware error
2026-08-22T12:17:22.893563,227,18,-436,4294966860,0,5.2,24,1,0,0,0,0x00,,None,No hardware error
2026-08-22T12:17:23.021517,227,19,3958,3968,-12,5.2,25,1,-16,0,0,0x00,,None,No hardware error
2026-08-22T12:17:24.429661,228,16,3406,3462,-37,5.2,25,1,-88,1,0,0x00,,None,No hardware error
2026-08-22T12:17:24.557633,228,17,3813,3815,-10,5.2,22,1,-4,0,0,0x00,,None,No hardware error
2026-08-22T12:17:24.685663,228,18,-492,4294966804,0,5.2,24,1,0,0,0,0x00,,None,No hardware error
2026-08-22T12:17:24.813639,228,19,3800,3808,-11,5.2,25,1,-11,0,0,0x00,,None,No hardware error
2026-08-22T12:17:26.221712,229,16,3288,3358,-47,5.2,25,1,-108,0,0,0x00,,None,No hardware error
2026-08-22T12:17:26.349650,229,17,3636,3640,-13,5.2,22,1,-7,0,0,0x00,,None,No hardware error
2026-08-22T12:17:26.477663,229,18,-454,4294966842,0,5.2,24,1,0,1,0,0x00,,None,No hardware error
2026-08-22T12:17:26.605672,229,19,3798,3804,-11,5.2,25,1,-8,0,0,0x00,,None,No hardware error
2026-08-22T12:17:28.013722,230,16,3279,3358,-54,5.2,25,1,-122,0,0,0x00,,None,No hardware error
2026-08-22T12:17:28.141696,230,17,3682,3681,11,5.2,22,1,3,1,0,0x00,,None,No hardware error
2026-08-22T12:17:28.269677,230,18,-418,4294966878,0,5.2,24,1,0,1,0,0x00,,None,No hardware error
2026-08-22T12:17:28.397697,230,19,3891,3881,11,5.2,25,1,15,1,0,0x00,,None,No hardware error
2026-08-22T12:17:29.806056,231,16,3146,3198,-33,5.2,25,1,-82,1,0,0x00,,None,No hardware error
2026-08-22T12:17:29.933717,231,17,3827,3827,0,5.2,22,1,0,1,0,0x00,,None,No hardware error
2026-08-22T12:17:30.061768,231,18,-390,4294966903,11,5.2,24,1,4,1,0,0x00,,None,No hardware error
2026-08-22T12:17:30.189725,231,19,4005,3995,12,5.2,25,1,15,1,0,0x00,,None,No hardware error
2026-08-22T12:17:31.597752,232,16,2967,2996,-20,5.2,25,1,-46,0,0,0x00,,None,No hardware error
2026-08-22T12:17:31.725782,232,17,3704,3709,-12,5.2,22,1,-7,0,0,0x00,,None,No hardware error
2026-08-22T12:17:31.853883,232,18,-575,4294966724,-12,5.2,24,1,-4,0,0,0x00,,None,No hardware error
2026-08-22T12:17:31.981723,232,19,4135,4134,10,5.2,25,1,3,1,0,0x00,,None,No hardware error
2026-08-22T12:17:33.389870,233,16,3102,3071,20,5.2,25,1,50,1,0,0x00,,None,No hardware error
2026-08-22T12:17:33.517785,233,17,3522,3522,0,5.2,22,1,0,0,0,0x00,,None,No hardware error
2026-08-22T12:17:33.645774,233,18,-518,4294966779,0,5.2,24,1,0,1,0,0x00,,None,No hardware error
2026-08-22T12:17:33.773755,233,19,3956,3963,-11,5.2,25,1,-11,1,0,0x00,,None,No hardware error
2026-08-22T12:17:35.181867,234,16,3063,3071,-13,5.2,25,1,-11,1,0,0x00,,None,No hardware error
2026-08-22T12:17:35.309950,234,17,3564,3564,0,5.2,22,1,0,1,0,0x00,,None,No hardware error
2026-08-22T12:17:35.437701,234,18,-454,4294966842,0,5.2,24,1,0,1,0,0x00,,None,No hardware error
2026-08-22T12:17:35.565772,234,19,4026,4014,12,5.2,25,1,18,1,0,0x00,,None,No hardware error
2026-08-22T12:17:36.973928,235,16,2943,2970,-19,5.2,25,1,-43,0,0,0x00,,None,No hardware error
2026-08-22T12:17:37.101822,235,17,3649,3649,11,5.2,22,1,1,1,0,0x00,,None,No hardware error
2026-08-22T12:17:37.229838,235,18,-296,4294967001,0,5.2,24,1,0,1,0,0x00,,None,No hardware error
2026-08-22T12:17:37.357821,235,19,3955,3963,-12,5.2,25,1,-13,0,0,0x00,,None,No hardware error
2026-08-22T12:17:38.765895,236,16,3118,3088,20,5.2,25,1,48,1,0,0x00,,None,No hardware error
2026-08-22T12:17:38.893861,236,17,3470,3470,0,5.2,22,1,0,0,0,0x00,,None,No hardware error
2026-08-22T12:17:39.021804,236,18,-101,4294967194,11,5.2,24,1,1,1,0,0x00,,None,No hardware error
2026-08-22T12:17:39.149803,236,19,3776,3787,-13,5.2,25,1,-16,0,0,0x00,,None,No hardware error
2026-08-22T12:17:40.557952,237,16,3081,3088,-12,5.2,25,1,-10,1,0,0x00,,None,No hardware error
2026-08-22T12:17:40.685855,237,17,3480,3480,0,5.300000000000001,22,1,0,1,0,0x00,,None,No hardware error
2026-08-22T12:17:40.813862,237,18,-218,4294967080,-11,5.2,24,1,-4,0,0,0x00,,None,No hardware error
2026-08-22T12:17:40.941941,237,19,3808,3802,10,5.2,25,1,10,1,0,0x00,,None,No hardware error
2026-08-22T12:17:42.349897,238,16,2969,2997,-19,5.2,25,1,-44,-1,0,0x00,,None,No hardware error
2026-08-22T12:17:42.477844,238,17,3571,3569,12,5.2,22,1,3,1,0,0x00,,None,No hardware error
2026-08-22T12:17:42.605827,238,18,-98,4294967194,12,5.2,24,1,6,1,0,0x00,,None,No hardware error
2026-08-22T12:17:42.733844,238,19,3760,3768,-12,5.2,25,1,-13,0,0,0x00,,None,No hardware error
2026-08-22T12:17:44.141908,239,16,2840,2844,-12,5.2,25,1,-7,1,0,0x00,,None,No hardware error
2026-08-22T12:17:44.269880,239,17,3573,3570,12,5.300000000000001,22,1,4,1,0,0x00,,None,No hardware error
2026-08-22T12:17:44.398203,239,18,-267,4294967030,0,5.2,24,1,0,0,0,0x00,,None,No hardware error
2026-08-22T12:17:44.526086,239,19,3570,3574,-11,5.2,25,1,-5,0,0,0x00,,None,No hardware error
2026-08-22T12:17:45.933981,240,16,2986,2965,16,5.2,25,1,32,1,0,0x00,,None,No hardware error
2026-08-22T12:17:46.061945,240,17,3585,3585,0,5.300000000000001,22,1,0,1,0,0x00,,None,No hardware error
2026-08-22T12:17:46.190060,240,18,-193,4294967102,11,5.2,24,1,1,1,0,0x00,,None,No hardware error
2026-08-22T12:17:46.318056,240,19,3602,3598,11,5.2,25,1,7,1,0,0x00,,None,No hardware error
2026-08-22T12:17:47.726046,241,16,3169,3133,23,5.2,25,1,56,1,0,0x00,,None,No hardware error
2026-08-22T12:17:47.853937,241,17,3595,3593,12,5.2,22,1,3,1,0,0x00,,None,No hardware error
2026-08-22T12:17:47.981931,241,18,-224,4294967076,-12,5.2,24,1,-7,0,0,0x00,,None,No hardware error
2026-08-22T12:17:48.109920,241,19,3782,3773,11,5.2,25,1,14,1,0,0x00,,None,No hardware error
2026-08-22T12:17:49.534003,242,16,3311,3263,31,5.2,25,1,76,1,0,0x00,,None,No hardware error
2026-08-22T12:17:49.662081,242,17,3520,3520,0,5.2,22,1,0,0,0,0x00,,None,No hardware error
2026-08-22T12:17:49.790075,242,18,-162,4294967129,12,5.2,24,1,7,1,0,0x00,,None,No hardware error
2026-08-22T12:17:49.917993,242,19,3598,3604,-11,5.2,25,1,-8,0,0,0x00,,None,No hardware error
2026-08-22T12:17:51.326134,243,16,3403,3345,38,5.2,25,1,90,1,0,0x00,,None,No hardware error
2026-08-22T12:17:51.454036,243,17,3587,3586,11,5.300000000000001,22,1,1,1,0,0x00,,None,No hardware error
2026-08-22T12:17:51.581945,243,18,-168,4294967129,-4,5.2,24,1,-2,1,0,0x00,,None,No hardware error
2026-08-22T12:17:51.709899,243,19,3428,3432,-10,5.2,25,1,-5,0,0,0x00,,None,No hardware error
2026-08-22T12:17:53.118018,244,16,3544,3507,24,5.2,25,1,57,1,0,0x00,,None,No hardware error
2026-08-22T12:17:53.245960,244,17,3628,3622,12,5.2,22,1,9,1,0,0x00,,None,No hardware error
2026-08-22T12:17:53.373954,244,18,-135,4294967158,12,5.2,24,1,4,1,0,0x00,,None,No hardware error
2026-08-22T12:17:53.502018,244,19,3244,3250,-11,5.2,25,1,-10,0,0,0x00,,None,No hardware error
2026-08-22T12:17:54.910107,245,16,3594,3564,20,5.2,25,1,46,1,0,0x00,,None,No hardware error
2026-08-22T12:17:55.037938,245,17,3439,3447,-13,5.2,22,1,-11,0,0,0x00,,None,No hardware error
2026-08-22T12:17:55.165933,245,18,-311,4294966986,0,5.2,24,1,0,0,0,0x00,,None,No hardware error
2026-08-22T12:17:55.293920,245,19,3226,3233,-11,5.2,25,1,-11,0,0,0x00,,None,No hardware error
2026-08-22T12:17:56.702076,246,16,3691,3666,17,5.2,25,1,39,1,0,0x00,,None,No hardware error
2026-08-22T12:17:56.830025,246,17,3282,3288,-13,5.2,22,1,-8,0,0,0x00,,None,No hardware error
2026-08-22T12:17:56.957978,246,18,-113,4294967177,12,5.2,24,1,9,1,0,0x00,,None,No hardware error
2026-08-22T12:17:57.085989,246,19,3168,3172,-10,5.2,25,1,-5,0,0,0x00,,None,No hardware error
2026-08-22T12:17:58.494092,247,16,3537,3567,-20,5.2,25,1,-70,0,0,0x00,,None,No hardware error
2026-08-22T12:17:58.622076,247,17,3341,3332,13,5.2,22,1,15,1,0,0x00,,None,No hardware error
2026-08-22T12:17:58.750011,247,18,-219,4294967077,0,5.2,24,1,0,1,0,0x00,,None,No hardware error
2026-08-22T12:17:58.878019,247,19,3075,3081,-10,5.2,25,1,-10,0,0,0x00,,None,No hardware error
2026-08-22T12:18:00.286083,248,16,3730,3705,17,5.2,25,1,39,1,0,0x00,,None,No hardware error
2026-08-22T12:18:00.414069,248,17,3254,3254,0,5.2,22,1,0,0,0,0x00,,None,No hardware error
2026-08-22T12:18:00.542069,248,18,-108,4294967183,11,5.2,24,1,7,1,0,0x00,,None,No hardware error
2026-08-22T12:18:00.670108,248,19,3111,3103,11,5.2,25,1,12,1,0,0x00,,None,No hardware error
2026-08-22T12:18:02.078151,249,16,3700,3705,-12,5.2,25,1,-8,1,0,0x00,,None,No hardware error
2026-08-22T12:18:02.206133,249,17,3430,3427,11,5.2,22,1,6,1,0,0x00,,None,No hardware error
2026-08-22T12:18:02.334395,249,18,-80,4294967212,12,5.2,24,1,6,1,0,0x00,,None,No hardware error
2026-08-22T12:18:02.462121,249,19,3290,3281,12,5.2,25,1,15,1,0,0x00,,None,No hardware error
2026-08-22T12:18:03.870128,250,16,3647,3674,-19,5.2,25,1,-43,0,0,0x00,,None,No hardware error
2026-08-22T12:18:03.998225,250,17,3596,3595,11,5.300000000000001,22,1,1,1,0,0x00,,None,No hardware error
2026-08-22T12:18:04.126428,250,18,-194,4294967106,-12,5.2,24,1,-7,0,0,0x00,,None,No hardware error
2026-08-22T12:18:04.254160,250,19,3112,3121,-12,5.2,25,1,-15,0,0,0x00,,None,No hardware error
2026-08-22T12:18:05.662142,251,16,3533,3562,-20,5.2,25,1,-46,0,0,0x00,,None,No hardware error
2026-08-22T12:18:05.790165,251,17,3480,3482,-13,5.2,22,1,-4,0,0,0x00,,None,No hardware error
2026-08-22T12:18:05.918171,251,18,-62,4294967231,11,5.2,24,1,6,1,0,0x00,,None,No hardware error
2026-08-22T12:18:06.046080,251,19,2989,3002,-12,5.2,25,1,-19,0,0,0x00,,None,No hardware error
2026-08-22T12:18:07.454196,252,16,3585,3564,16,5.2,25,1,32,1,0,0x00,,None,No hardware error
2026-08-22T12:18:07.582090,252,17,3454,3459,-12,5.2,22,1,-8,0,0,0x00,,None,No hardware error
2026-08-22T12:18:07.710092,252,18,-259,4294967038,0,5.2,24,1,0,0,0,0x00,,None,No hardware error
2026-08-22T12:18:07.838119,252,19,2845,2851,-11,5.2,25,1,-10,0,0,0x00,,None,No hardware error
2026-08-22T12:18:09.246163,253,16,3627,3600,18,5.2,25,1,43,1,0,0x00,,None,No hardware error
2026-08-22T12:18:09.374084,253,17,3271,3272,0,5.2,22,1,0,0,0,0x00,,None,No hardware error
2026-08-22T12:18:09.502144,253,18,-65,4294967230,11,5.2,24,1,1,1,0,0x00,,None,No hardware error
2026-08-22T12:18:09.630942,253,19,2856,2856,0,5.300000000000001,25,1,0,1,0,0x00,,None,No hardware error
2026-08-22T12:18:11.038240,254,16,3778,3758,16,5.2,25,1,31,1,0,0x00,,None,No hardware error
2026-08-22T12:18:11.166151,254,17,3356,3349,12,5.2,22,1,12,1,0,0x00,,None,No hardware error
2026-08-22T12:18:11.294087,254,18,-57,4294967237,12,5.2,24,1,4,1,0,0x00,,None,No hardware error
2026-08-22T12:18:11.422143,254,19,2954,2952,11,5.2,25,1,4,1,0,0x00,,None,No hardware error
2026-08-22T12:18:12.830188,255,16,3971,3967,11,5.2,25,1,6,1,0,0x00,,None,No hardware error
2026-08-22T12:18:12.958199,255,17,3173,3178,-13,5.2,22,1,-8,0,0,0x00,,None,No hardware error
2026-08-22T12:18:13.086076,255,18,-187,4294967112,-12,5.2,24,1,-5,0,0,0x00,,None,No hardware error
2026-08-22T12:18:13.214151,255,19,2779,2789,-12,5.2,25,1,-16,0,0,0x00,,None,No hardware error
2026-08-22T12:18:14.622233,256,16,3858,3866,-14,5.2,25,1,-13,0,0,0x00,,None,No hardware error
2026-08-22T12:18:14.750172,256,17,3339,3331,13,5.300000000000001,22,1,14,1,0,0x00,,None,No hardware error
2026-08-22T12:18:14.878085,256,18,-163,4294967128,12,5.2,24,1,7,1,0,0x00,,None,No hardware error
2026-08-22T12:18:15.006258,256,19,2621,2621,0,5.2,25,1,0,0,0,0x00,,None,No hardware error
2026-08-22T12:18:16.414287,257,16,3715,3734,-16,5.2,25,1,-29,0,0,0x00,,None,No hardware error
2026-08-22T12:18:16.542191,257,17,3221,3222,-12,5.300000000000001,22,1,-2,0,0,0x00,,None,No hardware error
2026-08-22T12:18:16.670282,257,18,-122,4294967157,16,5.2,24,1,26,1,0,0x00,,None,No hardware error
2026-08-22T12:18:16.798123,257,19,2453,2473,-16,5.2,25,1,-32,0,0,0x00,,None,No hardware error
2026-08-22T12:18:18.206389,258,16,3535,3566,-21,5.2,25,1,-49,0,0,0x00,,None,No hardware error
2026-08-22T12:18:18.334206,258,17,3259,3258,12,5.2,22,1,1,1,0,0x00,,None,No hardware error
2026-08-22T12:18:18.462210,258,18,61,47,15,5.2,24,1,23,1,0,0x00,,None,No hardware error
2026-08-22T12:18:18.590254,258,19,2639,2639,0,5.2,25,1,8,1,0,0x00,,None,No hardware error
2026-08-22T12:18:20.014334,259,16,3596,3571,17,5.2,25,1,39,1,0,0x00,,None,No hardware error
2026-08-22T12:18:20.142509,259,17,3336,3330,13,5.2,22,1,10,1,0,0x00,,None,No hardware error
2026-08-22T12:18:20.270260,259,18,-99,4294967197,0,5.2,24,1,0,1,0,0x00,,None,No hardware error
2026-08-22T12:18:20.398551,259,19,2498,2509,-12,5.2,25,1,-16,0,0,0x00,,None,No hardware error
2026-08-22T12:18:21.806357,260,16,3433,3468,-22,5.2,25,1,-55,0,0,0x00,,None,No hardware error
2026-08-22T12:18:21.934186,260,17,3419,3416,12,5.2,22,1,6,1,0,0x00,,None,No hardware error
2026-08-22T12:18:22.062173,260,18,90,33,37,5.2,24,1,89,1,0,0x00,,None,No hardware error
2026-08-22T12:18:22.190297,260,19,2449,2492,-28,5.2,25,1,-68,0,0,0x00,,None,No hardware error
2026-08-22T12:18:23.598298,261,16,3252,3306,-34,5.2,25,1,-83,0,0,0x00,,None,No hardware error
2026-08-22T12:18:23.726239,261,17,3385,3392,-14,5.1000000000000005,22,1,-10,0,0,0x00,,None,No hardware error
2026-08-22T12:18:23.854208,261,18,239,168,47,5.2,24,1,110,1,0,0x00,,None,No hardware error
2026-08-22T12:18:23.982235,261,19,2585,2595,-12,5.2,25,1,-16,1,0,0x00,,None,No hardware error
2026-08-22T12:18:25.391005,262,16,3069,3111,-27,5.2,25,1,-65,0,0,0x00,,None,No hardware error
2026-08-22T12:18:25.518419,262,17,3574,3574,0,5.2,22,1,0,1,0,0x00,,None,No hardware error
2026-08-22T12:18:25.646344,262,18,70,73,-12,5.2,24,1,-5,0,0,0x00,,None,No hardware error
