episode,episode_reward,coverage,steps,termination_reason,terminated,truncated,coverage_reward_sum,current_reward_sum,current_change_penalty_sum,hardware_error_penalty_sum,max_current,hardware_error,hardware_error_ids
3,1.069166134649154,0.0030555555555555557,100,max_steps,False,True,39.484206479794715,4.599999999999992,0.057931363265306124,0.0,713.0,False,
4,-45.26711547166669,0.004027777777777778,100,max_steps,False,True,44.82636334253987,-2.6000000000000005,0.08565012244897957,0.0,990.0,False,
5,56.03109098857626,0.0043055555555555555,100,max_steps,False,True,48.09153664962494,9.99999999999998,0.012759575510204086,0.0,329.0,False,
6,-218.35410333890073,0.0008333333333333334,100,max_steps,False,True,15.586780724247019,-25.399999999999963,0.258589812244898,0.0,1087.0,False,
7,-87.72140774497538,0.00125,100,max_steps,False,True,22.347472291611755,-5.000000000000014,0.1127286530612245,0.0,845.0,False,
1,1.1,0.0001388888888888889,1,out_of_bounds,True,False,1.0,0.1,0.0,0.0,15.0,False,
2,1.1,0.0001388888888888889,1,out_of_bounds,True,False,1.0,0.1,0.0,0.0,19.0,False,
3,1.1,0.0001388888888888889,1,out_of_bounds,True,False,1.0,0.1,0.0,0.0,13.0,False,
4,1.1,0.0001388888888888889,1,out_of_bounds,True,False,1.0,0.1,0.0,0.0,0.0,False,
5,1.1,0.0001388888888888889,1,out_of_bounds,True,False,1.0,0.1,0.0,0.0,0.0,False,
6,1.1,0.0001388888888888889,1,out_of_bounds,True,False,1.0,0.1,0.0,0.0,4.0,False,
7,1.1,0.0001388888888888889,1,out_of_bounds,True,False,1.0,0.1,0.0,0.0,15.0,False,
8,1.1,0.0001388888888888889,1,out_of_bounds,True,False,1.0,0.1,0.0,0.0,0.0,False,
9,1.1,0.0001388888888888889,1,out_of_bounds,True,False,1.0,0.1,0.0,0.0,0.0,False,
10,1.1,0.0001388888888888889,1,out_of_bounds,True,False,1.0,0.1,0.0,0.0,0.0,False,
11,1.1,0.0001388888888888889,1,out_of_bounds,True,False,1.0,0.1,0.0,0.0,1.0,False,
12,1.1,0.0001388888888888889,1,out_of_bounds,True,False,1.0,0.1,0.0,0.0,0.0,False,
13,1.1,0.0001388888888888889,1,out_of_bounds,True,False,1.0,0.1,0.0,0.0,0.0,False,
14,1.1,0.0001388888888888889,1,out_of_bounds,True,False,1.0,0.1,0.0,0.0,0.0,False,
15,1.1,0.0001388888888888889,1,out_of_bounds,True,False,1.0,0.1,0.0,0.0,3.0,False,
16,1.1,0.0001388888888888889,1,out_of_bounds,True,False,1.0,0.1,0.0,0.0,10.0,False,
17,1.1,0.0001388888888888889,1,observation_failed,True,False,0.0,0.1,0.0,0.0,0.0,False,
1,-194.89753053628584,0.0043055555555555555,100,max_steps,False,True,48.526060459148724,-26.599999999999984,0.1829561469387756,0.0,1060.0,False,
2,-3.5199176537862176,0.0018055555555555555,100,max_steps,False,True,28.17933132421489,3.4000000000000052,0.0744746448979592,0.0,901.0,False,
3,20.072073806304953,0.0005555555555555556,100,max_steps,False,True,10.072859243039632,9.99999999999998,0.0007854367346938776,0.0,16.0,False,
4,33.592712433858146,0.0016666666666666668,100,max_steps,False,True,23.593512891001,9.99999999999998,0.0008004571428571443,0.0,16.0,False,
5,16.0000652857699,0.0002777777777777778,100,max_steps,False,True,6.000609840871944,9.99999999999998,0.0005445551020408166,0.0,16.0,False,
6,17.575077888570938,0.0002777777777777778,100,max_steps,False,True,7.575564615101541,9.99999999999998,0.0004867265306122449,0.0,16.0,False,
7,17.496810114141784,0.0002777777777777778,100,max_steps,False,True,7.497176350876479,9.99999999999998,0.0003662367346938775,0.0,15.0,False,
8,17.6432972801832,0.0002777777777777778,100,max_steps,False,True,7.643792529162789,9.99999999999998,0.0004952489795918364,0.0,17.0,False,
9,19.299896611011775,0.0005555555555555556,100,max_steps,False,True,9.300427745705655,9.99999999999998,0.0005311346938775512,0.0,16.0,False,
10,4.781264714011565,0.0011111111111111111,60,observation_failed,True,False,13.298916369519576,5.999999999999995,0.0002837877551020408,0.0,15.0,False,
1,-208.22613822256662,0.0022222222222222222,100,max_steps,False,True,31.254735851971297,-30.19999999999999,0.18694099591836735,0.0,1061.0,False,
2,-149.88241970745398,0.0016666666666666668,100,max_steps,False,True,23.977716632723872,-20.599999999999934,0.10407764897959189,0.0,1236.0,False,
3,-17.48221150106075,0.0022222222222222222,100,max_steps,False,True,29.718054998378683,2.8000000000000043,0.05350471836734691,0.0,654.0,False,
4,22.998634058152415,0.0008333333333333334,100,max_steps,False,True,15.00502565013567,9.99999999999998,0.003983575510204085,0.0,228.0,False,
5,-145.05966892878064,0.0020833333333333333,100,max_steps,False,True,28.79117591341136,-16.4,0.16132084897959184,0.0,1101.0,False,
