step,action_count,motor_16_current,motor_17_current,motor_18_current,motor_19_current,motor_16_voltage,motor_17_voltage,motor_18_voltage,motor_19_voltage,motor_16_temp,motor_17_temp,motor_18_temp,motor_19_temp
126,6794,0.0,12.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
127,6795,-13.0,-13.0,-2.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
128,6796,0.0,14.0,0.0,-14.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
129,6797,0.0,12.0,0.0,-14.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
130,6798,0.0,13.0,15.0,-14.0,5.2,5.2,5.2,5.3,24.0,22.0,22.0,22.0
131,6799,0.0,-12.0,-7.0,-15.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
132,6800,1.0,13.0,17.0,-15.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
133,6801,0.0,14.0,0.0,-14.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
134,6802,0.0,13.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
135,6803,0.0,13.0,6.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
136,6804,0.0,13.0,-4.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
137,6805,0.0,14.0,0.0,0.0,5.2,5.2,5.2,5.3,24.0,22.0,22.0,22.0
138,6806,0.0,12.0,0.0,0.0,5.2,5.2,5.2,5.3,24.0,22.0,22.0,22.0
139,6807,0.0,0.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
140,6808,0.0,13.0,0.0,-5.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
141,6809,0.0,13.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
142,6810,0.0,13.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
143,6811,0.0,13.0,15.0,15.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
144,6812,0.0,13.0,-1.0,-15.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,22.0
145,6813,0.0,13.0,0.0,-15.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
146,6814,0.0,0.0,-16.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
147,6815,13.0,0.0,0.0,0.0,5.2,5.2,5.2,5.3,24.0,22.0,22.0,22.0
148,6816,13.0,12.0,0.0,-16.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
149,6817,0.0,12.0,0.0,0.0,5.2,5.2,5.2,5.3,24.0,22.0,22.0,22.0
150,6818,12.0,12.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
151,6819,7.0,13.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
152,6820,0.0,0.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
153,6821,0.0,0.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
154,6822,0.0,13.0,15.0,14.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
155,6823,0.0,0.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
156,6824,0.0,13.0,14.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
157,6825,0.0,13.0,-1.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
158,6826,0.0,12.0,16.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
159,6827,0.0,14.0,-6.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
160,6828,0.0,13.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
161,6829,0.0,0.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
162,6830,0.0,13.0,-9.0,0.0,5.2,5.3,5.2,5.2,24.0,22.0,22.0,22.0
163,6831,0.0,1.0,14.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
164,6832,0.0,0.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
165,6833,0.0,13.0,14.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
166,6834,0.0,12.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
167,6835,-13.0,0.0,14.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
168,6836,0.0,13.0,0.0,-15.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
169,6837,0.0,12.0,-3.0,-15.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
170,6838,0.0,-1.0,0.0,-15.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
171,6839,0.0,-3.0,0.0,-14.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
172,6840,0.0,13.0,0.0,-15.0,5.2,5.2,5.2,5.3,24.0,22.0,22.0,22.0
173,6841,0.0,12.0,0.0,-14.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
174,6842,0.0,13.0,-1.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
175,6843,-14.0,13.0,-3.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
176,6844,0.0,12.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
177,6845,0.0,13.0,-2.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
178,6846,0.0,14.0,-1.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
179,6847,-12.0,13.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
180,6848,5.0,0.0,1.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
181,6849,0.0,-13.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
182,6850,0.0,12.0,0.0,-14.0,5.2,5.2,5.2,5.3,24.0,22.0,22.0,22.0
183,6851,0.0,13.0,15.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
184,6852,0.0,12.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
185,6853,0.0,13.0,-16.0,-15.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
186,6854,0.0,12.0,15.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
187,6855,0.0,13.0,0.0,-1.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
188,6856,0.0,13.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
189,6857,0.0,0.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
190,6858,13.0,13.0,-5.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
191,6859,-3.0,13.0,-16.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
192,6860,13.0,13.0,-4.0,0.0,5.2,5.2,5.2,5.3,24.0,22.0,22.0,22.0
193,6861,0.0,0.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
194,6862,0.0,13.0,0.0,-1.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
195,6863,0.0,0.0,14.0,14.0,5.2,5.2,5.2,5.3,24.0,22.0,22.0,22.0
196,6864,0.0,13.0,3.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0
197,6865,0.0,13.0,0.0,-14.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
198,6866,0.0,13.0,0.0,0.0,5.2,5.2,5.2,5.3,24.0,22.0,22.0,22.0
199,6867,0.0,14.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
200,6868,0.0,13.0,0.0,-15.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
