step,action_count,motor_16_current,motor_17_current,motor_18_current,motor_19_current,motor_16_voltage,motor_17_voltage,motor_18_voltage,motor_19_voltage,motor_16_temp,motor_17_temp,motor_18_temp,motor_19_temp
98,98,327.0,539.0,265.0,88.0,4.9,4.4,4.2,5.0,47.0,41.0,29.0,31.0
99,99,347.0,585.0,34.0,256.0,4.4,4.3,4.3,4.7,47.0,41.0,29.0,31.0
100,100,340.0,539.0,490.0,159.0,4.7,3.8,3.4,4.8,47.0,42.0,29.0,31.0
101,101,283.0,498.0,514.0,185.0,4.9,3.7,4.0,4.7,47.0,42.0,29.0,31.0
102,102,369.0,622.0,388.0,269.0,4.4,3.9,3.9,4.3,47.0,42.0,29.0,31.0
103,103,376.0,641.0,360.0,108.0,4.7,4.2,4.0,4.8,47.0,42.0,29.0,31.0
104,104,322.0,600.0,499.0,220.0,4.6,4.1,3.8,4.6,47.0,42.0,29.0,31.0
105,105,275.0,604.0,517.0,128.0,4.7,4.0,3.2,4.6,47.0,43.0,29.0,31.0
106,106,292.0,596.0,531.0,227.0,4.2,4.0,3.3,4.4,47.0,43.0,30.0,31.0
107,107,311.0,660.0,82.0,331.0,4.7,4.3,4.2,4.6,47.0,43.0,30.0,31.0
108,108,246.0,559.0,650.0,458.0,4.4,3.6,3.4,4.3,47.0,43.0,30.0,31.0
109,109,96.0,601.0,634.0,402.0,4.3,3.9,3.1,4.7,47.0,43.0,30.0,31.0
110,110,50.0,551.0,628.0,353.0,4.8,3.6,3.7,4.7,47.0,43.0,30.0,31.0
111,111,71.0,537.0,653.0,381.0,4.5,3.8,3.4,4.9,47.0,43.0,31.0,32.0
112,112,27.0,373.0,676.0,322.0,4.9,4.2,3.9,4.8,47.0,43.0,31.0,32.0
113,113,78.0,393.0,663.0,284.0,4.9,4.2,3.6,5.0,47.0,43.0,31.0,32.0
114,114,157.0,184.0,748.0,256.0,4.9,3.9,3.5,4.7,47.0,43.0,32.0,32.0
115,115,52.0,223.0,735.0,210.0,4.9,3.8,4.1,4.8,47.0,43.0,32.0,32.0
116,116,33.0,443.0,715.0,247.0,4.9,4.1,3.6,4.8,47.0,43.0,32.0,32.0
117,117,83.0,409.0,710.0,246.0,4.8,4.3,3.6,4.8,47.0,43.0,32.0,32.0
118,118,52.0,379.0,706.0,224.0,4.6,4.1,3.5,4.8,47.0,43.0,33.0,32.0
119,119,33.0,368.0,720.0,287.0,4.6,3.8,3.8,4.9,47.0,43.0,33.0,32.0
120,120,14.0,468.0,705.0,235.0,4.9,3.7,3.4,4.8,47.0,43.0,33.0,32.0
121,121,4.0,437.0,680.0,192.0,4.9,3.8,3.7,4.9,46.0,44.0,34.0,32.0
122,122,11.0,533.0,662.0,191.0,4.9,3.7,3.6,4.8,46.0,44.0,34.0,32.0
123,123,0.0,497.0,674.0,157.0,5.0,3.7,3.5,4.9,46.0,44.0,34.0,32.0
124,124,12.0,507.0,672.0,157.0,4.7,3.8,3.7,4.9,46.0,44.0,34.0,32.0
125,125,-12.0,510.0,654.0,173.0,4.8,4.0,4.1,4.8,46.0,44.0,35.0,32.0
126,126,-14.0,514.0,651.0,131.0,4.7,3.7,3.7,4.9,46.0,44.0,35.0,32.0
127,127,0.0,502.0,662.0,382.0,4.9,3.7,3.4,4.6,46.0,44.0,35.0,32.0
128,128,0.0,511.0,625.0,370.0,4.8,4.0,4.0,5.0,45.0,44.0,35.0,32.0
129,129,-6.0,539.0,647.0,410.0,4.8,3.9,3.3,4.7,45.0,44.0,36.0,32.0
130,130,0.0,521.0,635.0,414.0,4.8,4.0,3.7,4.7,45.0,45.0,36.0,32.0
131,131,12.0,583.0,505.0,376.0,4.9,4.1,3.4,5.0,45.0,45.0,36.0,33.0
132,132,13.0,565.0,602.0,329.0,4.9,3.7,3.5,5.0,45.0,45.0,36.0,33.0
133,133,0.0,526.0,619.0,332.0,4.6,4.1,3.4,4.7,45.0,45.0,36.0,33.0
134,134,0.0,491.0,576.0,324.0,4.7,3.7,3.4,4.8,45.0,45.0,37.0,33.0
135,135,0.0,503.0,376.0,328.0,4.6,4.2,4.4,5.0,45.0,45.0,37.0,33.0
136,136,0.0,376.0,178.0,220.0,4.8,4.4,4.6,5.0,45.0,45.0,37.0,33.0
137,137,-13.0,280.0,115.0,280.0,5.1,4.8,4.7,4.8,45.0,45.0,37.0,33.0
138,138,14.0,209.0,95.0,135.0,5.1,5.0,4.9,5.1,45.0,45.0,37.0,33.0
139,139,0.0,213.0,160.0,156.0,5.1,4.9,4.7,5.1,45.0,45.0,37.0,33.0
140,140,20.0,374.0,106.0,216.0,5.0,4.9,4.5,4.9,45.0,45.0,37.0,33.0
141,141,109.0,496.0,363.0,71.0,4.9,4.1,4.4,5.0,45.0,45.0,37.0,33.0
142,142,212.0,276.0,160.0,33.0,5.0,4.9,4.4,5.1,45.0,45.0,37.0,33.0
143,143,124.0,129.0,476.0,187.0,5.0,4.7,4.7,5.0,45.0,45.0,37.0,33.0
144,144,26.0,285.0,652.0,128.0,4.8,4.2,3.9,5.0,45.0,45.0,37.0,33.0
145,145,13.0,331.0,711.0,156.0,5.0,4.4,3.5,4.9,44.0,45.0,37.0,33.0
146,146,54.0,129.0,727.0,120.0,4.8,4.6,3.8,5.0,44.0,45.0,37.0,33.0
147,147,14.0,48.0,658.0,156.0,4.8,4.8,4.0,4.9,44.0,45.0,37.0,33.0
148,148,15.0,110.0,510.0,185.0,4.9,4.4,4.0,5.0,44.0,45.0,37.0,33.0
149,149,0.0,94.0,680.0,420.0,5.0,4.6,3.9,5.0,44.0,45.0,38.0,33.0
150,150,13.0,130.0,640.0,402.0,4.8,4.6,3.8,4.6,44.0,44.0,38.0,34.0
151,151,20.0,124.0,644.0,368.0,5.0,4.2,3.9,5.0,44.0,44.0,38.0,34.0
152,152,33.0,58.0,633.0,310.0,5.0,4.6,4.1,4.9,44.0,44.0,38.0,34.0
153,153,13.0,137.0,586.0,363.0,4.9,4.2,4.5,4.8,44.0,44.0,39.0,34.0
154,154,56.0,301.0,542.0,330.0,4.7,4.1,3.9,4.8,44.0,44.0,39.0,34.0
155,155,20.0,431.0,527.0,299.0,5.0,4.4,4.1,4.9,44.0,44.0,39.0,34.0
156,156,113.0,449.0,543.0,313.0,4.9,4.3,3.7,4.7,44.0,44.0,39.0,34.0
157,157,160.0,401.0,544.0,273.0,4.7,4.1,3.6,4.7,44.0,45.0,39.0,35.0
158,158,30.0,169.0,616.0,263.0,4.9,4.1,4.3,5.0,44.0,45.0,40.0,35.0
159,159,52.0,110.0,644.0,238.0,5.0,4.3,4.0,5.0,43.0,45.0,40.0,35.0
160,160,12.0,31.0,615.0,239.0,4.7,4.6,4.6,4.9,43.0,45.0,40.0,35.0
161,161,16.0,58.0,651.0,214.0,5.0,4.7,4.4,5.1,43.0,44.0,40.0,35.0
162,162,0.0,209.0,448.0,169.0,5.1,4.4,4.7,4.9,43.0,44.0,40.0,35.0
163,163,0.0,118.0,333.0,61.0,5.0,4.9,4.7,5.1,43.0,44.0,41.0,35.0
164,164,0.0,234.0,568.0,184.0,4.8,4.4,3.8,5.1,43.0,44.0,41.0,35.0
165,165,0.0,140.0,507.0,94.0,5.1,4.3,4.7,5.2,43.0,44.0,41.0,35.0
166,166,0.0,40.0,262.0,49.0,5.2,5.0,4.8,5.2,43.0,44.0,41.0,35.0
167,167,42.0,118.0,26.0,20.0,5.1,5.1,5.0,5.2,43.0,44.0,41.0,35.0
168,168,40.0,277.0,17.0,17.0,5.1,4.9,5.0,5.2,43.0,44.0,41.0,35.0
169,169,211.0,476.0,116.0,58.0,4.9,4.5,4.7,4.8,43.0,44.0,41.0,35.0
170,170,128.0,349.0,12.0,1.0,5.0,4.7,4.7,5.1,43.0,44.0,40.0,34.0
171,171,42.0,400.0,15.0,23.0,5.1,4.8,4.6,5.2,43.0,44.0,40.0,34.0
172,172,231.0,250.0,0.0,14.0,4.7,4.8,5.0,4.8,43.0,44.0,40.0,34.0
173,173,438.0,143.0,4.0,19.0,4.8,5.0,5.0,5.1,43.0,44.0,40.0,34.0
174,174,224.0,40.0,0.0,0.0,5.1,5.2,5.1,5.2,43.0,44.0,40.0,34.0
175,175,363.0,59.0,0.0,15.0,4.6,5.1,5.1,5.1,43.0,44.0,40.0,34.0
176,176,332.0,41.0,0.0,18.0,5.0,5.1,5.1,5.2,43.0,44.0,40.0,34.0
177,177,314.0,59.0,0.0,19.0,5.0,5.2,5.1,5.2,43.0,44.0,40.0,34.0
178,178,245.0,48.0,0.0,19.0,4.7,5.1,5.1,4.8,43.0,44.0,40.0,34.0
179,179,40.0,17.0,0.0,-14.0,5.2,5.2,5.2,5.2,44.0,44.0,40.0,34.0
180,180,38.0,59.0,0.0,0.0,5.2,5.2,5.1,5.2,43.0,43.0,39.0,34.0
181,181,46.0,14.0,0.0,14.0,5.2,5.2,5.2,5.2,43.0,43.0,39.0,34.0
182,182,162.0,83.0,0.0,17.0,5.1,5.0,5.1,5.2,43.0,43.0,39.0,34.0
183,183,63.0,19.0,3.0,16.0,5.1,5.2,5.2,5.2,43.0,43.0,39.0,34.0
184,184,19.0,106.0,0.0,0.0,5.2,5.1,5.1,5.2,43.0,43.0,39.0,34.0
185,185,26.0,135.0,19.0,15.0,5.2,5.0,5.0,5.2,43.0,43.0,39.0,34.0
186,186,15.0,35.0,16.0,15.0,5.2,5.1,5.2,5.2,43.0,43.0,39.0,34.0
187,187,15.0,28.0,0.0,4.0,5.2,5.2,5.2,5.2,43.0,43.0,39.0,34.0
188,188,0.0,14.0,16.0,4.0,5.2,5.2,5.2,5.2,43.0,43.0,39.0,34.0
189,189,0.0,13.0,16.0,15.0,5.2,5.2,5.2,5.2,43.0,43.0,39.0,34.0
190,190,13.0,14.0,0.0,0.0,5.2,5.2,5.2,5.2,43.0,43.0,38.0,34.0
191,191,1.0,19.0,32.0,15.0,5.2,5.2,5.2,5.2,42.0,43.0,38.0,34.0
192,192,24.0,47.0,59.0,16.0,5.2,5.2,5.2,5.2,42.0,42.0,38.0,33.0
193,193,91.0,103.0,42.0,17.0,5.2,5.2,5.1,5.2,42.0,42.0,38.0,33.0
194,194,59.0,177.0,17.0,19.0,5.2,5.0,4.9,5.2,42.0,42.0,38.0,33.0
195,195,31.0,371.0,22.0,58.0,5.1,4.8,4.7,5.2,42.0,42.0,38.0,33.0
196,196,16.0,58.0,0.0,15.0,5.2,5.2,5.2,5.2,42.0,42.0,38.0,33.0
197,197,26.0,25.0,0.0,0.0,5.2,5.2,5.2,5.3,42.0,42.0,38.0,33.0
198,198,13.0,38.0,44.0,50.0,5.2,5.1,5.1,5.2,42.0,42.0,38.0,33.0
199,199,31.0,76.0,1.0,15.0,5.2,5.2,5.1,5.2,42.0,42.0,38.0,33.0
200,200,16.0,77.0,82.0,38.0,5.2,5.0,5.1,5.2,42.0,42.0,38.0,33.0
