step,action_count,motor_16_current,motor_17_current,motor_18_current,motor_19_current,motor_16_voltage,motor_17_voltage,motor_18_voltage,motor_19_voltage,motor_16_temp,motor_17_temp,motor_18_temp,motor_19_temp
18,1004,38.0,22.0,705.0,247.0,5.0,4.2,3.9,4.8,36.0,33.0,33.0,31.0
19,1005,0.0,13.0,671.0,281.0,4.8,4.2,4.0,5.1,36.0,33.0,33.0,31.0
20,1006,-14.0,12.0,702.0,336.0,5.0,4.2,4.0,4.9,36.0,33.0,34.0,32.0
21,1007,0.0,0.0,692.0,266.0,4.7,4.8,4.1,4.9,36.0,33.0,34.0,32.0
22,1008,12.0,0.0,470.0,317.0,5.0,4.9,4.8,4.8,36.0,32.0,35.0,32.0
23,1009,-13.0,0.0,206.0,540.0,4.8,5.1,4.7,5.0,36.0,32.0,35.0,32.0
24,1010,12.0,15.0,458.0,661.0,4.9,4.7,4.7,4.5,36.0,32.0,35.0,32.0
25,1011,14.0,16.0,276.0,669.0,4.5,4.8,4.8,4.7,36.0,32.0,35.0,32.0
26,1012,44.0,30.0,440.0,589.0,4.9,4.7,4.5,4.8,35.0,32.0,35.0,33.0
27,1013,117.0,50.0,458.0,605.0,4.4,4.7,4.7,4.6,35.0,32.0,35.0,33.0
28,1014,17.0,12.0,250.0,639.0,4.8,4.7,4.8,4.5,35.0,32.0,35.0,34.0
29,1015,0.0,11.0,286.0,666.0,4.6,4.9,4.5,4.9,35.0,32.0,35.0,34.0
30,1016,0.0,7.0,110.0,579.0,4.7,4.9,5.0,4.6,35.0,32.0,35.0,34.0
31,1017,0.0,0.0,712.0,550.0,4.9,4.3,4.0,4.5,35.0,32.0,36.0,35.0
32,1018,13.0,-13.0,663.0,465.0,4.6,4.8,4.5,5.0,35.0,32.0,36.0,35.0
33,1019,0.0,-13.0,554.0,399.0,5.0,4.9,4.4,4.8,35.0,32.0,36.0,35.0
34,1020,14.0,0.0,579.0,401.0,4.7,4.7,4.6,4.6,35.0,32.0,36.0,35.0
35,1021,-1.0,-13.0,605.0,439.0,4.9,4.2,4.6,4.8,35.0,32.0,37.0,35.0
36,1022,15.0,-13.0,674.0,454.0,5.0,4.5,4.5,4.8,35.0,32.0,37.0,35.0
37,1023,15.0,13.0,721.0,403.0,4.9,4.3,3.9,4.8,35.0,32.0,37.0,35.0
38,1024,17.0,0.0,526.0,417.0,4.9,4.8,4.1,5.0,35.0,32.0,37.0,35.0
39,1025,0.0,-12.0,614.0,430.0,4.6,4.8,4.0,4.6,35.0,32.0,37.0,35.0
40,1026,13.0,12.0,685.0,430.0,4.7,4.6,4.0,5.0,35.0,32.0,38.0,35.0
41,1027,16.0,-3.0,737.0,440.0,4.6,4.6,3.9,5.0,35.0,32.0,38.0,36.0
42,1028,17.0,0.0,775.0,364.0,5.0,4.7,3.9,5.1,35.0,32.0,38.0,36.0
43,1029,18.0,-14.0,743.0,327.0,4.7,4.2,3.9,4.9,35.0,32.0,39.0,36.0
44,1030,12.0,0.0,525.0,329.0,4.7,4.9,4.1,5.1,35.0,32.0,39.0,36.0
45,1031,13.0,0.0,353.0,350.0,4.8,4.8,4.9,4.9,35.0,32.0,39.0,36.0
46,1032,0.0,-1.0,621.0,479.0,5.0,4.7,4.0,4.8,35.0,32.0,39.0,36.0
47,1033,14.0,0.0,612.0,418.0,4.6,4.4,4.2,5.1,35.0,32.0,39.0,36.0
48,1034,1.0,0.0,412.0,366.0,4.8,5.0,4.8,4.8,34.0,32.0,40.0,36.0
49,1035,0.0,0.0,712.0,132.0,5.0,4.7,4.5,5.1,34.0,32.0,40.0,36.0
50,1036,0.0,-13.0,709.0,179.0,4.9,4.3,4.0,4.9,34.0,32.0,40.0,36.0
51,1037,14.0,-14.0,763.0,135.0,5.1,4.7,3.8,4.9,34.0,32.0,40.0,36.0
52,1038,14.0,-12.0,718.0,160.0,5.0,4.7,4.5,5.1,34.0,32.0,41.0,36.0
53,1039,0.0,0.0,649.0,114.0,5.0,4.8,4.0,5.1,34.0,32.0,41.0,36.0
54,1040,14.0,0.0,613.0,287.0,5.1,4.5,4.6,4.9,34.0,32.0,41.0,36.0
55,1041,13.0,13.0,655.0,313.0,4.8,4.5,4.0,4.9,34.0,31.0,41.0,36.0
56,1042,0.0,14.0,705.0,365.0,4.8,4.7,4.0,4.8,34.0,31.0,42.0,36.0
57,1043,-13.0,13.0,477.0,296.0,5.0,4.6,4.1,5.0,34.0,31.0,42.0,36.0
58,1044,15.0,11.0,74.0,239.0,5.1,5.2,5.1,5.0,34.0,31.0,42.0,37.0
59,1045,35.0,34.0,630.0,128.0,5.0,4.4,4.6,5.1,34.0,31.0,42.0,37.0
60,1046,23.0,12.0,396.0,74.0,5.1,4.7,4.2,5.1,34.0,31.0,42.0,37.0
61,1047,13.0,16.0,528.0,108.0,5.0,4.3,4.8,5.1,34.0,31.0,42.0,37.0
62,1048,0.0,0.0,666.0,241.0,5.1,4.8,4.6,4.8,34.0,31.0,42.0,36.0
63,1049,21.0,13.0,708.0,207.0,4.8,4.4,4.0,5.0,34.0,31.0,42.0,36.0
64,1050,33.0,14.0,748.0,165.0,4.8,4.3,3.8,5.1,34.0,31.0,43.0,37.0
65,1051,92.0,95.0,672.0,188.0,4.8,4.2,4.3,4.8,34.0,31.0,43.0,36.0
66,1052,26.0,128.0,672.0,146.0,4.8,4.4,4.4,5.1,34.0,31.0,43.0,37.0
67,1053,17.0,75.0,475.0,126.0,5.1,4.9,4.5,4.9,34.0,31.0,43.0,37.0
68,1054,25.0,145.0,542.0,111.0,4.9,4.3,4.6,4.9,34.0,31.0,44.0,37.0
69,1055,17.0,91.0,435.0,83.0,5.1,4.9,4.5,5.1,34.0,31.0,44.0,37.0
70,1056,16.0,76.0,497.0,277.0,4.8,4.8,4.4,4.9,34.0,31.0,44.0,37.0
71,1057,0.0,0.0,625.0,127.0,5.1,4.7,4.6,5.1,34.0,31.0,44.0,37.0
72,1058,0.0,14.0,547.0,121.0,5.1,4.9,4.4,5.1,33.0,31.0,44.0,37.0
73,1059,12.0,16.0,565.0,117.0,5.1,4.5,4.7,5.1,33.0,31.0,44.0,37.0
74,1060,37.0,73.0,640.0,189.0,5.1,4.5,3.9,5.1,33.0,31.0,44.0,37.0
75,1061,24.0,115.0,539.0,217.0,4.8,4.8,4.3,5.1,33.0,31.0,44.0,37.0
76,1062,13.0,15.0,113.0,109.0,5.2,5.1,5.1,5.0,33.0,31.0,45.0,37.0
77,1063,29.0,72.0,528.0,321.0,5.0,4.4,4.0,5.0,33.0,31.0,45.0,37.0
78,1064,16.0,81.0,325.0,284.0,4.8,4.6,4.7,4.9,33.0,31.0,45.0,37.0
79,1065,35.0,68.0,50.0,153.0,4.9,5.1,5.1,5.1,33.0,31.0,45.0,37.0
80,1066,27.0,127.0,19.0,17.0,5.2,5.1,4.9,5.2,33.0,31.0,45.0,37.0
81,1067,25.0,171.0,0.0,11.0,5.2,5.1,5.1,5.2,33.0,31.0,44.0,37.0
82,1068,24.0,275.0,8.0,-1.0,5.2,5.0,5.0,5.2,33.0,31.0,44.0,37.0
83,1069,20.0,82.0,0.0,13.0,5.2,5.2,5.2,5.2,33.0,31.0,44.0,37.0
84,1070,171.0,237.0,15.0,-13.0,5.1,5.0,5.1,5.0,33.0,31.0,44.0,37.0
85,1071,104.0,405.0,17.0,-12.0,5.0,4.6,4.6,4.9,33.0,31.0,44.0,37.0
86,1072,301.0,284.0,16.0,16.0,5.0,4.7,4.7,5.1,33.0,31.0,44.0,36.0
87,1073,182.0,374.0,0.0,0.0,5.1,4.6,4.7,5.2,33.0,31.0,43.0,36.0
88,1074,43.0,407.0,-16.0,10.0,5.1,4.8,4.6,5.1,33.0,32.0,43.0,36.0
89,1075,54.0,316.0,0.0,0.0,5.1,5.0,4.9,5.1,33.0,32.0,43.0,36.0
90,1076,28.0,197.0,16.0,13.0,5.2,5.0,5.0,5.2,33.0,32.0,43.0,36.0
91,1077,50.0,296.0,0.0,14.0,5.2,4.9,4.7,5.2,33.0,32.0,43.0,36.0
92,1078,95.0,478.0,0.0,11.0,5.0,4.9,4.5,5.1,33.0,32.0,43.0,36.0
93,1079,304.0,206.0,8.0,16.0,4.6,5.0,4.9,4.8,33.0,32.0,43.0,36.0
94,1080,342.0,45.0,0.0,15.0,4.6,5.2,5.1,5.0,33.0,32.0,43.0,36.0
95,1081,454.0,33.0,0.0,15.0,5.0,5.2,5.1,4.8,34.0,32.0,43.0,36.0
96,1082,240.0,43.0,0.0,0.0,5.1,5.1,5.2,4.9,34.0,32.0,43.0,36.0
97,1083,106.0,20.0,16.0,15.0,5.2,5.2,5.2,5.0,34.0,32.0,42.0,36.0
98,1084,225.0,151.0,42.0,17.0,5.1,5.1,5.0,5.2,34.0,32.0,42.0,36.0
99,1085,441.0,213.0,19.0,42.0,5.0,4.8,5.0,4.9,34.0,32.0,42.0,36.0
