step,action_count,motor_16_current,motor_17_current,motor_18_current,motor_19_current,motor_16_voltage,motor_17_voltage,motor_18_voltage,motor_19_voltage,motor_16_temp,motor_17_temp,motor_18_temp,motor_19_temp
27,227,683.0,115.0,0.0,0.0,4.4,5.1,5.0,4.5,41.0,41.0,37.0,33.0
28,228,678.0,140.0,0.0,22.0,4.4,5.0,5.0,4.7,42.0,41.0,37.0,33.0
29,229,621.0,102.0,0.0,0.0,4.9,5.1,5.1,4.8,42.0,40.0,37.0,33.0
30,230,527.0,49.0,0.0,0.0,4.6,5.1,5.1,4.6,42.0,40.0,37.0,33.0
31,231,636.0,119.0,0.0,0.0,4.3,5.0,4.8,4.6,43.0,40.0,37.0,33.0
32,232,553.0,65.0,0.0,0.0,4.5,5.1,5.1,4.7,43.0,40.0,37.0,33.0
33,233,578.0,203.0,0.0,16.0,4.5,4.9,5.0,4.9,43.0,40.0,37.0,33.0
34,234,608.0,157.0,0.0,21.0,4.3,5.0,4.9,4.6,43.0,40.0,37.0,33.0
35,235,581.0,78.0,0.0,16.0,4.5,5.1,5.1,4.7,44.0,40.0,37.0,33.0
36,236,610.0,78.0,0.0,-17.0,4.3,5.0,5.0,4.9,44.0,40.0,37.0,33.0
37,237,383.0,53.0,-1.0,-16.0,4.6,5.2,5.1,5.0,44.0,40.0,37.0,33.0
38,238,547.0,114.0,0.0,-16.0,4.5,5.1,5.0,4.9,44.0,40.0,37.0,33.0
39,239,243.0,244.0,0.0,-14.0,4.7,4.9,4.8,4.9,44.0,40.0,37.0,33.0
40,240,74.0,159.0,0.0,16.0,5.2,5.1,4.9,5.2,44.0,40.0,37.0,33.0
41,241,160.0,347.0,0.0,17.0,5.0,4.8,4.7,4.9,44.0,40.0,37.0,33.0
42,242,213.0,356.0,0.0,20.0,5.0,4.8,4.9,4.8,44.0,40.0,37.0,33.0
43,243,332.0,190.0,0.0,0.0,5.0,4.9,5.1,5.1,44.0,40.0,37.0,33.0
44,244,233.0,50.0,0.0,19.0,4.7,5.1,5.1,5.1,44.0,40.0,37.0,32.0
45,245,50.0,36.0,16.0,17.0,5.2,5.1,5.2,5.2,44.0,40.0,37.0,32.0
46,246,229.0,188.0,58.0,29.0,5.1,5.0,5.0,5.2,44.0,40.0,37.0,32.0
47,247,199.0,289.0,17.0,33.0,4.7,4.9,4.9,4.8,44.0,40.0,36.0,32.0
48,248,325.0,78.0,0.0,16.0,4.6,5.1,5.1,5.0,44.0,40.0,36.0,32.0
49,249,175.0,59.0,-1.0,15.0,5.1,5.2,5.2,5.2,44.0,40.0,36.0,32.0
50,250,406.0,34.0,0.0,0.0,4.9,5.2,5.2,5.0,44.0,40.0,36.0,32.0
51,251,55.0,19.0,0.0,0.0,5.2,5.2,5.2,5.3,44.0,40.0,36.0,32.0
52,252,15.0,45.0,0.0,16.0,5.2,5.2,5.2,5.2,44.0,39.0,36.0,32.0
53,253,15.0,14.0,16.0,15.0,5.2,5.2,5.2,5.2,44.0,39.0,36.0,32.0
54,254,0.0,13.0,16.0,18.0,5.2,5.2,5.2,5.2,44.0,39.0,36.0,32.0
55,255,31.0,30.0,89.0,28.0,5.2,5.2,5.1,5.2,44.0,39.0,36.0,32.0
56,256,13.0,28.0,18.0,16.0,5.2,5.2,5.2,5.2,44.0,39.0,36.0,32.0
57,257,13.0,19.0,31.0,16.0,5.2,5.2,5.2,5.2,44.0,39.0,36.0,32.0
58,258,0.0,17.0,164.0,66.0,5.1,5.1,4.9,5.2,43.0,39.0,36.0,32.0
59,259,0.0,52.0,238.0,97.0,5.2,5.0,4.7,5.2,43.0,39.0,36.0,32.0
60,260,0.0,40.0,239.0,213.0,4.9,4.9,4.7,5.2,43.0,39.0,36.0,32.0
61,261,0.0,101.0,65.0,395.0,5.1,5.1,5.1,4.9,43.0,39.0,36.0,32.0
62,262,11.0,59.0,53.0,498.0,4.6,4.9,5.0,5.1,43.0,39.0,36.0,32.0
63,263,-13.0,150.0,561.0,642.0,4.8,4.2,4.5,4.6,43.0,39.0,36.0,32.0
64,264,-13.0,292.0,495.0,565.0,4.6,4.4,4.3,4.8,43.0,39.0,36.0,33.0
65,265,0.0,78.0,493.0,481.0,4.9,4.5,4.6,4.8,43.0,39.0,36.0,33.0
66,266,0.0,195.0,275.0,445.0,4.6,4.7,4.6,5.0,43.0,39.0,37.0,34.0
67,267,12.0,63.0,689.0,532.0,4.6,4.6,3.8,4.9,43.0,39.0,37.0,34.0
68,268,12.0,32.0,657.0,566.0,4.9,4.7,4.4,4.7,43.0,39.0,37.0,34.0
69,269,0.0,31.0,459.0,580.0,4.6,4.7,4.0,4.8,42.0,38.0,37.0,34.0
70,270,-13.0,21.0,219.0,474.0,4.8,5.0,5.0,4.6,42.0,38.0,37.0,35.0
71,271,0.0,27.0,478.0,468.0,4.8,4.7,4.0,5.0,42.0,38.0,37.0,35.0
72,272,0.0,49.0,255.0,436.0,4.6,5.0,4.5,4.8,42.0,38.0,37.0,35.0
73,273,-13.0,67.0,50.0,267.0,5.2,5.1,5.0,4.9,42.0,38.0,38.0,35.0
74,274,0.0,37.0,29.0,91.0,5.2,5.2,5.1,5.2,42.0,38.0,37.0,35.0
75,275,0.0,16.0,21.0,81.0,5.2,5.2,5.2,5.2,42.0,38.0,37.0,35.0
76,276,0.0,50.0,202.0,217.0,4.9,4.8,5.1,5.0,42.0,38.0,37.0,35.0
77,277,0.0,16.0,119.0,34.0,5.2,5.2,5.1,5.2,42.0,38.0,37.0,35.0
78,278,0.0,14.0,28.0,61.0,5.1,5.2,5.2,5.2,42.0,38.0,37.0,34.0
79,279,0.0,13.0,15.0,9.0,5.2,5.2,5.2,5.2,42.0,38.0,37.0,34.0
80,280,0.0,14.0,16.0,14.0,5.2,5.2,5.2,5.2,42.0,38.0,37.0,34.0
81,281,0.0,0.0,0.0,0.0,5.2,5.2,5.2,5.3,42.0,38.0,37.0,34.0
82,282,0.0,0.0,0.0,-16.0,5.2,5.2,5.2,5.2,42.0,38.0,37.0,34.0
83,283,0.0,0.0,0.0,-15.0,5.2,5.2,5.2,5.2,42.0,38.0,37.0,34.0
84,284,0.0,0.0,0.0,14.0,5.2,5.2,5.2,5.2,42.0,37.0,37.0,34.0
85,285,10.0,0.0,0.0,14.0,5.2,5.2,5.2,5.2,41.0,37.0,37.0,34.0
86,286,0.0,0.0,0.0,-15.0,5.2,5.2,5.2,5.3,41.0,37.0,37.0,34.0
87,287,0.0,25.0,29.0,37.0,5.2,5.2,5.2,5.2,41.0,37.0,37.0,34.0
88,288,-13.0,14.0,0.0,-11.0,5.2,5.2,5.2,5.2,41.0,37.0,37.0,34.0
89,289,0.0,14.0,0.0,14.0,5.2,5.2,5.2,5.2,41.0,37.0,37.0,34.0
90,290,0.0,13.0,6.0,14.0,5.2,5.2,5.2,5.3,41.0,37.0,37.0,34.0
91,291,-3.0,0.0,0.0,0.0,5.2,5.2,5.2,5.2,41.0,37.0,37.0,33.0
92,292,0.0,14.0,0.0,-2.0,5.2,5.2,5.2,5.3,41.0,37.0,37.0,33.0
93,293,0.0,0.0,0.0,0.0,5.2,5.2,5.2,5.2,41.0,37.0,37.0,33.0
94,294,0.0,0.0,0.0,-15.0,5.2,5.2,5.2,5.2,41.0,37.0,37.0,33.0
95,295,-13.0,13.0,19.0,24.0,5.2,5.2,5.2,5.2,41.0,37.0,36.0,33.0
96,296,0.0,16.0,100.0,48.0,5.1,5.1,5.1,5.2,41.0,37.0,36.0,33.0
97,297,-12.0,16.0,167.0,108.0,5.0,4.8,4.9,5.2,41.0,37.0,36.0,33.0
98,298,0.0,13.0,15.0,18.0,5.2,5.2,5.2,5.2,41.0,37.0,36.0,33.0
99,299,0.0,27.0,59.0,19.0,5.2,5.2,5.2,5.2,41.0,37.0,36.0,33.0
100,300,0.0,15.0,40.0,55.0,5.2,5.2,5.2,5.2,40.0,37.0,36.0,33.0
101,301,0.0,0.0,6.0,-14.0,5.2,5.2,5.2,5.2,40.0,37.0,36.0,33.0
102,302,13.0,0.0,0.0,14.0,5.2,5.2,5.2,5.2,40.0,37.0,36.0,33.0
103,303,13.0,13.0,10.0,14.0,5.2,5.2,5.2,5.2,40.0,37.0,36.0,33.0
104,304,0.0,0.0,16.0,16.0,5.2,5.2,5.2,5.3,40.0,36.0,36.0,33.0
105,305,0.0,0.0,14.0,14.0,5.2,5.2,5.2,5.2,40.0,36.0,36.0,33.0
106,306,0.0,15.0,16.0,0.0,5.2,5.2,5.2,5.2,40.0,36.0,36.0,33.0
107,307,14.0,9.0,16.0,15.0,5.2,5.2,5.2,5.2,40.0,36.0,36.0,33.0
108,308,0.0,1.0,16.0,16.0,5.2,5.2,5.2,5.3,40.0,36.0,36.0,33.0
109,309,0.0,13.0,0.0,-15.0,5.2,5.2,5.2,5.2,40.0,36.0,36.0,33.0
110,310,0.0,14.0,0.0,-14.0,5.2,5.2,5.2,5.2,40.0,36.0,36.0,33.0
