step,action_count,motor_16_current,motor_17_current,motor_18_current,motor_19_current,motor_16_voltage,motor_17_voltage,motor_18_voltage,motor_19_voltage,motor_16_temp,motor_17_temp,motor_18_temp,motor_19_temp
62,94,0.0,0.0,0.0,12.0,5.2,5.2,5.2,5.2,24.0,22.0,24.0,23.0
63,95,32.0,35.0,0.0,20.0,5.2,5.2,5.1,5.2,24.0,22.0,24.0,23.0
64,96,30.0,111.0,0.0,31.0,5.2,5.0,4.9,5.2,24.0,22.0,24.0,23.0
65,97,136.0,157.0,0.0,13.0,4.9,5.1,4.8,5.1,24.0,22.0,24.0,23.0
66,98,166.0,25.0,2.0,14.0,5.1,5.2,5.2,5.2,24.0,22.0,24.0,23.0
67,99,53.0,27.0,0.0,12.0,5.2,5.2,5.2,5.2,24.0,22.0,24.0,23.0
68,100,23.0,146.0,0.0,30.0,5.1,5.0,5.1,5.2,24.0,22.0,24.0,23.0
69,101,44.0,200.0,16.0,32.0,5.1,5.0,5.0,5.1,24.0,22.0,24.0,23.0
70,102,95.0,302.0,15.0,15.0,5.0,4.6,4.7,5.1,24.0,22.0,24.0,23.0
71,103,52.0,306.0,0.0,16.0,5.1,4.8,5.0,5.0,24.0,23.0,24.0,23.0
72,104,161.0,139.0,0.0,14.0,5.1,5.0,5.0,4.9,24.0,23.0,24.0,23.0
73,105,380.0,156.0,0.0,15.0,4.8,5.0,4.9,4.6,24.0,23.0,24.0,23.0
74,106,157.0,24.0,0.0,14.0,5.1,5.1,5.2,5.2,24.0,23.0,24.0,23.0
75,107,82.0,22.0,0.0,13.0,5.1,5.2,5.2,5.1,24.0,23.0,24.0,23.0
76,108,13.0,13.0,4.0,12.0,5.2,5.2,5.2,5.2,24.0,23.0,24.0,23.0
77,109,0.0,13.0,0.0,12.0,5.2,5.2,5.2,5.2,25.0,23.0,24.0,23.0
78,110,23.0,13.0,15.0,14.0,5.2,5.2,5.2,5.2,24.0,23.0,24.0,23.0
79,111,14.0,16.0,0.0,12.0,5.2,5.2,5.2,5.2,24.0,23.0,24.0,23.0
80,112,40.0,36.0,0.0,20.0,5.2,5.1,5.2,5.2,24.0,23.0,24.0,23.0
81,113,20.0,34.0,0.0,12.0,5.2,5.2,5.2,5.2,24.0,23.0,24.0,23.0
82,114,42.0,130.0,17.0,32.0,5.0,5.1,5.0,5.2,24.0,23.0,24.0,23.0
83,115,214.0,266.0,0.0,72.0,5.0,4.8,4.7,5.1,24.0,23.0,24.0,23.0
84,116,79.0,98.0,20.0,32.0,5.1,5.1,4.9,5.2,25.0,23.0,24.0,23.0
85,117,24.0,45.0,16.0,54.0,5.2,5.2,5.1,5.2,25.0,23.0,24.0,23.0
86,118,14.0,17.0,0.0,12.0,5.2,5.2,5.2,5.2,25.0,23.0,24.0,23.0
87,119,1.0,1.0,0.0,0.0,5.2,5.2,5.2,5.2,25.0,23.0,24.0,23.0
88,120,14.0,16.0,16.0,13.0,5.2,5.2,5.2,5.2,25.0,23.0,24.0,23.0
89,121,0.0,0.0,34.0,14.0,5.2,5.2,5.2,5.2,25.0,23.0,24.0,23.0
90,122,0.0,0.0,29.0,13.0,5.2,5.2,5.2,5.2,25.0,23.0,24.0,23.0
91,123,6.0,-1.0,14.0,0.0,5.2,5.2,5.2,5.2,25.0,23.0,24.0,23.0
92,124,15.0,14.0,0.0,11.0,5.2,5.2,5.2,5.2,25.0,23.0,24.0,23.0
93,125,19.0,14.0,0.0,15.0,5.2,5.2,5.2,5.2,25.0,23.0,24.0,23.0
94,126,2.0,0.0,36.0,15.0,5.2,5.2,5.2,5.2,25.0,23.0,24.0,23.0
95,127,14.0,15.0,0.0,1.0,5.2,5.2,5.2,5.2,25.0,23.0,24.0,23.0
96,128,18.0,13.0,0.0,0.0,5.2,5.2,5.2,5.2,25.0,23.0,24.0,23.0
97,129,79.0,19.0,6.0,27.0,5.1,5.1,5.1,5.2,25.0,23.0,24.0,23.0
98,130,74.0,16.0,0.0,23.0,5.2,5.2,5.2,5.2,25.0,23.0,24.0,23.0
99,131,172.0,32.0,10.0,41.0,5.1,5.1,5.1,4.9,25.0,23.0,24.0,23.0
100,132,152.0,34.0,17.0,45.0,4.9,5.2,5.1,5.1,25.0,23.0,24.0,23.0
101,133,330.0,87.0,0.0,45.0,5.0,5.0,4.9,5.0,25.0,23.0,24.0,23.0
102,134,246.0,172.0,1.0,65.0,5.0,4.9,4.9,4.9,25.0,23.0,24.0,23.0
103,135,437.0,285.0,0.0,110.0,4.3,4.7,4.4,4.6,25.0,23.0,23.0,23.0
104,136,467.0,185.0,24.0,204.0,4.2,4.7,4.8,4.2,26.0,23.0,23.0,23.0
105,137,248.0,69.0,217.0,457.0,4.4,4.7,4.6,4.4,26.0,24.0,23.0,23.0
106,138,494.0,279.0,239.0,485.0,4.0,4.3,4.3,4.7,26.0,24.0,24.0,24.0
107,139,488.0,290.0,35.0,320.0,4.6,4.5,4.8,4.7,26.0,24.0,24.0,24.0
108,140,463.0,262.0,308.0,124.0,4.3,4.1,4.5,4.4,26.0,24.0,24.0,24.0
109,141,518.0,386.0,16.0,329.0,4.5,4.4,4.7,4.9,27.0,24.0,24.0,24.0
110,142,504.0,367.0,28.0,562.0,4.3,4.3,4.3,4.3,27.0,24.0,24.0,24.0
111,143,455.0,388.0,18.0,275.0,4.6,4.7,4.3,4.7,28.0,24.0,24.0,25.0
112,144,459.0,413.0,149.0,323.0,4.2,4.4,4.5,4.5,28.0,24.0,24.0,25.0
113,145,417.0,364.0,24.0,463.0,4.7,4.5,4.6,4.3,28.0,24.0,24.0,25.0
114,146,265.0,169.0,272.0,211.0,4.8,4.7,4.6,4.4,29.0,25.0,24.0,25.0
115,147,350.0,226.0,355.0,385.0,4.6,4.5,4.4,4.5,29.0,25.0,24.0,25.0
116,148,398.0,400.0,461.0,372.0,4.6,4.0,3.5,4.2,29.0,25.0,24.0,26.0
117,149,539.0,398.0,429.0,294.0,4.3,4.0,3.6,4.0,29.0,25.0,24.0,26.0
118,150,550.0,415.0,314.0,448.0,4.3,4.3,4.3,4.0,29.0,25.0,24.0,26.0
119,151,547.0,382.0,563.0,462.0,4.1,3.9,4.0,4.0,29.0,25.0,24.0,26.0
120,152,562.0,394.0,624.0,470.0,4.0,3.8,4.0,4.1,29.0,26.0,25.0,26.0
121,153,555.0,398.0,653.0,460.0,4.0,3.6,3.2,4.4,30.0,26.0,25.0,26.0
122,154,496.0,393.0,676.0,229.0,4.4,3.7,3.5,4.3,30.0,26.0,25.0,26.0
123,155,475.0,378.0,646.0,475.0,3.7,3.8,3.5,4.3,30.0,26.0,26.0,27.0
124,156,475.0,397.0,587.0,566.0,4.4,4.1,3.8,4.2,31.0,26.0,26.0,27.0
125,157,519.0,398.0,588.0,554.0,3.8,4.0,3.6,3.8,31.0,26.0,26.0,27.0
126,158,546.0,377.0,659.0,281.0,3.8,3.7,3.6,4.2,31.0,26.0,26.0,27.0
127,159,491.0,388.0,673.0,234.0,4.7,4.0,3.6,4.6,31.0,26.0,27.0,27.0
128,160,463.0,378.0,618.0,181.0,4.1,3.9,3.8,4.5,32.0,26.0,27.0,27.0
129,161,479.0,384.0,621.0,371.0,4.5,3.6,3.8,4.1,32.0,26.0,27.0,27.0
130,162,526.0,323.0,565.0,365.0,4.4,3.9,3.6,4.3,32.0,27.0,28.0,27.0
131,163,445.0,264.0,628.0,130.0,4.3,3.9,3.7,4.3,32.0,27.0,28.0,28.0
132,164,246.0,142.0,653.0,189.0,4.9,4.2,3.8,5.0,32.0,27.0,28.0,28.0
133,165,139.0,249.0,642.0,228.0,4.8,4.1,3.7,4.7,32.0,27.0,29.0,28.0
134,166,177.0,70.0,666.0,273.0,5.0,4.2,3.7,4.9,32.0,27.0,29.0,28.0
135,167,265.0,36.0,636.0,218.0,4.2,4.5,4.4,4.4,32.0,27.0,29.0,28.0
136,168,427.0,77.0,626.0,245.0,4.7,4.6,3.8,4.7,32.0,27.0,29.0,28.0
137,169,216.0,25.0,645.0,227.0,4.5,4.6,3.9,4.5,32.0,27.0,29.0,28.0
138,170,143.0,25.0,649.0,180.0,4.5,4.5,3.9,4.8,32.0,27.0,30.0,28.0
139,171,22.0,88.0,537.0,190.0,5.0,4.7,4.3,5.0,32.0,26.0,30.0,28.0
140,172,20.0,16.0,584.0,342.0,4.7,4.2,4.5,5.0,32.0,26.0,30.0,28.0
141,173,14.0,-16.0,597.0,354.0,4.8,4.2,4.2,4.7,32.0,26.0,31.0,28.0
142,174,20.0,-15.0,572.0,281.0,4.9,4.8,3.9,5.0,32.0,26.0,31.0,28.0
143,175,13.0,-6.0,649.0,298.0,5.0,4.7,4.1,4.7,32.0,26.0,31.0,28.0
144,176,18.0,1.0,467.0,332.0,5.0,4.8,4.0,5.1,32.0,26.0,31.0,28.0
145,177,34.0,18.0,47.0,302.0,4.9,5.1,5.1,5.1,32.0,26.0,32.0,29.0
146,178,13.0,0.0,34.0,75.0,5.2,5.2,5.2,5.1,32.0,26.0,32.0,29.0
147,179,13.0,0.0,108.0,242.0,5.1,5.1,5.0,5.0,32.0,26.0,32.0,29.0
148,180,13.0,0.0,368.0,94.0,4.9,4.5,4.7,5.1,32.0,26.0,31.0,29.0
149,181,19.0,15.0,540.0,95.0,5.1,4.4,4.7,5.1,32.0,26.0,31.0,29.0
150,182,3.0,0.0,32.0,19.0,5.2,5.2,5.2,5.2,32.0,26.0,32.0,29.0
151,183,13.0,0.0,30.0,19.0,5.2,5.2,5.2,5.2,32.0,26.0,32.0,29.0
152,184,-13.0,0.0,36.0,12.0,5.2,5.2,5.2,5.2,32.0,26.0,32.0,29.0
153,185,13.0,13.0,17.0,24.0,5.2,5.2,5.2,5.2,32.0,26.0,32.0,28.0
154,186,16.0,17.0,25.0,14.0,5.2,5.2,5.2,5.2,32.0,26.0,31.0,28.0
155,187,13.0,0.0,18.0,16.0,5.2,5.2,5.2,5.2,32.0,26.0,31.0,28.0
156,188,0.0,0.0,36.0,11.0,5.2,5.2,5.2,5.2,32.0,26.0,31.0,28.0
157,189,13.0,15.0,59.0,30.0,5.2,5.2,5.1,5.2,32.0,26.0,31.0,28.0
158,190,51.0,43.0,0.0,12.0,5.2,5.1,5.2,5.2,32.0,26.0,31.0,28.0
159,191,152.0,25.0,20.0,71.0,5.2,5.1,5.1,5.2,32.0,26.0,31.0,28.0
160,192,33.0,107.0,16.0,59.0,5.2,5.2,5.2,5.2,32.0,26.0,31.0,28.0
