step,action_count,motor_16_current,motor_17_current,motor_18_current,motor_19_current,motor_16_voltage,motor_17_voltage,motor_18_voltage,motor_19_voltage,motor_16_temp,motor_17_temp,motor_18_temp,motor_19_temp
23,1108,0.0,0.0,16.0,12.0,5.2,5.2,5.2,5.2,34.0,31.0,40.0,34.0
24,1109,0.0,0.0,17.0,12.0,5.2,5.2,5.2,5.2,34.0,31.0,40.0,34.0
25,1110,0.0,10.0,17.0,12.0,5.2,5.2,5.2,5.2,33.0,31.0,40.0,34.0
26,1111,-1.0,10.0,18.0,27.0,5.2,5.2,5.2,5.2,33.0,31.0,40.0,34.0
27,1112,0.0,10.0,21.0,23.0,5.2,5.2,5.2,5.2,33.0,31.0,40.0,34.0
28,1113,0.0,11.0,90.0,101.0,5.2,5.0,5.2,5.2,33.0,31.0,40.0,34.0
29,1114,0.0,10.0,22.0,48.0,5.2,5.2,5.2,5.2,33.0,31.0,40.0,34.0
30,1115,0.0,25.0,139.0,27.0,5.1,4.9,5.1,5.2,33.0,31.0,40.0,34.0
31,1116,13.0,13.0,22.0,12.0,5.2,5.2,5.2,5.2,33.0,31.0,40.0,34.0
32,1117,0.0,10.0,20.0,15.0,5.2,5.2,5.2,5.2,33.0,31.0,40.0,34.0
33,1118,28.0,12.0,18.0,12.0,5.2,5.2,5.2,5.2,33.0,31.0,40.0,34.0
34,1119,14.0,17.0,44.0,12.0,5.2,5.2,5.2,5.2,33.0,31.0,39.0,34.0
35,1120,0.0,33.0,165.0,80.0,5.1,4.8,5.0,5.2,33.0,30.0,39.0,34.0
36,1121,0.0,11.0,72.0,16.0,5.2,5.2,5.2,5.2,33.0,30.0,39.0,34.0
37,1122,-14.0,10.0,19.0,44.0,5.1,5.2,5.2,5.2,33.0,30.0,39.0,34.0
38,1123,0.0,10.0,15.0,26.0,5.2,5.2,5.2,5.2,33.0,30.0,39.0,34.0
39,1124,-4.0,11.0,20.0,41.0,5.1,5.2,5.2,5.2,33.0,30.0,39.0,34.0
40,1125,0.0,13.0,39.0,14.0,5.2,5.2,5.2,5.2,33.0,30.0,39.0,34.0
41,1126,21.0,23.0,15.0,12.0,5.2,5.2,5.2,5.2,33.0,30.0,39.0,34.0
42,1127,13.0,17.0,30.0,12.0,5.2,5.2,5.2,5.2,33.0,30.0,39.0,33.0
43,1128,15.0,28.0,16.0,13.0,5.2,5.1,5.2,5.2,33.0,30.0,39.0,33.0
44,1129,0.0,11.0,17.0,18.0,5.2,5.2,5.2,5.2,33.0,30.0,39.0,33.0
45,1130,13.0,14.0,15.0,13.0,5.2,5.2,5.2,5.2,33.0,30.0,39.0,33.0
46,1131,0.0,0.0,0.0,-12.0,5.2,5.2,5.2,5.2,33.0,30.0,39.0,33.0
47,1132,13.0,12.0,16.0,0.0,5.2,5.2,5.2,5.2,33.0,30.0,39.0,33.0
48,1133,18.0,11.0,0.0,13.0,5.2,5.2,5.2,5.2,33.0,30.0,38.0,33.0
49,1134,13.0,11.0,0.0,13.0,5.2,5.2,5.2,5.2,33.0,30.0,38.0,33.0
50,1135,14.0,11.0,17.0,12.0,5.2,5.2,5.2,5.2,33.0,30.0,38.0,33.0
51,1136,13.0,10.0,0.0,-11.0,5.2,5.2,5.2,5.2,33.0,30.0,38.0,33.0
52,1137,26.0,67.0,0.0,19.0,5.2,5.2,5.2,5.2,32.0,30.0,38.0,33.0
53,1138,13.0,10.0,18.0,13.0,5.2,5.2,5.2,5.2,32.0,30.0,38.0,33.0
54,1139,13.0,10.0,18.0,20.0,5.2,5.2,5.2,5.2,32.0,30.0,38.0,33.0
