step,action_count,motor_16_current,motor_17_current,motor_18_current,motor_19_current,motor_16_voltage,motor_17_voltage,motor_18_voltage,motor_19_voltage,motor_16_temp,motor_17_temp,motor_18_temp,motor_19_temp
19,512,55.0,119.0,18.0,-12.0,5.1,5.2,4.9,5.2,36.0,31.0,29.0,25.0
20,513,72.0,188.0,18.0,-12.0,5.0,4.9,5.1,5.0,36.0,31.0,29.0,25.0
21,514,56.0,74.0,65.0,0.0,5.2,5.1,5.2,5.2,36.0,31.0,29.0,25.0
22,515,233.0,28.0,21.0,-13.0,5.1,5.2,5.1,5.1,36.0,31.0,29.0,25.0
23,516,145.0,31.0,30.0,0.0,5.1,5.2,5.1,5.2,36.0,31.0,29.0,25.0
24,517,306.0,134.0,64.0,12.0,4.8,5.0,4.8,4.9,36.0,31.0,29.0,25.0
25,518,251.0,44.0,50.0,-14.0,4.9,5.1,5.1,5.1,36.0,31.0,29.0,25.0
26,519,95.0,24.0,16.0,12.0,5.1,5.2,5.2,5.2,36.0,31.0,29.0,25.0
27,520,22.0,54.0,36.0,-12.0,5.2,5.2,5.1,5.2,37.0,31.0,29.0,25.0
28,521,84.0,236.0,74.0,13.0,5.0,4.8,4.6,5.2,36.0,31.0,29.0,25.0
29,522,24.0,215.0,19.0,-12.0,5.2,4.9,5.1,5.1,36.0,31.0,29.0,25.0
30,523,186.0,44.0,57.0,12.0,4.9,5.1,5.1,4.8,36.0,31.0,29.0,25.0
31,524,38.0,222.0,61.0,-12.0,5.0,5.0,4.9,5.1,36.0,31.0,29.0,25.0
32,525,23.0,126.0,29.0,13.0,5.1,5.1,4.9,5.2,36.0,31.0,29.0,25.0
33,526,133.0,231.0,22.0,-12.0,5.1,5.1,4.9,5.2,36.0,31.0,29.0,25.0
34,527,111.0,72.0,77.0,-13.0,5.0,5.1,5.1,5.1,36.0,31.0,29.0,25.0
35,528,189.0,214.0,21.0,13.0,5.1,5.0,4.9,4.8,36.0,31.0,29.0,25.0
36,529,262.0,53.0,26.0,-13.0,4.9,5.1,5.1,5.0,36.0,31.0,29.0,25.0
37,530,407.0,237.0,104.0,-15.0,4.4,4.6,4.7,4.5,36.0,31.0,29.0,25.0
38,531,486.0,58.0,21.0,-15.0,4.7,5.1,5.1,4.4,37.0,31.0,29.0,25.0
39,532,574.0,72.0,31.0,-15.0,4.6,5.0,5.0,4.7,37.0,31.0,29.0,25.0
40,533,651.0,255.0,130.0,-16.0,4.3,4.6,4.8,4.6,37.0,31.0,29.0,25.0
41,534,658.0,281.0,174.0,13.0,4.0,4.5,4.6,4.2,37.0,31.0,29.0,25.0
42,535,525.0,248.0,215.0,-13.0,4.5,4.6,4.9,4.4,38.0,31.0,29.0,25.0
43,536,231.0,512.0,121.0,-14.0,5.0,4.5,4.2,4.7,38.0,31.0,29.0,25.0
44,537,266.0,293.0,34.0,0.0,4.5,5.0,4.7,4.7,38.0,32.0,29.0,25.0
45,538,370.0,365.0,24.0,-14.0,4.8,4.7,4.9,4.9,38.0,32.0,29.0,25.0
46,539,402.0,438.0,24.0,13.0,4.7,4.6,4.5,4.6,38.0,32.0,29.0,25.0
47,540,374.0,389.0,132.0,-14.0,4.7,4.6,4.8,4.5,38.0,32.0,29.0,25.0
48,541,534.0,178.0,130.0,13.0,4.5,4.8,4.8,4.6,39.0,32.0,29.0,25.0
49,542,298.0,73.0,74.0,13.0,4.5,5.1,5.1,4.7,39.0,32.0,29.0,25.0
50,543,106.0,26.0,19.0,-12.0,5.0,5.2,5.2,5.0,39.0,32.0,29.0,25.0
51,544,231.0,141.0,24.0,-13.0,5.0,4.9,5.1,5.1,39.0,32.0,29.0,25.0
52,545,79.0,274.0,80.0,-13.0,5.0,4.9,4.7,5.1,39.0,32.0,29.0,25.0
53,546,61.0,120.0,101.0,0.0,5.1,5.0,5.1,5.0,39.0,32.0,29.0,25.0
54,547,59.0,28.0,21.0,-13.0,5.1,5.2,5.2,5.2,39.0,32.0,29.0,25.0
55,548,24.0,143.0,36.0,-12.0,5.2,5.1,5.1,5.2,39.0,32.0,29.0,25.0
56,549,29.0,167.0,31.0,-12.0,5.2,5.2,5.0,5.2,38.0,32.0,29.0,25.0
57,550,21.0,200.0,39.0,0.0,5.2,4.9,5.1,5.2,38.0,32.0,29.0,25.0
58,551,108.0,217.0,78.0,12.0,5.1,5.0,4.7,5.0,38.0,32.0,29.0,25.0
59,552,44.0,322.0,21.0,11.0,5.1,4.7,4.7,5.1,38.0,32.0,29.0,24.0
60,553,133.0,106.0,19.0,12.0,5.0,5.1,5.0,5.1,38.0,32.0,29.0,25.0
61,554,29.0,150.0,20.0,13.0,5.2,4.9,4.9,5.2,38.0,32.0,29.0,24.0
62,555,128.0,294.0,83.0,11.0,4.9,4.7,4.7,5.0,38.0,32.0,29.0,24.0
63,556,45.0,348.0,71.0,-13.0,5.1,4.8,4.9,5.1,38.0,32.0,29.0,24.0
64,557,205.0,118.0,98.0,12.0,5.1,5.0,5.0,5.1,38.0,32.0,29.0,24.0
65,558,53.0,100.0,18.0,-13.0,5.1,5.1,5.0,5.2,38.0,32.0,29.0,24.0
66,559,123.0,52.0,19.0,12.0,5.0,5.2,5.2,5.1,38.0,32.0,29.0,24.0
67,560,143.0,140.0,18.0,12.0,5.0,5.1,5.1,5.2,38.0,32.0,29.0,24.0
68,561,19.0,17.0,16.0,-5.0,5.2,5.2,5.2,5.2,38.0,32.0,29.0,24.0
69,562,13.0,15.0,0.0,-13.0,5.2,5.2,5.2,5.2,38.0,32.0,29.0,24.0
70,563,17.0,82.0,29.0,12.0,5.2,5.1,5.1,5.2,38.0,32.0,29.0,24.0
71,564,67.0,127.0,36.0,-11.0,5.1,5.0,5.1,5.2,38.0,32.0,29.0,24.0
72,565,27.0,173.0,20.0,12.0,5.2,5.2,5.1,5.2,38.0,32.0,29.0,24.0
73,566,134.0,164.0,15.0,12.0,5.1,5.0,5.1,5.0,38.0,32.0,29.0,24.0
74,567,240.0,54.0,20.0,12.0,5.0,5.1,5.1,5.1,38.0,32.0,29.0,24.0
75,568,338.0,44.0,44.0,13.0,4.5,5.1,5.1,5.0,38.0,32.0,29.0,24.0
76,569,519.0,68.0,76.0,15.0,4.6,5.0,5.1,4.4,38.0,32.0,29.0,24.0
77,570,456.0,71.0,52.0,13.0,4.3,5.0,5.1,4.7,38.0,32.0,29.0,24.0
78,571,194.0,250.0,104.0,14.0,4.9,4.8,5.0,4.8,39.0,32.0,29.0,24.0
79,572,289.0,226.0,22.0,14.0,4.5,5.0,4.8,4.7,39.0,32.0,29.0,24.0
80,573,108.0,349.0,26.0,-12.0,5.0,5.0,4.6,5.0,39.0,32.0,29.0,24.0
81,574,80.0,293.0,76.0,0.0,5.0,4.9,5.0,5.1,39.0,32.0,29.0,24.0
82,575,35.0,499.0,46.0,-13.0,5.1,4.9,4.5,5.1,39.0,32.0,29.0,24.0
83,576,163.0,299.0,24.0,13.0,5.1,5.0,5.0,5.1,39.0,33.0,29.0,24.0
84,577,261.0,367.0,106.0,-13.0,4.9,4.7,4.6,4.8,39.0,33.0,29.0,24.0
85,578,100.0,182.0,147.0,13.0,5.1,4.6,5.0,4.9,39.0,33.0,29.0,24.0
86,579,139.0,66.0,95.0,13.0,5.1,4.9,5.1,5.1,39.0,33.0,29.0,24.0
87,580,114.0,249.0,156.0,14.0,4.9,5.1,4.9,5.1,39.0,33.0,29.0,24.0
88,581,48.0,74.0,73.0,15.0,5.1,5.0,5.1,5.2,39.0,33.0,29.0,24.0
89,582,40.0,214.0,84.0,15.0,5.1,4.8,5.1,5.2,39.0,33.0,29.0,24.0
90,583,34.0,273.0,58.0,-11.0,5.1,5.0,4.9,5.2,38.0,33.0,29.0,24.0
