step,action_count,motor_16_current,motor_17_current,motor_18_current,motor_19_current,motor_16_voltage,motor_17_voltage,motor_18_voltage,motor_19_voltage,motor_16_temp,motor_17_temp,motor_18_temp,motor_19_temp
24,670,0.0,0.0,0.0,-12.0,5.2,5.2,5.2,5.2,35.0,30.0,27.0,23.0
25,671,-13.0,9.0,16.0,14.0,5.2,5.2,5.2,5.2,35.0,30.0,27.0,23.0
26,672,0.0,13.0,0.0,12.0,5.2,5.2,5.2,5.2,35.0,30.0,27.0,24.0
27,673,0.0,13.0,0.0,12.0,5.2,5.2,5.2,5.2,35.0,30.0,27.0,23.0
28,674,0.0,13.0,0.0,12.0,5.2,5.2,5.2,5.2,35.0,30.0,27.0,23.0
29,675,0.0,13.0,16.0,11.0,5.2,5.2,5.2,5.2,35.0,30.0,27.0,23.0
30,676,0.0,0.0,0.0,-13.0,5.2,5.2,5.2,5.2,35.0,30.0,27.0,23.0
31,677,0.0,0.0,0.0,12.0,5.2,5.2,5.2,5.2,35.0,30.0,27.0,23.0
32,678,0.0,0.0,0.0,12.0,5.2,5.2,5.2,5.2,35.0,30.0,27.0,23.0
33,679,0.0,13.0,9.0,-11.0,5.2,5.2,5.2,5.2,35.0,30.0,27.0,23.0
34,680,0.0,0.0,15.0,12.0,5.2,5.2,5.2,5.2,35.0,30.0,27.0,23.0
35,681,0.0,0.0,0.0,11.0,5.2,5.2,5.2,5.2,35.0,30.0,27.0,23.0
36,682,17.0,19.0,17.0,-11.0,5.2,5.2,5.2,5.2,35.0,30.0,27.0,23.0
37,683,20.0,13.0,15.0,-12.0,5.2,5.2,5.2,5.2,35.0,30.0,27.0,23.0
38,684,13.0,13.0,0.0,11.0,5.2,5.2,5.2,5.2,35.0,30.0,27.0,23.0
39,685,0.0,14.0,0.0,11.0,5.2,5.2,5.2,5.2,35.0,30.0,27.0,23.0
40,686,16.0,18.0,16.0,-11.0,5.2,5.2,5.2,5.2,35.0,30.0,27.0,23.0
41,687,66.0,76.0,17.0,12.0,5.2,5.1,5.2,5.1,34.0,30.0,27.0,23.0
42,688,40.0,117.0,17.0,12.0,5.0,5.1,5.1,5.2,34.0,30.0,27.0,23.0
43,689,21.0,127.0,36.0,11.0,5.2,5.2,5.1,5.2,34.0,30.0,27.0,23.0
44,690,13.0,14.0,16.0,11.0,5.2,5.2,5.2,5.2,34.0,30.0,27.0,23.0
45,691,0.0,13.0,15.0,-12.0,5.2,5.2,5.2,5.2,34.0,30.0,27.0,23.0
46,692,33.0,39.0,24.0,-12.0,5.2,5.2,5.2,5.2,34.0,30.0,27.0,23.0
47,693,48.0,17.0,15.0,-13.0,5.1,5.2,5.2,5.2,34.0,30.0,27.0,23.0
48,694,0.0,0.0,0.0,11.0,5.2,5.2,5.2,5.2,34.0,30.0,27.0,23.0
49,695,5.0,0.0,0.0,11.0,5.2,5.2,5.2,5.2,34.0,29.0,27.0,23.0
50,696,12.0,13.0,0.0,10.0,5.2,5.2,5.2,5.2,34.0,29.0,27.0,23.0
51,697,14.0,0.0,0.0,-11.0,5.2,5.2,5.2,5.2,34.0,29.0,27.0,23.0
52,698,-14.0,0.0,0.0,11.0,5.2,5.2,5.2,5.2,34.0,29.0,27.0,23.0
53,699,13.0,13.0,0.0,-12.0,5.2,5.2,5.2,5.2,34.0,29.0,27.0,23.0
54,700,38.0,13.0,20.0,11.0,5.2,5.2,5.2,5.2,34.0,29.0,27.0,23.0
55,701,58.0,47.0,34.0,12.0,5.1,5.2,5.2,5.2,34.0,29.0,27.0,23.0
56,702,14.0,19.0,21.0,12.0,5.2,5.2,5.2,5.2,34.0,29.0,27.0,23.0
57,703,80.0,81.0,16.0,-12.0,5.1,5.1,5.2,5.1,34.0,29.0,27.0,23.0
58,704,101.0,127.0,17.0,-12.0,5.1,5.2,5.1,5.0,34.0,29.0,27.0,23.0
59,705,183.0,274.0,70.0,13.0,4.8,4.9,5.0,5.1,34.0,29.0,27.0,23.0
60,706,364.0,104.0,91.0,12.0,4.8,5.0,5.0,4.7,34.0,29.0,27.0,23.0
61,707,208.0,33.0,47.0,12.0,4.8,5.2,5.2,4.8,34.0,29.0,27.0,23.0
62,708,59.0,140.0,18.0,12.0,5.2,5.2,5.1,5.2,34.0,29.0,27.0,23.0
63,709,191.0,29.0,18.0,-12.0,5.1,5.2,5.2,4.8,34.0,29.0,27.0,23.0
64,710,132.0,143.0,20.0,-12.0,4.9,5.2,5.1,4.9,34.0,29.0,27.0,23.0
65,711,151.0,29.0,21.0,12.0,5.0,5.2,5.2,5.0,34.0,29.0,27.0,23.0
66,712,144.0,91.0,52.0,-12.0,5.1,5.0,5.2,5.1,34.0,29.0,27.0,23.0
67,713,312.0,73.0,79.0,-14.0,4.9,5.0,5.1,4.7,34.0,29.0,27.0,23.0
68,714,282.0,56.0,19.0,-14.0,4.8,5.1,5.0,4.7,34.0,29.0,27.0,23.0
69,715,92.0,20.0,16.0,0.0,5.2,5.2,5.2,5.0,35.0,29.0,27.0,23.0
70,716,0.0,4.0,0.0,10.0,5.2,5.2,5.2,5.2,35.0,29.0,27.0,23.0
71,717,16.0,14.0,14.0,12.0,5.2,5.2,5.2,5.2,35.0,29.0,27.0,23.0
72,718,0.0,13.0,0.0,12.0,5.2,5.2,5.2,5.2,34.0,29.0,27.0,23.0
73,719,0.0,0.0,0.0,11.0,5.2,5.2,5.2,5.2,34.0,29.0,27.0,23.0
74,720,0.0,0.0,0.0,-11.0,5.2,5.2,5.2,5.2,34.0,29.0,27.0,23.0
75,721,0.0,4.0,0.0,12.0,5.2,5.2,5.2,5.2,34.0,29.0,27.0,23.0
76,722,14.0,20.0,14.0,-11.0,5.2,5.2,5.2,5.2,34.0,29.0,27.0,23.0
77,723,14.0,43.0,14.0,-12.0,5.2,5.2,5.2,5.2,34.0,29.0,27.0,23.0
78,724,17.0,55.0,15.0,0.0,5.2,5.2,5.2,5.2,34.0,29.0,27.0,23.0
79,725,20.0,106.0,24.0,-12.0,5.2,5.0,5.0,5.2,34.0,29.0,27.0,23.0
80,726,28.0,158.0,28.0,-12.0,5.1,5.0,5.1,5.2,34.0,29.0,27.0,23.0
81,727,146.0,62.0,19.0,-11.0,4.9,5.1,5.1,5.2,34.0,29.0,27.0,23.0
