timestamp,action_count,action_m16,action_m17,action_m18,action_m19,delta_m16,delta_m17,delta_m18,delta_m19,target_before_m16,target_before_m17,target_before_m18,target_before_m19,target_after_m16,target_after_m17,target_after_m18,target_after_m19,position_m16,position_m17,position_m18,position_m19,current_m16_mA,current_m17_mA,current_m18_mA,current_m19_mA,voltage_m16_V,voltage_m17_V,voltage_m18_V,voltage_m19_V,temperature_m16_C,temperature_m17_C,temperature_m18_C,temperature_m19_C,pwm_m16,pwm_m17,pwm_m18,pwm_m19,velocity_m16,velocity_m17,velocity_m18,velocity_m19,hardware_status_m16,hardware_status_m17,hardware_status_m18,hardware_status_m19,packet_error_m16,packet_error_m17,packet_error_m18,packet_error_m19,success,hardware_error,hardware_error_ids,error_message
2026-08-27T11:21:37.337999,75,-0.21072044968605042,0.09586021304130554,-0.4478887617588043,-0.7447699308395386,-31,14,-67,-111,5952,1754,6390,-1867,5921,1768,6323,-1978,5534,1538,6324,-1977,554,251,0,0,4.5,4.7,4.9,4.7,45,38,25,28,604,360,0,0,1,1,0,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:21:39.545877,76,0.00997433252632618,0.08987448364496231,0.5969042778015137,0.924159824848175,1,13,89,138,5921,1768,6323,-1978,5922,1781,6412,-1840,5534,1537,6410,-1873,555,275,16,25,4.5,4.9,4.6000000000000005,4.6000000000000005,46,38,25,28,606,381,12,51,0,0,1,1,0,0,0,0,,,,,True,False,,
2026-08-27T11:21:41.753780,77,-0.1433144211769104,0.047851353883743286,-0.9399987459182739,0.6273126602172852,-21,7,-140,94,5922,1781,6412,-1840,5901,1788,6272,-1746,5534,1537,6273,-1766,506,288,0,20,4.5,4.800000000000001,4.9,4.7,46,38,25,28,573,393,0,31,0,0,0,1,0,0,0,0,,,,,True,False,,
2026-08-27T11:21:43.961696,78,-0.24683161079883575,0.48514583706855774,0.6542133092880249,0.718711256980896,-37,72,98,107,5901,1788,6272,-1746,5864,1860,6370,-1639,5534,1536,6343,-1741,419,425,100,78,4.5,4.6000000000000005,4.5,4.800000000000001,47,38,25,28,515,507,120,160,0,1,1,1,0,0,0,0,,,,,True,False,,
2026-08-27T11:21:46.169610,79,-0.1495305299758911,0.09671563655138016,-0.32182860374450684,0.09458620101213455,-22,14,-48,14,5864,1860,6370,-1639,5842,1874,6322,-1625,5534,1536,6319,-1725,375,460,17,76,5.0,4.5,4.800000000000001,4.7,47,38,25,28,481,529,17,154,0,0,0,1,0,0,0,0,,,,,True,False,,
2026-08-27T11:21:48.377478,80,0.06474192440509796,-0.10668721050024033,0.8552429676055908,0.7461134195327759,9,-16,128,111,5842,1874,6322,-1625,5851,1858,6450,-1514,5535,1535,6392,-1716,379,395,262,223,4.7,4.7,4.3,4.7,47,38,25,28,493,506,257,315,1,0,1,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:21:50.585388,81,0.3881506621837616,0.18142953515052795,-0.821997880935669,0.27411097288131714,58,27,-123,41,5851,1858,6450,-1514,5909,1885,6327,-1473,5535,1535,6316,-1655,516,477,34,187,4.2,4.6000000000000005,4.4,4.5,47,38,25,28,584,548,47,284,1,0,1,1,0,0,0,0,,,,,True,False,,
2026-08-27T11:21:52.777319,82,-0.1813003569841385,-0.2078951597213745,-0.26227667927742004,0.8950330018997192,-27,-31,-39,134,5909,1885,6327,-1473,5882,1854,6288,-1339,5535,1535,6270,-1599,445,408,55,327,4.2,4.6000000000000005,4.5,4.7,47,39,25,28,542,500,77,407,1,0,0,1,0,0,0,0,,,,,True,False,,
2026-08-27T11:21:54.985177,83,-0.2138197124004364,0.07943182438611984,0.7563302516937256,-0.5613117218017578,-32,11,113,-84,5882,1854,6288,-1339,5850,1865,6401,-1423,5535,1535,6317,-1601,372,407,427,218,4.800000000000001,4.3,3.7,4.7,47,39,25,28,492,518,369,279,1,0,0,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:21:57.193079,84,-0.5225551724433899,0.613315224647522,0.4558582603931427,0.3110477328300476,-78,91,68,46,5850,1865,6401,-1423,5772,1956,6469,-1377,5536,1534,6349,-1603,221,544,621,316,4.3,3.7,3.8000000000000003,4.7,47,39,25,29,368,659,519,354,1,0,1,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:21:59.400979,85,-0.6610442996025085,0.04027180001139641,-0.01735544577240944,-0.04264703392982483,-99,6,-2,-6,5772,1956,6469,-1377,5673,1962,6467,-1383,5536,1534,6349,-1603,101,562,605,306,4.800000000000001,3.6,3.2,4.9,47,39,25,29,214,668,511,345,1,0,0,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:22:01.608917,86,-0.5877970457077026,0.0054504345171153545,-0.0242408849298954,0.14033512771129608,-88,0,-3,21,5673,1962,6467,-1383,5585,1962,6464,-1362,5536,1534,6350,-1603,27,563,561,354,4.5,3.6,3.5,4.6000000000000005,47,39,26,29,76,668,498,378,1,0,0,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:22:03.816779,87,-0.6616519689559937,0.0025699324905872345,-0.017481941729784012,0.14690355956554413,-99,0,-2,22,5585,1962,6464,-1362,5486,1962,6462,-1340,5492,1571,6349,-1604,11,515,573,402,4.6000000000000005,3.6,3.6,4.6000000000000005,47,40,26,29,14,610,489,414,-4,1,1,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:22:06.024702,88,0.6293642520904541,0.06793925911188126,-0.0034053202252835035,0.10469427704811096,94,10,0,15,5486,1962,6462,-1340,5580,1972,6462,-1325,5471,1571,6350,-1604,71,515,571,431,4.5,3.7,3.8000000000000003,4.9,47,40,26,29,170,626,489,437,1,0,1,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:22:08.232571,89,0.07058408111333847,0.024620771408081055,0.011747553013265133,-0.18778736889362335,10,3,1,-28,5580,1972,6462,-1325,5590,1975,6463,-1353,5471,1571,6350,-1604,81,524,570,366,4.5,3.8000000000000003,3.5,4.7,47,40,26,29,185,631,498,393,1,0,0,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:22:10.440497,90,0.6841098666191101,0.05739697813987732,-0.023227715864777565,0.023030981421470642,102,8,-3,3,5590,1975,6463,-1353,5692,1983,6460,-1350,5493,1571,6350,-1604,181,531,531,371,4.9,3.5,3.4000000000000004,4.5,47,40,27,29,307,643,481,398,1,0,0,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:22:12.648435,91,-0.16444125771522522,0.047537028789520264,-0.01952933892607689,-0.06647759675979614,-24,7,-2,-9,5692,1983,6460,-1350,5668,1990,6458,-1359,5495,1571,6350,-1604,148,543,524,342,4.9,3.6,3.5,4.6000000000000005,47,40,27,30,270,654,472,384,1,0,0,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:22:14.856412,92,-0.5775707364082336,0.3979650139808655,0.005383404903113842,0.12391233444213867,-86,59,0,18,5668,1990,6458,-1359,5582,2049,6458,-1341,5495,1571,6349,-1604,51,676,519,393,4.6000000000000005,3.9000000000000004,3.2,4.9,47,40,27,30,135,748,476,412,1,0,0,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:22:17.048182,93,0.536936342716217,-0.09235335886478424,0.00870666466653347,0.15293940901756287,80,-13,1,22,5582,2049,6458,-1341,5662,2036,6459,-1319,5495,1571,6350,-1604,135,638,516,432,4.5,3.7,3.7,4.6000000000000005,47,41,27,30,260,726,481,446,1,0,0,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:22:19.240107,94,-0.16758790612220764,-0.5368796586990356,0.00490228459239006,0.04367685690522194,-25,-80,0,6,5662,2036,6459,-1319,5637,1956,6459,-1313,5495,1571,6350,-1604,109,472,562,446,4.800000000000001,3.7,3.4000000000000004,4.9,46,41,28,30,221,601,476,456,1,0,1,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:22:21.447966,95,0.6309906244277954,0.08929600566625595,0.009434816427528858,-0.07134721428155899,94,13,1,-10,5637,1956,6459,-1313,5731,1969,6460,-1323,5495,1571,6350,-1604,248,493,543,411,4.5,3.9000000000000004,3.4000000000000004,4.7,46,41,28,30,368,621,481,440,1,0,1,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:22:23.639889,96,-0.24105943739414215,-0.0052824257872998714,-0.008305554278194904,-0.12899263203144073,-36,0,-1,-19,5731,1969,6460,-1323,5695,1969,6459,-1342,5495,1571,6350,-1604,179,496,555,370,4.800000000000001,4.1000000000000005,3.8000000000000003,4.6000000000000005,46,41,28,31,310,621,476,410,1,0,1,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:22:25.847769,97,0.8775200247764587,0.03717204928398132,-0.043188631534576416,-0.02919134870171547,131,5,-6,-4,5695,1969,6459,-1342,5826,1974,6453,-1346,5499,1570,6350,-1604,355,523,513,357,4.6000000000000005,4.0,3.9000000000000004,4.4,46,41,28,31,482,631,451,404,1,1,1,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:22:28.039694,98,-0.21881318092346191,-0.01715879701077938,-0.27509239315986633,-0.9646669626235962,-32,-2,-41,-144,5826,1974,6453,-1346,5794,1972,6412,-1490,5517,1570,6350,-1606,325,556,266,87,4.7,4.1000000000000005,4.1000000000000005,5.0,46,41,29,31,432,628,275,181,1,1,1,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:22:30.247577,99,0.10552738606929779,0.057085100561380386,-0.6196602582931519,0.8320801258087158,15,8,-92,124,5794,1972,6412,-1490,5809,1980,6320,-1366,5517,1570,6309,-1601,354,588,34,268,4.7,4.4,4.3,4.4,47,41,29,31,456,640,51,368,0,1,0,1,0,0,0,0,,,,,True,False,,
2026-08-27T11:22:32.455470,100,-0.007152098696678877,0.06443484127521515,0.9804893732070923,-0.4449259042739868,-1,9,147,-66,5809,1980,6320,-1366,5808,1989,6467,-1432,5517,1570,6367,-1607,344,547,483,157,4.5,3.9000000000000004,3.9000000000000004,4.9,47,41,29,31,453,654,438,275,1,0,1,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:22:34.663389,101,-0.19647778570652008,-0.17212504148483276,0.015913937240839005,0.08840933442115784,-29,-25,2,13,5808,1989,6467,-1432,5779,1964,6469,-1419,5518,1570,6367,-1607,283,502,510,178,4.6000000000000005,3.9000000000000004,3.7,4.6000000000000005,47,42,29,31,407,615,446,295,1,1,1,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:22:36.871263,102,0.32715919613838196,0.40007367730140686,-0.1151508167386055,0.35481956601142883,49,60,-17,53,5779,1964,6469,-1419,5828,2024,6452,-1366,5518,1570,6367,-1607,379,636,388,268,4.9,4.1000000000000005,3.4000000000000004,4.9,47,42,29,31,484,709,373,378,1,0,1,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:22:39.079165,103,-0.038124073296785355,0.018435010686516762,-0.04475484415888786,-0.6924353837966919,-5,2,-6,-103,5828,2024,6452,-1366,5823,2026,6446,-1469,5518,1570,6367,-1607,373,646,363,110,4.4,4.1000000000000005,4.1000000000000005,4.9,47,42,29,31,476,712,348,215,1,0,1,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:22:41.271068,104,-0.1512707769870758,-0.02879607118666172,0.1807234138250351,0.4898822009563446,-22,-4,27,73,5823,2026,6446,-1469,5801,2022,6473,-1396,5518,1570,6367,-1607,322,601,518,214,4.3,4.1000000000000005,3.3000000000000003,4.6000000000000005,47,42,29,31,442,706,464,331,0,0,0,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:22:43.478963,105,-0.20450912415981293,0.006879298482090235,0.018654510378837585,-0.4054602384567261,-30,1,2,-60,5801,2022,6473,-1396,5771,2023,6475,-1456,5518,1570,6367,-1607,273,602,528,127,4.6000000000000005,3.5,3.6,4.6000000000000005,47,42,29,31,395,707,472,235,1,1,0,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:22:45.670855,106,0.08880888670682907,-0.003727910341694951,0.026291092857718468,0.42926153540611267,13,0,3,64,5771,2023,6475,-1456,5784,2023,6478,-1392,5518,1570,6367,-1607,292,599,548,230,4.5,3.9000000000000004,3.5,4.5,47,43,29,31,415,707,485,337,1,1,1,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:22:47.862752,107,0.05834955349564552,-0.018804479390382767,-0.6391621232032776,0.3757273852825165,8,-2,-95,56,5784,2023,6478,-1392,5792,2021,6383,-1336,5518,1570,6358,-1607,299,660,81,336,4.9,4.2,4.2,4.4,47,43,30,31,428,704,111,425,0,1,0,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:22:50.070680,108,-0.20602452754974365,-0.05172399803996086,0.9493209719657898,0.43651875853538513,-30,-7,142,65,5792,2021,6383,-1336,5762,2014,6525,-1271,5518,1569,6394,-1610,244,552,650,461,4.4,3.8000000000000003,3.2,4.3,47,43,30,31,381,695,575,529,1,0,1,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:22:52.278569,109,-0.7531466484069824,0.0771850049495697,-0.024773159995675087,-0.2197473794221878,-112,11,-3,-32,5762,2014,6525,-1271,5650,2025,6522,-1303,5518,1569,6393,-1610,91,586,627,400,4.6000000000000005,3.7,3.7,4.3,47,43,30,31,206,712,558,481,1,0,0,1,0,0,0,0,,,,,True,False,,
2026-08-27T11:22:54.486462,110,-0.33988556265830994,-0.13766025006771088,0.007755992002785206,-0.15339472889900208,-50,-20,1,-23,5650,2025,6522,-1303,5600,2005,6523,-1326,5518,1569,6393,-1610,48,555,654,357,4.800000000000001,3.6,3.1,4.7,47,43,30,31,128,681,567,445,1,0,1,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:22:56.694352,111,0.17582063376903534,-0.08804813027381897,0.006310551427304745,0.09096097201108932,26,-13,0,13,5600,2005,6523,-1326,5626,1992,6523,-1313,5518,1570,6393,-1610,69,536,653,381,4.9,3.8000000000000003,3.5,4.7,47,43,30,31,168,660,567,465,1,1,0,1,0,0,0,0,,,,,True,False,,
2026-08-27T11:22:58.902275,112,-0.4716588854789734,-0.5388580560684204,-0.0034053383860737085,-0.20871245861053467,-70,-80,0,-31,5626,1992,6523,-1313,5556,1912,6523,-1344,5512,1570,6393,-1610,28,369,671,320,5.0,3.8000000000000003,4.0,4.7,47,43,31,32,73,535,567,417,0,1,0,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:23:01.110166,113,0.44499140977859497,0.07668378204107285,0.011309483088552952,-0.12722209095954895,66,11,1,-19,5556,1912,6523,-1344,5622,1923,6524,-1363,5509,1570,6394,-1610,75,398,664,282,4.9,3.8000000000000003,3.4000000000000004,4.9,47,43,31,32,176,551,567,387,0,1,1,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:23:03.318054,114,0.44318267703056335,-0.8771377205848694,0.07074209302663803,-0.08306588977575302,66,-131,10,-12,5622,1923,6524,-1363,5688,1792,6534,-1375,5512,1569,6397,-1610,152,185,763,255,4.7,4.4,3.5,4.800000000000001,47,43,31,32,275,348,597,368,1,0,1,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:23:05.525942,115,-0.628468930721283,0.15572093427181244,-0.01421766821295023,-0.2073223888874054,-94,23,-2,-31,5688,1792,6534,-1375,5594,1815,6532,-1406,5512,1570,6397,-1610,50,219,735,207,4.6000000000000005,4.0,3.9000000000000004,4.9,47,43,32,32,128,384,588,320,1,0,1,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:23:07.733845,116,-0.24033355712890625,0.8794296383857727,0.027522563934326172,0.1559242308139801,-36,131,4,23,5594,1815,6532,-1406,5558,1946,6536,-1383,5512,1570,6397,-1610,28,455,724,247,4.7,4.0,3.5,4.9,47,43,32,32,75,587,605,356,0,1,1,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:23:09.941732,117,0.4666120409965515,-0.11900754272937775,-0.013847894966602325,-0.0007808806840330362,69,-17,-2,0,5558,1946,6536,-1383,5627,1929,6534,-1383,5509,1570,6397,-1610,85,422,703,245,4.9,3.8000000000000003,3.3000000000000003,5.0,47,43,32,32,184,562,597,356,0,0,1,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:23:12.149637,118,-0.2390652894973755,-0.10906964540481567,0.002556850202381611,-0.0910375639796257,-35,-16,0,-13,5627,1929,6534,-1383,5592,1913,6534,-1396,5509,1570,6397,-1610,51,391,708,225,4.800000000000001,4.1000000000000005,3.8000000000000003,4.800000000000001,47,43,33,32,129,537,597,335,0,1,0,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:23:14.357579,119,-0.22063754498958588,-0.07505977898836136,0.003236680058762431,0.23057998716831207,-33,-11,0,34,5592,1913,6534,-1396,5559,1902,6534,-1362,5509,1570,6397,-1610,33,375,716,287,4.7,4.0,3.8000000000000003,4.7,47,43,33,32,78,520,597,389,0,1,0,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:23:16.565459,120,-0.6753209233283997,0.39139416813850403,-0.0009735824423842132,-0.19097517430782318,-101,58,0,-28,5559,1902,6534,-1362,5458,1960,6534,-1390,5468,1572,6397,-1610,-13,468,696,234,4.6000000000000005,3.9000000000000004,3.5,5.0,47,43,33,32,6,606,597,345,0,1,1,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:23:18.773333,121,-0.4670743942260742,-0.10331221669912338,0.003928298130631447,-0.17384928464889526,-70,-15,0,-26,5458,1960,6534,-1390,5388,1945,6534,-1416,5424,1573,6397,-1610,-13,445,700,192,4.9,3.9000000000000004,3.9000000000000004,4.9,47,43,33,32,-4,581,597,304,-8,1,0,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:23:20.965243,122,-0.6740707755088806,0.35335370898246765,-0.02380651794373989,-0.012417733669281006,-101,53,-3,-1,5388,1945,6534,-1416,5287,1998,6531,-1417,5334,1573,6397,-1610,-11,545,665,191,4.800000000000001,3.7,3.6,4.800000000000001,46,44,34,32,-2,664,584,303,-11,1,1,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:23:23.157131,123,-0.16384950280189514,-0.17322489619255066,0.0015419224509969354,-0.14820966124534607,-24,-25,0,-22,5287,1998,6531,-1417,5263,1973,6531,-1439,5275,1573,6397,-1610,-13,493,656,157,4.800000000000001,3.8000000000000003,3.6,4.800000000000001,46,44,34,32,-2,625,584,268,-3,0,1,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:23:25.365025,124,0.07531558722257614,0.05282411724328995,0.0022448236122727394,-0.0043447562493383884,11,7,0,0,5263,1973,6531,-1439,5274,1980,6531,-1439,5268,1573,6397,-1610,12,511,676,157,4.800000000000001,3.8000000000000003,3.5,5.0,46,44,34,32,3,634,584,268,1,0,1,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:23:27.572953,125,-0.14843864738941193,0.03898661583662033,0.007593878544867039,0.06917554140090942,-22,5,1,10,5274,1980,6531,-1439,5252,1985,6532,-1429,5262,1574,6397,-1610,-13,503,681,172,4.9,4.0,3.4000000000000004,4.9,46,44,35,32,-2,642,588,284,-1,1,1,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:23:29.780828,126,-0.23573273420333862,0.01748381182551384,-0.019415752962231636,-0.19240126013755798,-35,2,-2,-28,5252,1985,6532,-1429,5217,1987,6530,-1457,5234,1574,6397,-1610,-13,525,669,132,4.9,4.1000000000000005,3.4000000000000004,4.800000000000001,46,44,35,32,-4,645,580,239,0,1,1,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:23:31.972746,127,-0.6803243160247803,-0.04935435950756073,0.012914959341287613,0.9593803882598877,-102,-7,1,143,5217,1987,6530,-1457,5115,1980,6531,-1314,5167,1574,6397,-1610,-12,494,656,385,4.6000000000000005,3.9000000000000004,4.0,4.9,46,44,35,32,-4,634,584,464,-12,1,1,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:23:34.180622,128,-0.8986747860908508,0.07221607863903046,-0.021383069455623627,-0.03319893404841423,-134,10,-3,-4,5115,1980,6531,-1314,4981,1990,6528,-1318,5047,1574,6397,-1610,-11,526,654,372,4.6000000000000005,3.7,3.6,5.0,46,44,35,32,-7,650,571,457,-16,1,1,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:23:36.388522,129,-0.1429055631160736,0.048033207654953,0.0027513252571225166,0.13160496950149536,-21,7,0,19,4981,1990,6528,-1318,4960,1997,6528,-1299,4971,1574,6397,-1610,-13,529,626,410,4.800000000000001,3.7,3.6,4.7,45,44,35,32,-4,660,571,487,-2,1,1,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:23:38.596414,130,-0.8129115700721741,-0.024010565131902695,-0.00473000667989254,0.021362001076340675,-121,-3,0,3,4960,1997,6528,-1299,4839,1994,6528,-1296,4897,1574,6397,-1610,-12,524,647,414,4.5,3.5,3.4000000000000004,4.5,45,45,36,32,-5,656,571,492,-13,1,0,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:23:40.804313,131,0.2876364290714264,0.11219264566898346,-0.17756828665733337,-0.12288768589496613,43,16,-26,-18,4839,1994,6528,-1296,4882,2010,6502,-1314,4860,1574,6397,-1610,12,573,495,376,4.6000000000000005,4.0,3.9000000000000004,5.0,45,45,36,32,4,681,459,464,5,1,1,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:23:43.012206,132,-0.0010480523342266679,0.013513635843992233,0.12145150452852249,-0.14788097143173218,0,2,18,-22,4882,2010,6502,-1314,4882,2012,6520,-1336,4880,1574,6397,-1610,13,562,601,329,4.800000000000001,4.0,3.5,4.7,45,45,36,33,3,684,537,429,1,1,1,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:23:45.220110,133,0.552727997303009,-0.13613851368427277,0.014979729428887367,0.00933843944221735,82,-20,2,1,4882,2012,6520,-1336,4964,1992,6522,-1335,4926,1574,6397,-1610,11,528,623,332,4.7,3.7,3.7,4.7,45,45,36,33,4,653,545,431,9,1,1,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:23:47.428025,134,-0.4680368900299072,-0.14245618879795074,-0.0444001741707325,-0.033210162073373795,-70,-21,-6,-4,4964,1992,6522,-1335,4894,1971,6516,-1339,4927,1574,6397,-1610,-13,490,589,326,4.6000000000000005,3.8000000000000003,3.6,5.0,45,45,36,33,-4,620,519,425,-7,1,1,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:23:49.635909,135,0.3677569329738617,-0.005598107818514109,-0.24246954917907715,0.01968725025653839,55,0,-36,2,4894,1971,6516,-1339,4949,1971,6480,-1337,4923,1574,6397,-1610,12,514,388,331,4.6000000000000005,4.0,3.9000000000000004,4.800000000000001,45,45,37,33,3,620,365,428,7,1,1,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:23:51.843798,136,0.38309746980667114,-0.565666913986206,-0.27087095379829407,-0.4156281352043152,57,-84,-40,-62,4949,1971,6480,-1337,5006,1887,6440,-1399,4980,1574,6397,-1610,12,369,177,218,4.800000000000001,4.800000000000001,4.3,5.0,45,45,37,33,1,490,193,331,7,1,1,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:23:54.051708,137,-0.01979532465338707,0.5345297455787659,-0.28584742546081543,0.21333423256874084,-2,80,-42,32,5006,1887,6440,-1399,5004,1967,6398,-1367,5005,1705,6366,-1612,-13,285,121,281,5.1000000000000005,4.7,4.6000000000000005,5.0,45,45,37,33,-2,407,141,384,0,0,0,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:23:56.259592,138,0.9612395763397217,0.6596304178237915,-0.5492278337478638,-0.5832768082618713,144,98,-82,-87,5004,1967,6398,-1367,5148,2065,6316,-1454,5083,1851,6291,-1610,9,209,93,134,5.1000000000000005,4.9,5.0,5.1000000000000005,45,45,37,33,15,335,111,243,5,1,1,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:23:58.467530,139,-0.7579135894775391,0.038512345403432846,0.09131526201963425,0.08774513751268387,-113,5,13,13,5148,2065,6316,-1454,5035,2070,6329,-1441,5085,1851,6291,-1610,-12,212,160,154,5.1000000000000005,4.7,4.800000000000001,5.2,45,45,37,33,-2,343,167,264,-10,1,0,1,0,0,0,0,,,,,True,False,,
2026-08-27T11:24:00.659387,140,0.8941017985343933,0.734618604183197,-0.1999395787715912,0.2650105357170105,134,110,-29,39,5035,2070,6329,-1441,5169,2180,6300,-1402,5106,1872,6273,-1610,12,381,99,216,5.0,4.800000000000001,4.800000000000001,4.9,45,45,37,33,46,484,120,326,1,1,0,1,0,0,0,0,,,,,True,False,,
2026-08-27T11:24:02.867305,141,0.9216464161872864,0.47413626313209534,0.37985581159591675,-0.792779266834259,138,71,56,-118,5169,2180,6300,-1402,5307,2251,6356,-1520,5171,1872,6278,-1624,109,486,351,71,5.1000000000000005,4.2,4.1000000000000005,5.0,45,45,37,33,206,595,339,162,1,0,0,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:24:05.075179,142,0.5810091495513916,-0.8146719932556152,-0.04844515398144722,-0.726243793964386,87,-122,-7,-108,5307,2251,6356,-1520,5394,2129,6349,-1628,5192,1872,6309,-1684,215,276,161,34,5.0,4.9,4.7,5.0,45,45,36,33,314,404,176,87,1,0,1,1,0,0,0,0,,,,,True,False,,
2026-08-27T11:24:07.283086,143,-0.37322065234184265,-0.6461821794509888,0.6975005865097046,0.8688575029373169,-55,-96,104,130,5394,2129,6349,-1628,5339,2033,6453,-1498,5194,1871,6363,-1690,122,131,473,186,4.9,4.800000000000001,4.4,5.1000000000000005,45,45,37,33,225,253,395,300,0,1,1,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:24:09.491021,144,-0.6667262315750122,0.8105905652046204,0.5152360200881958,-0.4981936812400818,-100,121,77,-74,5339,2033,6453,-1498,5239,2154,6530,-1572,5195,1870,6405,-1722,28,294,673,127,5.0,4.4,3.7,5.0,45,45,37,33,68,446,541,234,1,0,1,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:24:11.698889,145,-0.5599958896636963,0.1539345234632492,0.06634979695081711,0.13826727867126465,-83,23,9,20,5239,2154,6530,-1572,5156,2177,6539,-1552,5160,1872,6405,-1723,6,316,701,157,4.9,4.0,4.0,4.800000000000001,44,45,37,33,6,479,580,267,0,1,1,1,0,0,0,0,,,,,True,False,,
2026-08-27T11:24:13.906783,146,0.7190691232681274,-0.886488676071167,0.0016354350373148918,-0.2153625786304474,107,-132,0,-32,5156,2177,6539,-1552,5263,2045,6539,-1584,5178,1871,6406,-1729,55,133,726,120,4.9,4.6000000000000005,3.8000000000000003,4.9,44,45,37,33,129,271,575,226,1,0,1,1,0,0,0,0,,,,,True,False,,
2026-08-27T11:24:16.114687,147,-0.4706566631793976,-0.8193933367729187,0.010104945860803127,0.16563722491264343,-70,-122,1,24,5263,2045,6539,-1584,5193,1923,6540,-1560,5179,1842,6420,-1729,15,46,658,156,5.1000000000000005,4.3,4.1000000000000005,4.9,44,45,37,33,18,126,519,264,0,0,1,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:24:18.322590,148,0.008248471654951572,0.42534124851226807,-0.15952861309051514,0.1349262297153473,1,63,-23,20,5193,1923,6540,-1560,5194,1986,6517,-1540,5181,1842,6420,-1729,15,104,500,187,4.800000000000001,4.2,4.4,5.0,44,45,37,33,20,225,421,295,1,0,1,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:24:20.530502,149,-0.5671105980873108,-0.04433295503258705,0.19360123574733734,0.8231260776519775,-85,-6,29,123,5194,1986,6517,-1540,5109,1980,6546,-1417,5146,1842,6420,-1729,-12,97,677,423,4.5,4.2,3.8000000000000003,5.0,44,45,38,33,-4,215,545,489,-9,1,1,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:24:22.738356,150,0.4093576669692993,0.20985572040081024,-0.03581982105970383,-0.032521314918994904,61,31,-5,-4,5109,1980,6546,-1417,5170,2011,6541,-1421,5141,1842,6420,-1729,12,135,640,406,4.9,4.1000000000000005,4.4,4.6000000000000005,44,45,38,33,15,264,524,482,3,1,1,0,0,0,0,0,,,,,True,False,,
