step,action_count,motor_16_current,motor_17_current,motor_18_current,motor_19_current,motor_16_voltage,motor_17_voltage,motor_18_voltage,motor_19_voltage,motor_16_temp,motor_17_temp,motor_18_temp,motor_19_temp
62,263,26.0,16.0,6.0,17.0,5.2,5.2,5.2,5.2,48.0,44.0,27.0,36.0
63,264,14.0,14.0,0.0,12.0,5.2,5.2,5.2,5.3,48.0,44.0,27.0,36.0
64,265,13.0,16.0,0.0,13.0,5.2,5.2,5.2,5.2,48.0,44.0,27.0,36.0
65,266,14.0,3.0,0.0,11.0,5.2,5.2,5.2,5.2,48.0,44.0,27.0,36.0
66,267,16.0,53.0,0.0,21.0,5.2,5.2,5.2,5.2,48.0,44.0,27.0,35.0
67,268,12.0,29.0,0.0,13.0,5.2,5.2,5.2,5.2,48.0,44.0,27.0,35.0
68,269,14.0,26.0,15.0,11.0,5.2,5.2,5.2,5.2,48.0,44.0,27.0,35.0
69,270,22.0,62.0,16.0,12.0,5.2,5.2,5.2,5.2,48.0,43.0,27.0,35.0
70,271,22.0,23.0,0.0,36.0,5.1,5.2,5.2,5.2,48.0,43.0,27.0,35.0
71,272,37.0,17.0,0.0,12.0,5.2,5.2,5.2,5.2,47.0,43.0,27.0,35.0
72,273,64.0,25.0,0.0,39.0,5.2,5.2,5.2,5.2,47.0,43.0,27.0,35.0
73,274,21.0,72.0,0.0,54.0,5.2,5.2,5.1,5.2,47.0,43.0,27.0,35.0
74,275,19.0,161.0,0.0,50.0,5.1,5.0,5.1,5.2,47.0,43.0,27.0,35.0
75,276,20.0,57.0,0.0,64.0,5.2,5.2,5.1,5.2,47.0,43.0,27.0,35.0
76,277,25.0,100.0,0.0,64.0,5.2,5.0,5.0,5.2,47.0,43.0,27.0,35.0
77,278,30.0,77.0,0.0,81.0,5.2,5.2,5.2,5.1,47.0,43.0,27.0,35.0
78,279,18.0,24.0,0.0,42.0,5.2,5.2,5.2,5.2,47.0,43.0,27.0,35.0
79,280,17.0,143.0,0.0,57.0,5.2,5.0,5.1,5.2,47.0,43.0,27.0,35.0
80,281,16.0,88.0,0.0,11.0,5.2,5.2,5.0,5.2,47.0,43.0,27.0,35.0
81,282,69.0,99.0,0.0,86.0,5.1,5.2,5.1,5.2,47.0,43.0,27.0,35.0
82,283,146.0,286.0,0.0,23.0,4.9,4.7,4.7,5.0,47.0,43.0,27.0,35.0
83,284,98.0,453.0,-5.0,22.0,5.1,4.7,4.5,5.1,47.0,43.0,27.0,34.0
84,285,22.0,177.0,0.0,97.0,5.2,5.0,5.1,5.2,47.0,43.0,27.0,34.0
85,286,16.0,149.0,12.0,18.0,5.2,5.1,4.9,5.2,46.0,43.0,27.0,34.0
86,287,57.0,146.0,3.0,14.0,5.1,5.1,5.1,5.2,46.0,43.0,27.0,34.0
87,288,13.0,75.0,0.0,12.0,5.2,5.2,5.2,5.2,46.0,43.0,27.0,34.0
88,289,16.0,78.0,0.0,22.0,5.2,5.1,5.2,5.2,46.0,43.0,27.0,34.0
89,290,16.0,97.0,0.0,37.0,5.2,5.1,5.1,5.2,46.0,43.0,27.0,34.0
90,291,17.0,21.0,0.0,31.0,5.2,5.2,5.2,5.2,46.0,42.0,27.0,34.0
91,292,13.0,19.0,14.0,41.0,5.2,5.2,5.2,5.2,46.0,42.0,27.0,34.0
92,293,15.0,103.0,5.0,34.0,5.1,5.2,5.1,5.2,45.0,42.0,27.0,34.0
93,294,19.0,275.0,0.0,114.0,5.1,4.9,4.8,5.0,45.0,42.0,27.0,34.0
94,295,105.0,391.0,-2.0,68.0,5.1,4.6,4.8,5.1,45.0,42.0,27.0,34.0
95,296,24.0,493.0,0.0,126.0,5.1,4.5,4.5,5.0,45.0,42.0,27.0,34.0
96,297,21.0,214.0,0.0,122.0,5.0,5.0,5.0,5.2,45.0,43.0,27.0,34.0
97,298,93.0,155.0,0.0,122.0,5.2,5.1,4.9,5.1,45.0,43.0,27.0,34.0
98,299,110.0,51.0,0.0,163.0,5.1,5.1,5.1,5.0,45.0,42.0,27.0,34.0
99,300,20.0,48.0,0.0,176.0,5.2,5.2,5.2,5.2,45.0,42.0,27.0,34.0
100,301,68.0,122.0,15.0,256.0,4.9,5.1,5.1,5.2,45.0,42.0,27.0,34.0
101,302,32.0,126.0,0.0,338.0,5.1,5.0,4.9,5.1,45.0,42.0,27.0,34.0
102,303,25.0,246.0,0.0,128.0,4.9,5.0,5.0,5.2,45.0,42.0,27.0,34.0
103,304,27.0,506.0,0.0,273.0,5.0,4.6,4.6,5.1,45.0,42.0,27.0,34.0
104,305,18.0,265.0,15.0,220.0,5.1,4.9,4.9,4.9,45.0,42.0,26.0,34.0
105,306,134.0,77.0,0.0,298.0,4.9,5.1,5.0,5.0,45.0,42.0,26.0,34.0
106,307,56.0,30.0,-3.0,100.0,5.0,5.2,5.2,5.0,44.0,42.0,26.0,35.0
107,308,15.0,30.0,0.0,76.0,5.2,5.2,5.2,5.2,44.0,42.0,26.0,34.0
108,309,16.0,88.0,14.0,13.0,5.2,5.1,5.1,5.2,44.0,42.0,26.0,34.0
109,310,33.0,29.0,0.0,79.0,5.2,5.2,5.2,5.1,44.0,42.0,26.0,34.0
110,311,29.0,21.0,0.0,47.0,5.1,5.2,5.2,5.2,44.0,42.0,26.0,34.0
111,312,78.0,65.0,15.0,53.0,5.1,5.2,5.2,5.2,44.0,42.0,26.0,34.0
112,313,15.0,100.0,0.0,12.0,5.2,5.1,5.1,5.2,44.0,42.0,26.0,34.0
113,314,15.0,16.0,0.0,39.0,5.2,5.2,5.2,5.2,44.0,42.0,26.0,34.0
114,315,45.0,31.0,16.0,94.0,5.1,5.1,5.2,5.2,44.0,42.0,26.0,34.0
115,316,13.0,16.0,0.0,25.0,5.2,5.2,5.2,5.2,44.0,41.0,26.0,34.0
116,317,25.0,88.0,0.0,107.0,5.0,5.2,5.0,5.0,44.0,41.0,26.0,34.0
117,318,48.0,229.0,0.0,20.0,5.2,5.0,5.0,5.2,44.0,41.0,26.0,34.0
118,319,16.0,232.0,14.0,53.0,5.2,5.0,4.9,5.2,44.0,41.0,26.0,34.0
119,320,26.0,160.0,0.0,14.0,5.2,5.0,5.1,5.2,44.0,41.0,26.0,34.0
120,321,49.0,329.0,0.0,77.0,5.1,4.7,4.9,5.1,43.0,41.0,26.0,34.0
121,322,56.0,159.0,15.0,93.0,5.1,5.0,4.9,5.2,43.0,41.0,26.0,34.0
122,323,78.0,58.0,0.0,19.0,5.1,5.2,5.1,5.2,43.0,41.0,26.0,34.0
123,324,42.0,118.0,0.0,16.0,5.2,5.0,5.1,5.2,43.0,41.0,26.0,34.0
124,325,53.0,167.0,5.0,16.0,5.2,5.0,5.0,5.2,43.0,41.0,26.0,34.0
125,326,33.0,345.0,0.0,53.0,5.1,4.7,4.8,5.1,43.0,41.0,26.0,34.0
126,327,128.0,537.0,14.0,192.0,4.9,4.6,4.8,4.9,43.0,41.0,26.0,33.0
127,328,100.0,654.0,10.0,58.0,5.0,4.4,4.3,5.1,43.0,42.0,26.0,33.0
128,329,18.0,605.0,0.0,61.0,5.1,4.5,4.4,5.1,43.0,42.0,26.0,33.0
129,330,37.0,625.0,0.0,58.0,5.1,4.5,4.3,5.0,43.0,42.0,26.0,33.0
130,331,86.0,584.0,0.0,23.0,5.1,4.5,4.5,5.1,43.0,42.0,26.0,33.0
