step,action_count,cube_x,cube_y,dist_to_goal_x,dist_to_goal_y,dist_to_goal,distance_reward,obs_cube_x_norm,obs_cube_y_norm,obs_cube_yaw_norm,obs_goal_x_norm,obs_goal_y_norm,obs_motor_16_pos_delta_norm,obs_motor_17_pos_delta_norm,obs_motor_18_pos_delta_norm,obs_motor_19_pos_delta_norm,obs_motor_16_current_norm,obs_motor_17_current_norm,obs_motor_18_current_norm,obs_motor_19_current_norm,obs_horizontal_tension_norm,obs_vertical_tension_norm,obs_total_tension_norm,obs_motor_16_target_error_norm,obs_motor_17_target_error_norm,obs_motor_18_target_error_norm,obs_motor_19_target_error_norm,action_m16,action_m17,action_m18,action_m19,total_safety_penalty
48,48,-0.2127360466869299,-0.32996833239699125,-0.09373604668692992,0.19803166760300878,0.2190958416358532,0.5182551839556172,0.6535468101501465,0.6510128974914551,-1.0,0.8860465288162231,0.3084745705127716,0.007375000044703484,0.026875000447034836,0.14124999940395355,-0.10237500071525574,0.0016559000359848142,0.002426750026643276,0.0012219400377944112,0.0001884299999801442,0.35749998688697815,0.12349999696016312,0.48100000619888306,0.06174999848008156,0.07999999821186066,0.013000000268220901,0.014000000432133675,0.5939321517944336,-0.8760303854942322,-0.3100728690624237,-0.5763039588928223,-0.03760304
49,49,-0.21077671137378987,-0.328905420373832,-0.09177671137378987,0.199094579626168,0.21922959742495646,0.5180472667803353,0.6680557131767273,0.6441214680671692,-1.0,0.8860465288162231,0.3084745705127716,0.007375000044703484,0.026875000447034836,0.1407500058412552,-0.10750000178813934,0.0027008301112800837,0.0016616100911051035,0.00017130000924225897,8.565000462112948e-05,0.38199999928474426,0.02250000089406967,0.40450000762939453,0.08399999886751175,0.061250001192092896,0.0024999999441206455,0.002749999985098839,0.5880328416824341,-0.830593466758728,0.8695002198219299,-0.46406710147857666,-0.10880329
50,50,-0.20993989989469242,-0.330180543276854,-0.09093989989469242,0.19781945672314605,0.21772138813423297,0.5203965486879868,0.6726123094558716,0.6459230184555054,-1.0,0.8860465288162231,0.3084745705127716,0.007375000044703484,0.026750000193715096,0.15449999272823334,-0.11900000274181366,0.0018386200536042452,0.0005538699915632606,0.0006223900127224624,0.00011991000064881518,0.2094999998807907,0.06499999761581421,0.2745000123977661,0.06525000184774399,0.030500000342726707,0.007499999832361937,0.008500000461935997,0.15737812221050262,-0.009116272442042828,-0.35745641589164734,0.12631839513778687,-0.008891235
51,51,-0.2053233358587534,-0.33225600127414956,-0.0863233358587534,0.19574399872585047,0.21393324040683553,0.5263442981151767,0.6745584011077881,0.6437618136405945,-1.0,0.8860465288162231,0.3084745705127716,0.007375000044703484,0.026750000193715096,0.15125000476837158,-0.11862500011920929,0.0019699500408023596,0.0005652900435961783,0.00010848999954760075,0.0001598800008650869,0.22200000286102295,0.023499999195337296,0.24549999833106995,0.06825000047683716,0.030249999836087227,0.000750000006519258,0.012249999679625034,-0.9044020175933838,0.6742441654205322,-0.11203306913375854,-0.601974368095398,0.0
52,52,-0.2066462774882645,-0.3319081994680918,-0.0876462774882645,0.19609180053190822,0.21478795169514406,0.5249964096974441,0.6852945685386658,0.6402440667152405,-1.0,0.8860465288162231,0.3084745705127716,0.007249999791383743,0.026750000193715096,0.14949999749660492,-0.12387499958276749,0.0007080400246195495,0.0014560500858351588,8.565000462112948e-05,6.851999933132902e-05,0.18950000405311584,0.013500000350177288,0.2029999941587448,0.03474999964237213,0.05550000071525574,0.0002500000118743628,0.0002500000118743628,-0.8107917904853821,0.40028759837150574,-0.9114035964012146,0.35544490814208984,0.0
53,53,-0.21124417221852632,-0.33115952580775376,-0.09224417221852632,0.19684047419224626,0.21738251904996755,0.5209258565972567,0.6822179555892944,0.6408335566520691,-1.0,0.8860465288162231,0.3084745705127716,0.0012499999720603228,0.03112499974668026,0.13249999284744263,-0.1171249970793724,0.00026266000350005925,0.0017187100602313876,9.13600015337579e-05,6.28100024187006e-05,0.17350000143051147,0.013500000350177288,0.18700000643730164,0.016499999910593033,0.06174999848008156,0.0002500000118743628,0.0,0.43491417169570923,-0.6725947856903076,-0.6490527391433716,0.3635794222354889,0.0
54,54,-0.21806695264674592,-0.32916082133143537,-0.09906695264674592,0.19883917866856465,0.22215148003176113,0.5135260913504555,0.6715251803398132,0.6421024799346924,-1.0,0.8860465288162231,0.3084745705127716,0.0013749999925494194,0.03125,0.12049999833106995,-0.11025000363588333,0.0006566499941982329,0.0007537199999205768,9.13600015337579e-05,0.0,0.12349999696016312,0.00800000037997961,0.1315000057220459,0.032499998807907104,0.0364999994635582,0.0,-0.0002500000118743628,-0.7023016214370728,-0.22016049921512604,-0.7035757899284363,-0.8025636076927185,-0.12030764
55,55,-0.22131996168700477,-0.3267738814841323,-0.10231996168700477,0.20122611851586775,0.22574615242035062,0.508017970382284,0.6556582450866699,0.6454901099205017,-1.0,0.8860465288162231,0.3084745705127716,-0.0001250000059371814,0.03137499839067459,0.10737500339746475,-0.10662499815225601,0.0001541700039524585,0.0005024800193496048,8.565000462112948e-05,6.28100024187006e-05,0.057500001043081284,0.013000000268220901,0.07050000131130219,0.00925000011920929,0.02800000086426735,0.0,0.0,-0.9122170805931091,-0.16359180212020874,-0.9610317945480347,-0.38346976041793823,0.0
56,56,-0.21776875643382881,-0.3266460975381671,-0.09876875643382882,0.20135390246183293,0.22427363038060077,0.5102671376210234,0.6480931043624878,0.6495357751846313,-1.0,0.8860465288162231,0.3084745705127716,-0.013875000178813934,0.03750000149011612,0.08937499672174454,-0.11362499743700027,9.707000572234392e-05,0.0001484600070398301,9.13600015337579e-05,0.0,0.0215000007301569,0.00800000037997961,0.029500000178813934,0.002749999985098839,0.009750000201165676,0.0,-0.0002500000118743628,-0.19469033181667328,0.09718289971351624,0.47951242327690125,-0.25648245215415955,-0.054777898
57,57,-0.2239470647484838,-0.32095167102357075,-0.10494706474848381,0.20704832897642927,0.23212689833634992,0.4983858538642816,0.6563517451286316,0.6497523784637451,-1.0,0.8860465288162231,0.3084745705127716,-0.016875000670552254,0.038874998688697815,0.09825000166893005,-0.10987500101327896,9.13600015337579e-05,0.0001541700039524585,8.565000462112948e-05,0.0,0.0215000007301569,0.007499999832361937,0.028999999165534973,0.001500000013038516,0.010499999858438969,0.0,-0.0002500000118743628,0.6796951293945312,0.13779963552951813,0.6940355896949768,0.7674605846405029,0.0
58,58,-0.22627805828048414,-0.3185340875106034,-0.10727805828048415,0.2094659124893966,0.2353392238523925,0.493605989790297,0.6419835686683655,0.659403920173645,-1.0,0.8860465288162231,0.3084745705127716,-0.01425000000745058,0.038624998182058334,0.1106249988079071,-0.09962499886751175,0.0003654400061350316,0.00023982000129763037,0.00011991000064881518,0.00011420000373618677,0.05299999937415123,0.020500000566244125,0.07349999994039536,0.0215000007301569,0.01600000075995922,0.0012499999720603228,0.00800000037997961,-0.017774363979697227,0.13875865936279297,0.9666640162467957,0.10114134848117828,0.0
59,59,-0.21586463237540146,-0.3282382882666408,-0.09686463237540147,0.19976171173335922,0.22200787931932367,0.5137473671477959,0.6365626454353333,0.6635015606880188,-1.0,0.8860465288162231,0.3084745705127716,-0.012125000357627869,0.03812500089406967,0.12475000321865082,-0.10062500089406967,0.00026266000350005925,0.00035402001230977476,0.000799400033429265,0.00019414001144468784,0.05400000140070915,0.08699999749660492,0.14100000262260437,0.016750000417232513,0.02199999988079071,0.008999999612569809,0.013749999925494194,-0.019427062943577766,-0.9488271474838257,-0.9917256832122803,-0.7880861759185791,0.0
60,60,-0.22850893843337622,-0.31600541626561973,-0.10950893843337622,0.2119945837343803,0.23860827967511555,0.4887887734191151,0.6607799530029297,0.6470537781715393,-1.0,0.8860465288162231,0.3084745705127716,-0.008750000037252903,0.030375000089406967,0.1107499971985817,-0.10837499797344208,0.0001598800008650869,8.565000462112948e-05,8.565000462112948e-05,0.0,0.0215000007301569,0.007499999832361937,0.028999999165534973,0.009499999694526196,0.0020000000949949026,0.0,-0.0002500000118743628,-0.7839381694793701,0.6229685544967651,0.8605497479438782,-0.6088237166404724,-0.09705885
61,61,-0.2281045412280645,-0.3167159954676809,-0.10910454122806451,0.2112840045323191,0.23779136125561726,0.48998814415763225,0.6313745379447937,0.6677874326705933,-1.0,0.8860465288162231,0.3084745705127716,-0.01862500049173832,0.03487500175833702,0.12524999678134918,-0.1081250011920929,0.0,0.00023982000129763037,0.00022269001055974513,9.707000572234392e-05,0.020999999716877937,0.02800000086426735,0.04899999871850014,0.0,0.016249999403953552,0.0032500000670552254,0.006750000175088644,0.24715134501457214,-0.6098949909210205,0.7004152536392212,0.039134860038757324,0.0
62,62,-0.2102245486426532,-0.3299292642166525,-0.0912245486426532,0.19807073578334755,0.21806864664323589,0.5198546945933974,0.6323150396347046,0.6665830612182617,-1.0,0.8860465288162231,0.3084745705127716,-0.014000000432133675,0.02800000086426735,0.13650000095367432,-0.10875000059604645,0.0,0.00011991000064881518,0.0006052600219845772,0.0001256200048374012,0.010499999858438969,0.06400000303983688,0.07450000196695328,0.0,0.007249999791383743,0.007000000216066837,0.00925000011920929,0.7107452154159546,0.14800779521465302,-0.3567858338356018,-0.7624615430831909,0.0
63,63,-0.21357032426276334,-0.32576265364047374,-0.09457032426276335,0.20223734635952628,0.2232565575603709,0.5118264518256003,0.6738963723182678,0.6441876888275146,-1.0,0.8860465288162231,0.3084745705127716,-0.007375000044703484,0.02812499925494194,0.13324999809265137,-0.1185000017285347,0.00019985000835731626,0.0001827200030675158,8.565000462112948e-05,0.0,0.03350000083446503,0.007499999832361937,0.04100000113248825,0.013249999843537807,0.012500000186264515,0.0002500000118743628,0.0002500000118743628,-0.2540026903152466,0.7682139873504639,-0.054047636687755585,-0.7622404098510742,-0.14595458
64,64,-0.21817215369666804,-0.3227841858069465,-0.09917215369666804,0.20521581419305351,0.22792245712907144,0.504711968723236,0.6661155223846436,0.6512497663497925,-1.0,0.8860465288162231,0.3084745705127716,-0.008124999701976776,0.03150000050663948,0.13600000739097595,-0.11774999648332596,0.00011420000373618677,0.0007023300277069211,0.0001598800008650869,9.707000572234392e-05,0.07150000333786011,0.02250000089406967,0.09399999678134918,0.005249999929219484,0.03449999913573265,0.0022499999031424522,0.0062500000931322575,0.8900616765022278,0.062084898352622986,0.9186273217201233,0.8547447919845581,0.0
65,65,-0.21717498772609556,-0.3232830002660961,-0.09817498772609556,0.20471699973390395,0.227040476997099,0.5060491748132411,0.6554135680198669,0.6562979817390442,-1.0,0.8860465288162231,0.3084745705127716,-0.0036249998956918716,0.03112499974668026,0.14900000393390656,-0.11524999886751175,0.000559579988475889,0.000770850048866123,0.0009992499835789204,0.000616680015809834,0.11649999767541885,0.14149999618530273,0.257999986410141,0.029500000178813934,0.03750000149011612,0.010499999858438969,0.033250000327825546,0.49558764696121216,0.7935093641281128,0.8198122382164001,0.5414771437644958,-0.049188737
66,66,-0.21493751467418887,-0.3249376753403851,-0.09593751467418887,0.20306232465961493,0.22458475998612876,0.5097910821882684,0.6577326059341431,0.65545254945755,-1.0,0.8860465288162231,0.3084745705127716,-0.0008750000270083547,0.03087499924004078,0.15337499976158142,-0.11512500047683716,0.0008964700391516089,0.0017701000906527042,0.0017187100602313876,0.0012504900805652142,0.23350000381469727,0.25999999046325684,0.4934999942779541,0.042500000447034836,0.0677499994635582,0.017000000923871994,0.05324999988079071,0.8445117473602295,0.20881512761116028,0.6785416007041931,-0.3671800196170807,-0.011727058
67,67,-0.2135364289172848,-0.327010357222007,-0.09453642891728481,0.20098964277799303,0.22211252305184884,0.513586111134547,0.6629360318183899,0.6526480317115784,-1.0,0.8860465288162231,0.3084745705127716,0.005375000182539225,0.030249999836087227,0.1627500057220459,-0.11537499725818634,0.0015873800730332732,0.0019813701510429382,0.002426750026643276,0.0007936900365166366,0.3125,0.28200000524520874,0.5945000052452087,0.061500001698732376,0.0729999989271164,0.023499999195337296,0.03999999910593033,-0.8410104513168335,0.6894791722297668,-0.8509312868118286,-0.10039922595024109,-0.04080614
68,68,-0.21563341631587113,-0.3238125848529967,-0.09663341631587113,0.20418741514700334,0.22589935292800456,0.5077845381964075,0.6661943793296814,0.6491349935531616,-1.0,0.8860465288162231,0.3084745705127716,0.005249999929219484,0.030249999836087227,0.15687499940395355,-0.11487500369548798,0.0005767100374214351,0.0028093201108276844,0.00022840000747237355,0.0006566499941982329,0.29649999737739563,0.07750000059604645,0.37400001287460327,0.030249999836087227,0.0860000029206276,0.0035000001080334187,0.03525000065565109,0.43014416098594666,-0.22951160371303558,0.918839156627655,0.5914629101753235,-0.02704884
69,69,-0.21489383068822066,-0.323968930757048,-0.09589383068822066,0.204031069242952,0.22544246268279497,0.5084810208180494,0.6613176465034485,0.6545549631118774,-1.0,0.8860465288162231,0.3084745705127716,0.005375000182539225,0.030249999836087227,0.16425000131130219,-0.11537499725818634,0.0010049600386992097,0.0016787400236353278,0.002506690099835396,0.0014332099817693233,0.23499999940395355,0.3449999988079071,0.5799999833106995,0.04600000008940697,0.06724999845027924,0.023000000044703484,0.05824999883770943,-0.9494860768318176,0.8386337757110596,0.9394301772117615,0.9977124333381653,-0.17188856
70,70,-0.21508680380727468,-0.3240438151396502,-0.09608680380727469,0.20395618486034983,0.22545686773457776,0.508459047206543,0.6630375981330872,0.654289960861206,-1.0,0.8860465288162231,0.3084745705127716,0.0036249998956918716,0.030249999836087227,0.16637499630451202,-0.11550000309944153,0.00019414001144468784,0.002295420039445162,0.003563040168955922,0.002261160174384713,0.21799999475479126,0.5099999904632568,0.7279999852180481,0.014000000432133675,0.08449999988079071,0.032999999821186066,0.07699999958276749,0.024885402992367744,0.26926925778388977,-0.5616271495819092,-0.7071529626846313,-0.13801773
71,71,-0.2147142356895776,-0.32414774303045213,-0.0957142356895776,0.2038522569695479,0.22520425747578265,0.5088445191638556,0.6625888347625732,0.6541630029678345,-1.0,0.8860465288162231,0.3084745705127716,0.0036249998956918716,0.030249999836087227,0.16637499630451202,-0.11550000309944153,0.00021127000218257308,0.0023068401496857405,0.0035687501076608896,0.002072730101644993,0.22050000727176666,0.49399998784065247,0.7145000100135803,0.014750000089406967,0.08574999868869781,0.032749999314546585,0.07325000315904617,0.43569621443748474,0.9086825847625732,0.759574294090271,0.2944333553314209,-0.23855427
72,72,-0.21696856410143422,-0.3231459905137747,-0.09796856410143423,0.20485400948622534,0.22707488798781633,0.5059969365492721,0.6634552478790283,0.6539868712425232,-1.0,0.8860465288162231,0.3084745705127716,0.0036249998956918716,0.030249999836087227,0.16637499630451202,-0.11550000309944153,0.0005253200070001185,0.0021926399786025286,0.003163340035825968,0.0022668701130896807,0.23800000548362732,0.4754999876022339,0.7135000228881836,0.03099999949336052,0.08250000327825546,0.029999999329447746,0.07824999839067459,-0.73227858543396,-0.737463116645813,-0.940095067024231,0.8942558169364929,-0.23816727
73,73,-0.21908116475285155,-0.321109885842993,-0.10008116475285156,0.20689011415700703,0.22982549657117424,0.5018387180413841,0.6582126617431641,0.655684769153595,-1.0,0.8860465288162231,0.3084745705127716,0.001500000013038516,0.030249999836087227,0.16637499630451202,-0.11550000309944153,0.00013703999866265804,0.002072730101644993,0.0027979000005871058,0.0029634900856763124,0.19349999725818634,0.5044999718666077,0.6980000138282776,0.00800000037997961,0.07774999737739563,0.027249999344348907,0.09224999696016312,-0.3644816279411316,0.9308862090110779,-0.14220960438251495,0.6612173318862915,-0.13601743
74,74,-0.2171269220679779,-0.32269226613422636,-0.0981269220679779,0.20530773386577367,0.2275525399103125,0.5052723845701615,0.6532996296882629,0.6591357588768005,-1.0,0.8860465288162231,0.3084745705127716,-0.0022499999031424522,0.030375000089406967,0.16637499630451202,-0.11562500149011612,9.13600015337579e-05,0.0028093201108276844,0.00263802008703351,0.0027979000005871058,0.2540000081062317,0.47600001096725464,0.7300000190734863,0.0020000000949949026,0.09375,0.027000000700354576,0.08974999934434891,0.8664165735244751,0.8471360206604004,-0.9536297917366028,-0.9424346685409546,-0.22182007
75,75,-0.21682549779913074,-0.32311520162412877,-0.09782549779913075,0.20488479837587126,0.22704098446132837,0.5060484044082639,0.6578443646430969,0.6564537882804871,-1.0,0.8860465288162231,0.3084745705127716,0.0006249999860301614,0.030249999836087227,0.16637499630451202,-0.11562500149011612,0.000491060025524348,0.0027008301112800837,0.0024153301492333412,0.0019071400165557861,0.27950000762939453,0.3785000145435333,0.6579999923706055,0.02850000001490116,0.09224999696016312,0.024250000715255737,0.07100000232458115,-0.43735238909721375,0.7982664108276367,0.6847226023674011,-0.36499348282814026,-0.21029893
76,76,-0.21682549779913074,-0.32311520162412877,-0.09782549779913075,0.20488479837587126,0.22704098446132837,0.5060484044082639,0.6585453748703003,0.6557369232177734,-1.0,0.8860465288162231,0.3084745705127716,0.0006249999860301614,0.030249999836087227,0.1665000021457672,-0.11562500149011612,0.0001884299999801442,0.002032760065048933,0.001935690059326589,0.0013989500002935529,0.19449999928474426,0.2919999957084656,0.48649999499320984,0.012249999679625034,0.07349999994039536,0.019500000402331352,0.057500001043081284,0.6619882583618164,0.9330582022666931,0.6046841144561768,-0.4655757546424866,0.0
