step,action_count,cube_x,cube_y,dist_to_goal_x,dist_to_goal_y,dist_to_goal,distance_reward,obs_cube_x_norm,obs_cube_y_norm,obs_cube_yaw_norm,obs_goal_x_norm,obs_goal_y_norm,obs_motor_16_pos_delta_norm,obs_motor_17_pos_delta_norm,obs_motor_18_pos_delta_norm,obs_motor_19_pos_delta_norm,obs_motor_16_current_norm,obs_motor_17_current_norm,obs_motor_18_current_norm,obs_motor_19_current_norm,obs_horizontal_tension_norm,obs_vertical_tension_norm,obs_total_tension_norm,obs_motor_16_target_error_norm,obs_motor_17_target_error_norm,obs_motor_18_target_error_norm,obs_motor_19_target_error_norm,action_m16,action_m17,action_m18,action_m19,total_safety_penalty
175,175,-0.24160841065696936,-0.4131055717332353,-0.12260841065696937,0.11489442826676471,0.16802842619799419,0.983474827257065,0.5937535762786865,0.5049212574958801,-1.0,0.8860465288162231,0.3084745705127716,0.15512500703334808,-0.11699999868869781,0.1653749942779541,0.07100000232458115,0.0002969200140796602,0.0006452300003729761,0.0016901600174605846,0.0003882800228893757,0.08250000327825546,0.18199999630451202,0.2644999921321869,0.01850000023841858,0.035750001668930054,0.015250000171363354,0.02449999935925007,-0.2200787365436554,0.7505359053611755,0.2646597921848297,-0.8205962181091309,0.0
176,176,-0.24056468474635326,-0.4141308729851825,-0.12156468474635326,0.11386912701481755,0.16656575477749594,0.9836163205161759,0.6009106636047363,0.5032109022140503,-1.0,0.8860465288162231,0.3084745705127716,0.15399999916553497,-0.11699999868869781,0.17374999821186066,0.05950000137090683,0.00017701000615488738,0.0016787400236353278,0.0007594299968332052,0.00021127000218257308,0.16249999403953552,0.08500000089406967,0.2475000023841858,0.012500000186264515,0.0637499988079071,0.008249999955296516,0.016750000417232513,0.8809095621109009,0.25855329632759094,-0.7901304364204407,-0.01597358100116253,0.0
177,177,-0.23784604878790186,-0.41495301566884196,-0.11884604878790186,0.11304698433115806,0.1640244005593846,0.9838622582851773,0.6033379435539246,0.501473069190979,-1.0,0.8860465288162231,0.3084745705127716,0.15412500500679016,-0.11687500029802322,0.1627500057220459,0.06162500008940697,0.0010049600386992097,0.0021127001382410526,9.707000572234392e-05,0.0001598800008650869,0.27300000190734863,0.02250000089406967,0.2955000102519989,0.045249998569488525,0.0729999989271164,0.000750000006519258,0.012000000104308128,-0.006182636599987745,-0.8734142780303955,0.8125641942024231,-0.8036060333251953,0.0
178,178,-0.24356880853082052,-0.41222794402490776,-0.12456880853082053,0.11577205597509227,0.1700604510269455,0.9832783244656355,0.6096603274345398,0.5000796318054199,-1.0,0.8860465288162231,0.3084745705127716,0.15412500500679016,-0.11687500029802322,0.17649999260902405,0.04899999871850014,0.001022089971229434,0.0008051100303418934,0.00026837000041268766,0.00010278000263497233,0.1599999964237213,0.032499998807907104,0.19249999523162842,0.045249998569488525,0.04024999961256981,0.0035000001080334187,0.007249999791383743,0.3406674563884735,-0.6658696532249451,0.6382227540016174,0.3288080394268036,0.0
179,179,-0.23602275130671013,-0.42003494580353434,-0.11702275130671014,0.10796505419646568,0.15921927411917786,0.9843276072872261,0.5963516235351562,0.5046983957290649,-1.0,0.8860465288162231,0.3084745705127716,0.15700000524520874,-0.11900000274181366,0.1847500056028366,0.048500001430511475,0.0012504900805652142,0.00029121001716703176,0.0010392200201749802,0.0002969200140796602,0.13500000536441803,0.11699999868869781,0.25200000405311584,0.05225000157952309,0.019750000908970833,0.01075000036507845,0.020500000566244125,0.8481967449188232,-0.7794018387794495,-0.752342164516449,-0.9624311327934265,0.0
180,180,-0.2430039552435843,-0.4215001350161569,-0.12400395524358432,0.10649986498384312,0.16346009347124968,0.9839168853945466,0.6139006018638611,0.4914661943912506,-1.0,0.8860465288162231,0.3084745705127716,0.1706250011920929,-0.13362500071525574,0.17612500488758087,0.04024999961256981,0.0014617600245401263,0.0003026300109922886,9.707000572234392e-05,7.423000351991504e-05,0.15449999272823334,0.014999999664723873,0.16949999332427979,0.05674999952316284,0.019999999552965164,0.0,0.0010000000474974513,0.45850899815559387,-0.5189238786697388,-0.7733079195022583,0.7550932168960571,0.0
181,181,-0.23776959416655533,-0.4225596343248448,-0.11876959416655533,0.10544036567515525,0.1588202984892004,0.9843662655876668,0.5976651906967163,0.48898282647132874,-1.0,0.8860465288162231,0.3084745705127716,0.17949999868869781,-0.1420000046491623,0.16124999523162842,0.052000001072883606,0.001416080049239099,0.0002512400096748024,0.00010278000263497233,9.13600015337579e-05,0.1459999978542328,0.017000000923871994,0.16300000250339508,0.0560000017285347,0.017500000074505806,0.0010000000474974513,0.005750000011175871,-0.10566134750843048,0.922080397605896,0.8467628955841064,-0.8148683905601501,0.0
182,182,-0.23676545921581907,-0.4220163732124046,-0.11776545921581907,0.10598362678759543,0.1584336849642937,0.9844037289726274,0.6098381280899048,0.48718705773353577,-1.0,0.8860465288162231,0.3084745705127716,0.17949999868869781,-0.1420000046491623,0.1771250069141388,0.03750000149011612,0.001261910074390471,0.0012447800254449248,0.00010848999954760075,7.994000043254346e-05,0.21950000524520874,0.016499999910593033,0.23600000143051147,0.05225000157952309,0.052000001072883606,0.0010000000474974513,0.0042500002309679985,-0.8900553584098816,0.4910648763179779,0.5182989835739136,0.2874138653278351,0.0
183,183,-0.23892707557533716,-0.4170999741818995,-0.11992707557533716,0.11090002581810054,0.16334417400846593,0.983928107598068,0.6121733784675598,0.488107830286026,-1.0,0.8860465288162231,0.3084745705127716,0.17937499284744263,-0.1420000046491623,0.18574999272823334,0.03849999979138374,0.00028550002025440335,0.0020270501263439655,0.00019414001144468784,0.00016558999777771533,0.20250000059604645,0.03150000050663948,0.23399999737739563,0.01924999989569187,0.0702499970793724,0.003000000026077032,0.013000000268220901,-0.8562374711036682,0.8321258425712585,0.5917460918426514,-0.4365166127681732,-0.05162509
184,184,-0.23697541477349526,-0.4167156062934472,-0.11797541477349527,0.1112843937065528,0.16218019229737426,0.984040807264931,0.6071463227272034,0.49644070863723755,-1.0,0.8860465288162231,0.3084745705127716,0.16587500274181366,-0.13062499463558197,0.19499999284744263,0.032249998301267624,0.00019985000835731626,0.0016444800421595573,0.0004967700224369764,0.00011991000064881518,0.1615000069141388,0.05400000140070915,0.21549999713897705,0.01425000000745058,0.0625,0.006500000134110451,0.00925000011920929,0.13963288068771362,0.40071895718574524,0.915594756603241,-0.31400051712989807,0.0
185,185,-0.23293569556565202,-0.41735812536042194,-0.11393569556565203,0.11064187463957809,0.1588174019047946,0.9843665462600977,0.6116850972175598,0.49709218740463257,-1.0,0.8860465288162231,0.3084745705127716,0.16587500274181366,-0.13075000047683716,0.21037499606609344,0.022624999284744263,0.00029121001716703176,0.002238319953903556,0.0008793400484137237,0.00019985000835731626,0.2214999943971634,0.09449999779462814,0.3160000145435333,0.01924999989569187,0.07774999737739563,0.009999999776482582,0.016750000417232513,0.09104832261800766,0.931416392326355,-0.3740980923175812,-0.10980373620986938,-0.063418284
186,186,-0.23384062801179056,-0.4169297568813122,-0.11484062801179057,0.11107024311868785,0.1597653552826359,0.9842747002813835,0.6210798025131226,0.4960031807422638,-1.0,0.8860465288162231,0.3084745705127716,0.16562500596046448,-0.1287499964237213,0.20737500488758087,0.022749999538064003,0.0003654400061350316,0.0028207399882376194,0.00013703999866265804,0.00014275001012720168,0.27900001406669617,0.02449999935925007,0.3034999966621399,0.023000000044703484,0.08874999731779099,0.0020000000949949026,0.012500000186264515,0.9855231046676636,-0.4779837429523468,0.9230509400367737,-0.04399489611387253,0.0
187,187,-0.23119477792608728,-0.41693690308884657,-0.11219477792608729,0.11106309691115346,0.15786918536997746,0.984458434885404,0.6189752817153931,0.4967292249202728,-1.0,0.8860465288162231,0.3084745705127716,0.16562500596046448,-0.1287499964237213,0.21875,0.017000000923871994,0.0014903100673109293,0.001918560010381043,0.001319010043516755,0.0003197600017301738,0.2985000014305115,0.14350000023841858,0.44200000166893005,0.05974999815225601,0.07100000232458115,0.013749999925494194,0.02250000089406967,0.19513672590255737,-0.3461131751537323,0.004125515930354595,-0.5600627660751343,-0.0003135392
188,188,-0.22612455077358343,-0.4197548170739648,-0.10712455077358343,0.10824518292603524,0.15229146070982735,0.9849993017537757,0.625128448009491,0.4967171251773834,-1.0,0.8860465288162231,0.3084745705127716,0.16562500596046448,-0.1287499964237213,0.2213750034570694,0.012625000439584255,0.0018100700108334422,0.0014046600554138422,0.0007137500215321779,0.00013133000175002962,0.2815000116825104,0.07400000095367432,0.3555000126361847,0.06700000166893005,0.05824999883770943,0.008500000461935997,0.010250000283122063,0.19957464933395386,-0.21359701454639435,-0.9766473174095154,-0.8924691081047058,-0.011107528
189,189,-0.22580425704662563,-0.41933410234164425,-0.10680425704662563,0.10866589765835577,0.15236609411932148,0.9849920606973012,0.6369196772575378,0.491940975189209,-1.0,0.8860465288162231,0.3084745705127716,0.16562500596046448,-0.1287499964237213,0.2071249932050705,0.0008750000270083547,0.0019813701510429382,0.0011305800871923566,8.565000462112948e-05,6.851999933132902e-05,0.27250000834465027,0.013500000350177288,0.28600001335144043,0.07100000232458115,0.05025000125169754,0.0005000000237487257,0.0005000000237487257,0.4864529073238373,-0.06014655902981758,0.12082375586032867,-0.1924629956483841,-0.029525748
190,190,-0.22988854550864637,-0.41882708475092373,-0.11088854550864638,0.1091729152490763,0.1556116799890199,0.9846772715526684,0.6376644968986511,0.49265405535697937,-1.0,0.8860465288162231,0.3084745705127716,0.1665000021457672,-0.1287499964237213,0.20887500047683716,-0.0020000000949949026,0.002329680137336254,0.0010563500691205263,0.0001256200048374012,-7.423000351991504e-05,0.29649999737739563,0.017500000074505806,0.3140000104904175,0.07824999839067459,0.04800000041723251,0.001500000013038516,-0.000750000006519258,0.9962838888168335,0.29926446080207825,-0.9057656526565552,-0.682945191860199,-0.14962839
191,191,-0.22809728505280366,-0.41946583626158357,-0.10909728505280367,0.10853416373841646,0.15388918839310997,0.9848443108312606,0.6281661987304688,0.49351340532302856,-1.0,0.8860465288162231,0.3084745705127716,0.1665000021457672,-0.1287499964237213,0.1926250010728836,-0.014999999664723873,0.0015074399998411536,0.00148460001219064,9.13600015337579e-05,0.0,0.2619999945163727,0.00800000037997961,0.27000001072883606,0.05950000137090683,0.05900000035762787,0.0002500000118743628,-0.0002500000118743628,0.8772104382514954,0.5899844169616699,0.258546382188797,0.6115747690200806,-0.052632626
192,192,-0.2289927950410425,-0.4189995068087134,-0.10999279504104251,0.10900049319128663,0.15485322882292285,0.9847508156608905,0.632331907749176,0.49243077635765076,-1.0,0.8860465288162231,0.3084745705127716,0.1665000021457672,-0.1287499964237213,0.19699999690055847,-0.003874999936670065,0.0021812201011925936,0.0024039100389927626,0.00010278000263497233,6.851999933132902e-05,0.40149998664855957,0.014999999664723873,0.4165000021457672,0.07575000077486038,0.08100000023841858,0.0010000000474974513,0.0002500000118743628,-0.7083315849304199,0.5385756492614746,-0.28808051347732544,-0.14672045409679413,-0.10385757
193,193,-0.23131508030037273,-0.4186107803448712,-0.11231508030037274,0.10938921965512882,0.15678226506731302,0.9845637859534963,0.6302493214607239,0.4932211637496948,-1.0,0.8860465288162231,0.3084745705127716,0.1665000021457672,-0.1287499964237213,0.19212499260902405,-0.0062500000931322575,0.0011305800871923566,0.0015930900117382407,0.0,-6.851999933132902e-05,0.23849999904632568,0.006000000052154064,0.24449999630451202,0.04924999922513962,0.06224999949336052,0.0,-0.0005000000237487257,-0.9897623658180237,-0.5905491709709167,0.07722366601228714,0.8813841342926025,-0.014733161
194,194,-0.23252720648771982,-0.4198081716607069,-0.11352720648771983,0.10819182833929314,0.15682441880110523,0.9845596997314623,0.6248486638069153,0.493880033493042,-1.0,0.8860465288162231,0.3084745705127716,0.16474999487400055,-0.12849999964237213,0.19550000131130219,0.00925000011920929,0.00022269001055974513,0.0009649900021031499,0.00010278000263497233,6.851999933132902e-05,0.10400000214576721,0.014999999664723873,0.11900000274181366,0.01575000025331974,0.03974999859929085,0.000750000006519258,0.001500000013038516,0.1399470716714859,-0.21343763172626495,-0.8420323729515076,-0.8932499885559082,0.0
195,195,-0.23847759629843193,-0.41891022157383423,-0.11947759629843194,0.1090897784261658,0.16178836724042006,0.9840787505709139,0.6220297813415527,0.4918505549430847,-1.0,0.8860465288162231,0.3084745705127716,0.16487500071525574,-0.12849999964237213,0.18012499809265137,-0.006750000175088644,0.0003197600017301738,0.0007023300277069211,8.565000462112948e-05,6.28100024187006e-05,0.08950000256299973,0.013000000268220901,0.10249999910593033,0.020500000566244125,0.03175000101327896,0.0,0.0002500000118743628,-0.56070476770401,-0.5902246236801147,-0.9624931812286377,-0.5033642649650574,0.0
196,196,-0.23628773696553385,-0.4204061592484073,-0.11728773696553385,0.10759384075159273,0.1591629599189942,0.9843330636050488,0.6081916093826294,0.49337249994277954,-1.0,0.8860465288162231,0.3084745705127716,0.16175000369548798,-0.1288750022649765,0.16200000047683716,-0.01587500050663948,9.707000572234392e-05,0.0001484600070398301,9.13600015337579e-05,0.0,0.0215000007301569,0.00800000037997961,0.029500000178813934,0.005750000011175871,0.010499999858438969,0.0002500000118743628,-0.0002500000118743628,0.06917255371809006,-0.7601766586303711,-0.3753807544708252,0.9488595724105835,0.0
197,197,-0.22207554374774843,-0.4288653908564031,-0.10307554374774844,0.09913460914359695,0.143011322799797,0.9859005064424673,0.6132843494415283,0.4908370077610016,-1.0,0.8860465288162231,0.3084745705127716,0.16374999284744263,-0.13824999332427979,0.15512500703334808,0.0020000000949949026,9.13600015337579e-05,7.423000351991504e-05,0.0,-5.7100001868093386e-05,0.014499999582767487,0.004999999888241291,0.019500000402331352,0.0042500002309679985,0.000750000006519258,0.0,-0.0005000000237487257,-0.8091244697570801,-0.7320526838302612,0.43843936920166016,-0.8588061928749084,0.0
198,198,-0.22824370893448495,-0.4249497010632625,-0.10924370893448496,0.1030502989367375,0.15017840075294928,0.9852043585025255,0.6463359594345093,0.4764993488788605,-1.0,0.8860465288162231,0.3084745705127716,0.15074999630451202,-0.15187500417232513,0.16312499344348907,-0.014375000260770321,5.7100000958598685e-06,7.423000351991504e-05,8.565000462112948e-05,6.28100024187006e-05,0.007000000216066837,0.013000000268220901,0.019999999552965164,0.0,0.000750000006519258,0.0002500000118743628,0.0002500000118743628,-0.7178527116775513,0.11726424098014832,-0.528465211391449,-0.8216760754585266,-0.110142335
199,199,-0.24395043399888733,-0.4183031557217881,-0.12495043399888733,0.10969684427821191,0.16627088921729075,0.9836448496180007,0.6319913864135742,0.4831360876560211,-1.0,0.8860465288162231,0.3084745705127716,0.15449999272823334,-0.1497499942779541,0.15337499976158142,-0.029750000685453415,0.0,7.423000351991504e-05,0.0,5.7100001868093386e-05,0.006500000134110451,0.004999999888241291,0.011500000022351742,0.0,0.000750000006519258,0.0,0.0002500000118743628,0.5647518634796143,0.774269163608551,-0.09860692173242569,0.7982732653617859,-0.035832833
200,200,-0.2357944110802013,-0.41886327715023647,-0.1167944110802013,0.10913672284976356,0.1598491749555097,0.9842665799262509,0.5954641103744507,0.4944014251232147,-1.0,0.8860465288162231,0.3084745705127716,0.16112500429153442,-0.13850000500679016,0.15700000524520874,-0.014499999582767487,0.00011420000373618677,0.00011420000373618677,9.13600015337579e-05,-6.28100024187006e-05,0.019999999552965164,0.013500000350177288,0.03350000083446503,0.00774999987334013,0.007249999791383743,0.0002500000118743628,-0.0005000000237487257,-0.4032021760940552,0.015138765797019005,0.7199934720993042,-0.6330317854881287,-0.099963814
201,201,-0.23992626874347572,-0.4189324240816224,-0.12092626874347573,0.10906757591837762,0.1628462421701231,0.9839763154642248,0.614431619644165,0.4934520721435547,-1.0,0.8860465288162231,0.3084745705127716,0.15712499618530273,-0.13750000298023224,0.1704999953508377,-0.011374999769032001,7.423000351991504e-05,0.00010278000263497233,9.707000572234392e-05,5.7100001868093386e-05,0.01549999974668026,0.013500000350177288,0.028999999165534973,0.000750000006519258,0.005750000011175871,0.0,0.000750000006519258,0.6727781891822815,0.21064439415931702,-0.4688190519809723,0.47006756067276,0.0
202,202,-0.23999766189536204,-0.41880660602306985,-0.12099766189536204,0.10919339397693018,0.16298353129180088,0.9839630231821223,0.6048226356506348,0.4933348596096039,-1.0,0.8860465288162231,0.3084745705127716,0.16224999725818634,-0.1367499977350235,0.16175000369548798,-0.0022499999031424522,0.00022269001055974513,0.00017130000924225897,0.0,0.0,0.03449999913573265,0.0,0.03449999913573265,0.01549999974668026,0.012000000104308128,0.0,0.0,-0.3383854925632477,0.19991128146648407,0.336223840713501,0.26677072048187256,0.0
203,203,-0.23916552439861716,-0.4186238547056051,-0.12016552439861716,0.10937614529439493,0.1624896747902932,0.9840108398640369,0.6046565771102905,0.49354812502861023,-1.0,0.8860465288162231,0.3084745705127716,0.16212500631809235,-0.1367499977350235,0.1679999977350235,0.002624999964609742,7.994000043254346e-05,0.0002969200140796602,8.565000462112948e-05,5.7100001868093386e-05,0.032999999821186066,0.012500000186264515,0.045499999076128006,0.0032500000670552254,0.01924999989569187,0.0,0.0002500000118743628,0.4915059804916382,0.9328769445419312,-0.8235412836074829,-0.9411104917526245,0.0
204,204,-0.24192585128865,-0.4174958306475851,-0.12292585128865,0.11050416935241492,0.1652934855319667,0.9837394281072921,0.6065918207168579,0.49385786056518555,-1.0,0.8860465288162231,0.3084745705127716,0.16212500631809235,-0.1301250010728836,0.1525000035762787,-0.014999999664723873,0.0003368900215718895,0.0008393700118176639,9.13600015337579e-05,5.7100001868093386e-05,0.10300000011920929,0.013000000268220901,0.11599999666213989,0.0215000007301569,0.04075000062584877,0.0002500000118743628,0.0002500000118743628,0.9510892033576965,0.3236778974533081,-0.2851445972919464,-0.8422935009002686,0.0
205,205,-0.23583915125980784,-0.4189746102644579,-0.11683915125980784,0.1090253897355421,0.15980589123714778,0.984270773187214,0.6001724600791931,0.49576976895332336,-1.0,0.8860465288162231,0.3084745705127716,0.16474999487400055,-0.1301250010728836,0.14749999344348907,-0.030500000342726707,0.0012504900805652142,0.001261910074390471,0.0,0.0,0.2199999988079071,0.0,0.2199999988079071,0.051750000566244125,0.05274999886751175,-0.0002500000118743628,-0.0002500000118743628,0.08110997825860977,0.4154045879840851,0.8759809136390686,-0.541122555732727,-0.08893471
206,206,-0.23526152601997935,-0.41841617961317007,-0.11626152601997936,0.10958382038682996,0.15976656760119542,0.9842745828323772,0.6143275499343872,0.4932633638381958,-1.0,0.8860465288162231,0.3084745705127716,0.16474999487400055,-0.1301250010728836,0.16349999606609344,-0.027249999344348907,0.0013532700249925256,0.0019014300778508186,7.994000043254346e-05,6.851999933132902e-05,0.2849999964237213,0.013000000268220901,0.2980000078678131,0.054749999195337296,0.06825000047683716,0.0005000000237487257,0.000750000006519258,0.986848771572113,0.9225041270256042,-0.2973572909832001,0.36394208669662476,-0.11287854
207,207,-0.23643989273661703,-0.41916898624572185,-0.11743989273661704,0.10883101375427817,0.16011345340342892,0.9842409778062277,0.6156708598136902,0.4942098557949066,-1.0,0.8860465288162231,0.3084745705127716,0.16599999368190765,-0.12787500023841858,0.15825000405311584,-0.020375000312924385,0.0020099200773984194,0.0024724300019443035,0.0,6.851999933132902e-05,0.39250001311302185,0.006000000052154064,0.398499995470047,0.07074999809265137,0.08150000125169754,0.0,0.0005000000237487257,-0.9021547436714172,0.734065055847168,0.16419516503810883,0.6120480298995972,-0.057422336
208,208,-0.23923286850364633,-0.4187616554173841,-0.12023286850364634,0.10923834458261594,0.16244678696658008,0.9840149926123187,0.6129304766654968,0.4929339289665222,-1.0,0.8860465288162231,0.3084745705127716,0.16599999368190765,-0.1276250034570694,0.16175000369548798,-0.008750000037252903,0.0007480100030079484,0.00296920002438128,9.13600015337579e-05,0.0,0.3255000114440918,0.00800000037997961,0.3334999978542328,0.03700000047683716,0.09175000339746475,0.0005000000237487257,0.0,0.8572699427604675,-0.40695327520370483,-0.2959015369415283,-0.2508482038974762,-0.0652674
209,209,-0.2340808812917313,-0.4190258773198377,-0.1150808812917313,0.10897412268016232,0.1584896484089501,0.9843983058609728,0.6064351797103882,0.4936242997646332,-1.0,0.8860465288162231,0.3084745705127716,0.16599999368190765,-0.1276250034570694,0.15649999678134918,-0.005375000182539225,0.0019699500408023596,0.002044179942458868,0.0,6.851999933132902e-05,0.351500004529953,0.006000000052154064,0.35749998688697815,0.0689999982714653,0.0729999989271164,0.0,0.000750000006519258,0.9202789664268494,-0.27614855766296387,0.9510873556137085,-0.25866684317588806,-0.05523883
210,210,-0.23404504867606316,-0.4191749054087036,-0.11504504867606316,0.10882509459129641,0.15836118349419578,0.9844107547828178,0.6184165477752686,0.49317649006843567,-1.0,0.8860465288162231,0.3084745705127716,0.16599999368190765,-0.1276250034570694,0.17399999499320984,-0.00925000011920929,0.002706540049985051,0.0015873800730332732,9.707000572234392e-05,-7.423000351991504e-05,0.37599998712539673,0.014999999664723873,0.39100000262260437,0.0860000029206276,0.06274999678134918,0.0005000000237487257,-0.0010000000474974513,-0.3122691810131073,0.7070618271827698,-0.01353701576590538,-0.839174747467041,-0.018773083
211,211,-0.23286075056894515,-0.4191661211756551,-0.11386075056894515,0.10883387882434492,0.1575089956163639,0.9844933442161519,0.6184998750686646,0.49292388558387756,-1.0,0.8860465288162231,0.3084745705127716,0.16599999368190765,-0.1276250034570694,0.17399999499320984,-0.0253749992698431,0.0018443299923092127,0.0027807701844722033,9.13600015337579e-05,0.0,0.4050000011920929,0.00800000037997961,0.4129999876022339,0.06724999845027924,0.08924999833106995,0.0,0.0,0.9621591567993164,-0.3348638117313385,0.06475783884525299,-0.8235089778900146,-0.19715723
212,212,-0.22880340761075968,-0.41971647032022713,-0.10980340761075968,0.1082835296797729,0.15421449712282206,0.9848127595525465,0.6212540864944458,0.4929387867450714,-1.0,0.8860465288162231,0.3084745705127716,0.16599999368190765,-0.1276250034570694,0.17487500607967377,-0.02225000038743019,0.002689410001039505,0.001918560010381043,8.565000462112948e-05,7.994000043254346e-05,0.4034999907016754,0.014499999582767487,0.4180000126361847,0.08624999970197678,0.07050000131130219,0.0005000000237487257,0.0012499999720603228,-0.7655740976333618,0.6616154909133911,0.9245083332061768,-0.31174683570861816,-0.07058134
213,213,-0.22593374425567875,-0.420079511419584,-0.10693374425567875,0.10792048858041603,0.15192648721001423,0.9850347136180093,0.6306897401809692,0.49200597405433655,-1.0,0.8860465288162231,0.3084745705127716,0.16587500274181366,-0.1276250034570694,0.19187499582767487,-0.026875000447034836,0.0018557501025497913,0.0024610101245343685,9.707000572234392e-05,-6.851999933132902e-05,0.3779999911785126,0.014499999582767487,0.39250001311302185,0.0677499994635582,0.08299999684095383,0.0010000000474974513,-0.0010000000474974513,0.24586811661720276,0.9221093654632568,0.707892894744873,0.7403017282485962,-0.184585
214,214,-0.22094054340222896,-0.4201134409214235,-0.10194054340222897,0.10788655907857653,0.1484297275445755,0.9853741188016791,0.6373633742332458,0.4913906455039978,-1.0,0.8860465288162231,0.3084745705127716,0.16587500274181366,-0.1276250034570694,0.20499999821186066,-0.013500000350177288,0.0020670201629400253,0.0016444800421595573,0.00010848999954760075,6.851999933132902e-05,0.32499998807907104,0.01549999974668026,0.34049999713897705,0.07249999791383743,0.06424999982118607,0.0012499999720603228,0.0,-0.3499310314655304,-0.8381408452987671,0.7898949384689331,-0.991589367389679,0.0
215,215,-0.21830450533983897,-0.41997247487690764,-0.09930450533983898,0.10802752512309238,0.14673558179599952,0.9855386414070694,0.6489754915237427,0.49133315682411194,-1.0,0.8860465288162231,0.3084745705127716,0.16587500274181366,-0.1277499943971634,0.21975000202655792,-0.03200000151991844,0.0015302799874916673,0.0005995500250719488,0.00011420000373618677,6.28100024187006e-05,0.18649999797344208,0.01549999974668026,0.20200000703334808,0.05950000137090683,0.033250000327825546,0.0012499999720603228,0.0,-0.4438968896865845,0.3385917842388153,0.9873750805854797,0.13477645814418793,0.0
216,216,-0.22096995517977555,-0.42019696712983295,-0.10196995517977556,0.10780303287016707,0.1483892369930237,0.9853780502966804,0.6551058292388916,0.4915720820426941,-1.0,0.8860465288162231,0.3084745705127716,0.16574999690055847,-0.12787500023841858,0.23774999380111694,-0.03175000101327896,0.000925020023714751,0.0009878299897536635,0.00017130000924225897,7.994000043254346e-05,0.16750000417232513,0.02199999988079071,0.18950000405311584,0.04324999824166298,0.04600000008940697,0.0022499999031424522,0.0044999998062849045,0.3567768633365631,-0.805109977722168,-0.8447369933128357,-0.23984432220458984,0.0
217,217,-0.2259035380339594,-0.4223337298912018,-0.10690353803395941,0.1056662701087982,0.1503120989238182,0.985191381559612,0.6489070653915405,0.4911915957927704,-1.0,0.8860465288162231,0.3084745705127716,0.16599999368190765,-0.12999999523162842,0.22300000488758087,-0.03350000083446503,0.001416080049239099,0.0003026300109922886,9.13600015337579e-05,-6.851999933132902e-05,0.15049999952316284,0.014000000432133675,0.16449999809265137,0.0560000017285347,0.020250000059604645,0.0002500000118743628,-0.000750000006519258,0.6089425683021545,-0.6910368204116821,-0.8320199847221375,0.4917389750480652,0.0
218,218,-0.22728509140602893,-0.4252094083495277,-0.10828509140602893,0.10279059165047233,0.14930360596002426,0.9852892758206239,0.637433648109436,0.4875699579715729,-1.0,0.8860465288162231,0.3084745705127716,0.17649999260902405,-0.14112499356269836,0.20749999582767487,-0.02500000037252903,0.0014788900734856725,0.00023411000438500196,9.13600015337579e-05,6.851999933132902e-05,0.15000000596046448,0.014000000432133675,0.164000004529953,0.057750001549720764,0.016750000417232513,0.0002500000118743628,0.0005000000237487257,-0.35902220010757446,-0.8933157920837402,-0.0203191339969635,0.27448028326034546,0.0
219,219,-0.22541929922482684,-0.4279830007065186,-0.10641929922482685,0.1000169992934814,0.14604269031750783,0.9856059456110038,0.6342207193374634,0.48269590735435486,-1.0,0.8860465288162231,0.3084745705127716,0.18549999594688416,-0.15387499332427979,0.20724999904632568,-0.019750000908970833,0.0004510900180321187,0.00013703999866265804,0.0,6.851999933132902e-05,0.051500000059604645,0.006000000052154064,0.057500001043081284,0.026499999687075615,0.008999999612569809,0.0,0.0002500000118743628,0.9607449769973755,-0.3517155051231384,0.07713876664638519,0.5926916599273682,-0.0147433495
220,220,-0.21908648380312137,-0.42746763957546835,-0.10008648380312138,0.10053236042453167,0.14185929554527058,0.986012496189177,0.6385597586631775,0.4779949188232422,-1.0,0.8860465288162231,0.3084745705127716,0.19550000131130219,-0.16212500631809235,0.21074999868869781,-0.008750000037252903,0.0009136000298894942,0.00017701000615488738,9.13600015337579e-05,6.28100024187006e-05,0.09549999982118607,0.013500000350177288,0.10899999737739563,0.042500000447034836,0.012500000186264515,0.0005000000237487257,0.0002500000118743628,-0.523735761642456,0.41176289319992065,0.9902089238166809,-0.6194329857826233,0.0
221,221,-0.22298769866139198,-0.42595062234861203,-0.10398769866139199,0.102049377651388,0.1456966607439171,0.9856395607304472,0.6532872319221497,0.47886839509010315,-1.0,0.8860465288162231,0.3084745705127716,0.195374995470047,-0.16212500631809235,0.2290000021457672,-0.019999999552965164,0.00037115000304766,0.0004682200087700039,0.00010848999954760075,0.0,0.07349999994039536,0.009499999694526196,0.08299999684095383,0.023250000551342964,0.02775000035762787,0.0010000000474974513,-0.0002500000118743628,-0.9247480630874634,-0.9536247253417969,-0.003711212193593383,0.2906748652458191,0.0
222,222,-0.23215871181494635,-0.4229328414712661,-0.11315871181494636,0.10506715852873394,0.15441503120137037,0.9847933110152676,0.6442146301269531,0.48143962025642395,-1.0,0.8860465288162231,0.3084745705127716,0.1889999955892563,-0.16687500476837158,0.2290000021457672,-0.016625000163912773,7.994000043254346e-05,7.423000351991504e-05,0.00010278000263497233,8.565000462112948e-05,0.013500000350177288,0.016499999910593033,0.029999999329447746,0.001500000013038516,0.001500000013038516,0.0010000000474974513,0.0037499999161809683,0.1542951762676239,-0.5015804171562195,-0.5651877522468567,0.9643189311027527,0.0
