timestamp,action_count,motor_id,target_position,present_position,present_current_mA,present_voltage_V,temperature_C,torque_enabled,present_pwm,present_velocity,hardware_error_status,hardware_error_hex,packet_error,packet_error_hex,hardware_error_decoded
2026-08-20T12:56:40.335675,11,17,2907,2827,58,5.2,21,1,126,1,0,0x00,,None,No hardware error
2026-08-20T12:56:40.463721,11,18,4452,4449,9,5.1000000000000005,21,1,4,1,0,0x00,,None,No hardware error
2026-08-20T12:56:40.591707,11,19,506,521,-17,5.1000000000000005,23,1,-24,0,0,0x00,,None,No hardware error
2026-08-20T12:56:41.871635,12,16,616,617,0,5.2,22,1,0,0,0,0x00,,None,No hardware error
2026-08-20T12:56:41.999775,12,17,2918,2915,11,5.2,21,1,4,1,0,0x00,,None,No hardware error
2026-08-20T12:56:42.127538,12,18,4692,4692,0,5.2,21,1,0,1,0,0x00,,None,No hardware error
2026-08-20T12:56:42.255761,12,19,175,184,-16,5.1000000000000005,23,1,-15,0,0,0x00,,None,No hardware error
2026-08-20T12:56:43.535554,13,16,515,517,-12,5.2,22,1,-4,0,0,0x00,,None,No hardware error
2026-08-20T12:56:43.663617,13,17,2518,2523,-12,5.2,21,1,-8,0,0,0x00,,None,No hardware error
2026-08-20T12:56:43.791491,13,18,5075,5075,9,5.2,21,1,1,1,0,0x00,,None,No hardware error
2026-08-20T12:56:43.919637,13,19,-92,4294967204,0,5.1000000000000005,23,1,0,0,0,0x00,,None,No hardware error
2026-08-20T12:56:45.199544,14,16,915,912,11,5.2,22,1,4,1,0,0x00,,None,No hardware error
2026-08-20T12:56:45.327377,14,17,2649,2649,0,5.2,21,1,0,1,0,0x00,,None,No hardware error
2026-08-20T12:56:45.455409,14,18,4875,4876,0,5.2,21,1,0,0,0,0x00,,None,No hardware error
2026-08-20T12:56:45.583440,14,19,-121,4294967176,2,5.2,23,1,0,0,0,0x00,,None,No hardware error
2026-08-20T12:56:46.863431,15,16,851,852,-12,5.2,22,1,-2,0,0,0x00,,None,No hardware error
2026-08-20T12:56:46.991288,15,17,2249,2249,0,5.2,21,1,0,0,0,0x00,,None,No hardware error
2026-08-20T12:56:47.119443,15,18,5127,5127,0,5.2,21,1,0,0,0,0x00,,None,No hardware error
2026-08-20T12:56:47.247692,15,19,71,65,15,5.1000000000000005,23,1,10,1,0,0x00,,None,No hardware error
2026-08-20T12:56:48.527477,16,16,757,757,0,5.2,22,1,0,0,0,0x00,,None,No hardware error
2026-08-20T12:56:48.655204,16,17,2541,2540,11,5.2,21,1,1,1,0,0x00,,None,No hardware error
2026-08-20T12:56:48.783207,16,18,4761,4761,0,5.2,21,1,0,0,0,0x00,,None,No hardware error
2026-08-20T12:56:48.911175,16,19,-295,4294967005,-13,5.2,23,1,-5,0,0,0x00,,None,No hardware error
2026-08-20T12:56:50.191185,17,16,1106,1102,11,5.2,22,1,6,1,0,0x00,,None,No hardware error
2026-08-20T12:56:50.319243,17,17,2632,2629,12,5.2,21,1,4,1,0,0x00,,None,No hardware error
2026-08-20T12:56:50.447087,17,18,5161,5161,0,5.2,21,1,0,1,0,0x00,,None,No hardware error
2026-08-20T12:56:50.575080,17,19,-233,4294967059,13,5.1000000000000005,23,1,6,1,0,0x00,,None,No hardware error
2026-08-20T12:56:51.855091,18,16,1132,1111,16,5.1000000000000005,22,1,32,1,0,0x00,,None,No hardware error
2026-08-20T12:56:51.982988,18,17,2656,2639,15,5.2,21,1,26,1,0,0x00,,None,No hardware error
2026-08-20T12:56:52.110983,18,18,5105,5110,-10,5.2,21,1,-7,0,0,0x00,,None,No hardware error
2026-08-20T12:56:52.238937,18,19,167,159,15,5.1000000000000005,23,1,12,1,0,0x00,,None,No hardware error
2026-08-20T12:56:53.519237,19,16,1099,1101,-11,5.2,22,1,-4,0,0,0x00,,None,No hardware error
2026-08-20T12:56:53.646956,19,17,2256,2258,-11,5.2,21,1,-4,0,0,0x00,,None,No hardware error
2026-08-20T12:56:53.774941,19,18,5505,5506,3,5.2,21,1,0,0,0,0x00,,None,No hardware error
2026-08-20T12:56:53.902959,19,19,469,450,18,5.1000000000000005,23,1,31,1,0,0x00,,None,No hardware error
2026-08-20T12:56:55.182934,20,16,1170,1167,12,5.1000000000000005,22,1,6,1,0,0x00,,None,No hardware error
2026-08-20T12:56:55.310940,20,17,1856,1858,-11,5.2,21,1,-2,0,0,0x00,,None,No hardware error
2026-08-20T12:56:55.438798,20,18,5905,5903,10,5.2,21,1,4,1,0,0x00,,None,No hardware error
2026-08-20T12:56:55.566927,20,19,295,310,-16,5.1000000000000005,23,1,-22,0,0,0x00,,None,No hardware error
2026-08-20T12:56:56.846871,21,16,1570,1568,11,5.1000000000000005,22,1,3,1,0,0x00,,None,No hardware error
2026-08-20T12:56:56.974690,21,17,1456,1464,-12,5.2,21,1,-11,0,0,0x00,,None,No hardware error
2026-08-20T12:56:57.102774,21,18,6296,6284,11,5.1000000000000005,21,1,18,1,0,0x00,,None,No hardware error
2026-08-20T12:56:57.230746,21,19,-94,4294967203,-13,5.2,23,1,-2,0,0,0x00,,None,No hardware error
